报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.92,0.77,0.97,0.95,0.82,0.73,0.74,0.74,0.45,0.27,0.35,0.22,-0.29,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.35,2.96,2.77,2.48,2.31,2.88,2.7,2.61,2.32,2.2,3.26,1.84,1.65,2.39,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.7,1.4,6.03,-0.23,-1.48,0.88,-0.03,2.38,-0.23,0.01,-0.39,-0.37,-0.01,0,--,--,--,
主营业务收入(万元),1106017,998141,973003,876192,428557,302410,295826,166036,263236,182916,187409,110503,104639,149387,124620,172115,103362,79230,67138,32142,23839,16681,10125,10940,9073,
主营业务利润(万元),159277,145310,129792,103015,32752,29207,33418,9449,27541,18035,14435,12590,6000,9922,9663,16160,7970,8183,8416,3502,3107,2251,1301,1254,737,
营业利润(万元),85543,79797,66994,62822,27212,26110,26562,13125,9484,5609,5274,4729,-5438,2631,3197,4913,1323,2691,2026,1622,1956,1460,1378,1309,818,
投资收益(万元),-1384,6113,1255,1333,181,317,401,17600,-202,-29,2289,26,20,-30,-0,-0,6,-63,14,33,29,0,--,0,19,
营业外收支净额(万元),-91,-288,245,1356,75,-5,43,-6,98,114,568,-145,--,-9,-2,-45,970,14,52,159,24,--,2,0,0,
利润总额(万元),85452,79509,67238,64178,27287,26105,26606,13119,9582,5723,5842,4584,-5176,2704,3194,4874,2299,2642,2092,1814,2009,1536,1380,1316,823,
净利润(万元),70624,58918,49925,46105,21885,18459,15611,11971,7334,4386,5661,3608,-4644,1883,2377,3513,2024,2536,1724,1518,1647,1303,1172,1117,700,
净利润(扣除非经常性损益后)(万元),71953,53896,49183,35438,21820,18458,15581,11976,7184,4131,2815,3741,-4351,1612,2379,3547,1174,2526,1664,1383,1596,--,--,--,--,
经营活动产生的现金流量净额(万元),-157851,18238,132288,14406,37927,16997,75797,-616,11396,22700,97884,-3689,-24013,14285,-435,38620,-3796,208,-4022,-2932,-67,-19,--,--,--,
现金及现金等价物净增加额(万元),-126865,3112,70412,11145,75327,14251,81074,-3427,15855,373,60746,10270,-34291,13707,-1925,19659,7018,-2155,7953,-1202,-220,1544,--,--,--,
总资产(万元),1474610,1144797,1146460,1214818,661755,491798,398252,318958,233014,195317,233850,220778,134273,146670,133077,120651,120214,95829,85720,30613,23845,16996,11753,6859,6391,
流动资产(万元),1069935,884597,924110,1005714,557712,431150,366337,276893,219732,167814,214147,143850,112369,126430,115788,102544,107862,--,--,--,0,12765,8262,6200,5757,
总负债(万元),929206,683916,734010,848728,445351,373683,301846,241235,168632,137989,180195,175904,91402,95320,89050,77537,82235,60136,52563,15869,10620,5031,5345,3954,3908,
流动负债(万元),793955,584113,634747,817857,431011,367696,295030,233583,166307,135284,167176,133448,62086,78581,72383,70537,81235,--,--,--,0,4791,5345,3954,3908,
股东权益不含少数股东权益(万元),499560,417750,365190,318861,194414,95985,79991,65385,54388,48029,44943,40257,37451,46828,43794,42391,37718,35694,33157,14744,13225,11964,6408,2905,2483,
净资产收益率加权(%),15.57,15.07,14.6,16.79,14.41,20.89,21.47,19.99,14.32,9.46,13.29,9.38,-10.4,4.21,5.45,0,5.52,7.37,5.23,0,0,13.1,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
