_id,policyTitle,sourceType,sourceYear,title,stockCode,stockName,parentIndustry,industry,provinces,actualControllerType,link,amountMention,natureOfCompanyInvolvement,otherComments
"""5fab673e0091c9411f2bbd49""",京津冀协同发展,年度报告,2019,百川能源：2019年年度报告,600681.SH,百川能源,电力、热力、燃气及水的生产和供应业,燃气生产和供应业,湖北省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600681/page_type/ndbg.phtml,,,
"""5fab673e0091c9411f2bbd4a""",京津冀协同发展,年度报告,2019,空港股份：2019年年度报告,600463.SH,空港股份,电力、热力、燃气及水的生产和供应业,土木工程建筑业,北京市,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600463/page_type/ndbg.phtml,,,
"""5fab673e0091c9411f2bbd4b""",京津冀协同发展,年度报告,2019,华铁应急：2019年年度报告,603300.SH,华铁应急,租赁和商务服务业,租赁业,浙江省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603300/page_type/ndbg.phtml,,,
"""5fab673e0091c9411f2bbd4d""",京津冀协同发展,年度报告,2019,城建发展：2019年年度报告摘要,600266.SH,城建发展,房地产业,房地产业,北京市,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600266/page_type/ndbg.phtml,,,
"""5fab673e0091c9411f2bbd4f""",京津冀协同发展,年度报告,2019,吉祥航空：2019年年度报告,603885.SH,吉祥航空,交通运输、仓储和邮政业,航空运输业,上海市,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603885/page_type/ndbg.phtml,,,
"""5fab673e0091c9411f2bbd50""",京津冀协同发展,年度报告,2019,海泰发展：2019年年度报告摘要,600082.SH,海泰发展,房地产业,房地产业,天津市,地方政府,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600082/page_type/ndbg.phtml,,,
"""5fab673e0091c9411f2bbd52""",京津冀协同发展,年度报告,2019,佳讯飞鸿：2019年年度报告摘要,300213.SZ,佳讯飞鸿,制造业,计算机、通信和其他电子设备制造业,北京市,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300213/page_type/ndbg.phtml,,,
"""5fab673e0091c9411f2bbd54""",京津冀协同发展,年度报告,2019,西部建设：2019年年度报告摘要,002302.SZ,西部建设,制造业,非金属矿物制品业,新疆维吾尔自治区,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002302/page_type/ndbg.phtml,,,
"""5fab673e0091c9411f2bbd56""",京津冀协同发展,年度报告,2019,冀东水泥：2019年年度报告（更新后）,000401.SZ,冀东水泥,制造业,非金属矿物制品业,河北省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000401/page_type/ndbg.phtml,,,
"""5fab673e0091c9411f2bbd57""",京津冀协同发展,年度报告,2019,华斯股份：2019年年度报告,002494.SZ,华斯股份,制造业,皮革、毛皮、羽毛及其制品和制鞋业,河北省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002494/page_type/ndbg.phtml,,,
"""5fab673e0091c9411f2bbd58""",京津冀协同发展,年度报告,2019,维业股份：2019年年度报告摘要,300621.SZ,维业股份,电力、热力、燃气及水的生产和供应业,建筑装饰和其他建筑业,广东省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300621/page_type/ndbg.phtml,,,
"""5fab673e0091c9411f2bbd5a""",京津冀协同发展,年度报告,2019,首创股份：2019年年度报告摘要,600008.SH,首创股份,电力、热力、燃气及水的生产和供应业,水的生产和供应业,北京市,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600008/page_type/ndbg.phtml,,,
"""5fab673e0091c9411f2bbd5b""",京津冀协同发展,年度报告,2019,中油资本：2019年年度报告,000617.SZ,中油资本,金融业,资本市场服务,新疆维吾尔自治区,中央国有企业,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000617/page_type/ndbg.phtml,,,
"""5fab673e0091c9411f2bbd5c""",京津冀协同发展,年度报告,2019,金隅集团：2019年年度报告摘要,601992.SH,金隅集团,制造业,非金属矿物制品业,北京市,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601992/page_type/ndbg.phtml,,,
"""5fab67430091c9411f2bbd5e""",京津冀协同发展,年度报告,2019,中国交建：2019年年度报告,601800.SH,中国交建,电力、热力、燃气及水的生产和供应业,土木工程建筑业,北京市,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601800/page_type/ndbg.phtml,,,
"""5fab67430091c9411f2bbd60""",京津冀协同发展,年度报告,2019,中国外运：2019年年度报告摘要,601598.SH,中国外运,交通运输、仓储和邮政业,装卸搬运和其他运输代理业,北京市,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601598/page_type/ndbg.phtml,,,
"""5fab67430091c9411f2bbd61""",京津冀协同发展,年度报告,2019,振华重工：2019年年度报告,600320.SH,振华重工,制造业,专用设备制造业,上海市,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600320/page_type/ndbg.phtml,,,
"""5fab67430091c9411f2bbd62""",京津冀协同发展,年度报告,2019,葛洲坝：2019年年度报告,600068.SH,葛洲坝,电力、热力、燃气及水的生产和供应业,土木工程建筑业,湖北省,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600068/page_type/ndbg.phtml,,,
"""5fab67430091c9411f2bbd63""",京津冀协同发展,年度报告,2019,大唐发电：2019年年度报告,601991.SH,大唐发电,电力、热力、燃气及水的生产和供应业,电力、热力生产和供应业,北京市,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601991/page_type/ndbg.phtml,,,
"""5fab67430091c9411f2bbd64""",京津冀协同发展,年度报告,2019,中国中车：2019年年度报告,601766.SH,中国中车,制造业,铁路、船舶、航空航天和其它运输设备制造业,北京市,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601766/page_type/ndbg.phtml,,,
"""5fab67430091c9411f2bbd66""",京津冀协同发展,年度报告,2019,中国中铁：2019年年度报告,601390.SH,中国中铁,电力、热力、燃气及水的生产和供应业,土木工程建筑业,北京市,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601390/page_type/ndbg.phtml,,,
"""5fab67430091c9411f2bbd67""",京津冀协同发展,年度报告,2019,农业银行：2019年年度报告,601288.SH,农业银行,金融业,货币金融服务,北京市,无实际控制人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601288/page_type/ndbg.phtml,,,
"""5fab67430091c9411f2bbd68""",京津冀协同发展,年度报告,2019,中国铁建：2019年年度报告摘要,601186.SH,中国铁建,电力、热力、燃气及水的生产和供应业,土木工程建筑业,北京市,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601186/page_type/ndbg.phtml,,,
"""5fab67430091c9411f2bbd6a""",京津冀协同发展,年度报告,2019,中铁工业：2019年年度报告,600528.SH,中铁工业,制造业,专用设备制造业,北京市,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600528/page_type/ndbg.phtml,,,
"""5fab67430091c9411f2bbd6b""",京津冀协同发展,年度报告,2019,南方航空：2019年年度报告,600029.SH,南方航空,交通运输、仓储和邮政业,航空运输业,广东省,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600029/page_type/ndbg.phtml,,,
"""5fab67430091c9411f2bbd6c""",京津冀协同发展,年度报告,2019,东华科技：2019年年度报告,002140.SZ,东华科技,电力、热力、燃气及水的生产和供应业,土木工程建筑业,安徽省,中央国有企业,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002140/page_type/ndbg.phtml,,,
"""5fab67430091c9411f2bbd6d""",京津冀协同发展,年度报告,2019,中联重科：2019年年度报告,000157.SZ,中联重科,制造业,专用设备制造业,湖南省,无实际控制人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000157/page_type/ndbg.phtml,,,
"""5fab67430091c9411f2bbd6f""",京津冀协同发展,年度报告,2019,建设银行：2019年年度报告,601939.SH,建设银行,金融业,货币金融服务,北京市,中央国有企业,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601939/page_type/ndbg.phtml,,,
"""5fab67430091c9411f2bbd70""",京津冀协同发展,年度报告,2019,中国银行：2019年年度报告,601988.SH,中国银行,金融业,货币金融服务,北京市,中央国有企业,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601988/page_type/ndbg.phtml,,,
"""5fab67430091c9411f2bbd71""",京津冀协同发展,年度报告,2019,工商银行：2019年年度报告摘要,601398.SH,工商银行,金融业,货币金融服务,北京市,无实际控制人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601398/page_type/ndbg.phtml,,,
"""5fab67430091c9411f2bbd72""",京津冀协同发展,年度报告,2019,秦港股份：2019年年度报告,601326.SH,秦港股份,交通运输、仓储和邮政业,水上运输业,河北省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601326/page_type/ndbg.phtml,,,
"""5fab67430091c9411f2bbd73""",京津冀协同发展,年度报告,2019,悦心健康：2019年年度报告,002162.SZ,悦心健康,制造业,非金属矿物制品业,上海市,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002162/page_type/ndbg.phtml,,,
"""5fab67430091c9411f2bbd74""",京津冀协同发展,年度报告,2019,京粮控股：2019年年度报告,000505.SZ,京粮控股,制造业,农副食品加工业,海南省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000505/page_type/ndbg.phtml,,,
"""5fab67430091c9411f2bbd75""",京津冀协同发展,年度报告,2019,中信银行：2019年年度报告摘要,601998.SH,中信银行,金融业,货币金融服务,北京市,中央国家机关,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601998/page_type/ndbg.phtml,,,
"""5fab67430091c9411f2bbd77""",京津冀协同发展,年度报告,2019,邮储银行：2019年年度报告摘要,601658.SH,邮储银行,金融业,货币金融服务,北京市,中央国有企业,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601658/page_type/ndbg.phtml,,,
"""5fab67430091c9411f2bbd78""",京津冀协同发展,年度报告,2019,中国人寿：2019年年度报告摘要,601628.SH,中国人寿,金融业,保险业,北京市,中央国家机关,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601628/page_type/ndbg.phtml,,,
"""5fab67430091c9411f2bbd7c""",京津冀协同发展,年度报告,2019,建投能源：2019年年度报告摘要,000600.SZ,建投能源,电力、热力、燃气及水的生产和供应业,电力、热力生产和供应业,河北省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000600/page_type/ndbg.phtml,,,
"""5fab67430091c9411f2bbd7f""",京津冀协同发展,年度报告,2019,山东钢铁：2019年年度报告,600022.SH,山东钢铁,制造业,黑色金属冶炼及压延加工业,山东省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600022/page_type/ndbg.phtml,,,
"""5fab67430091c9411f2bbd80""",京津冀协同发展,年度报告,2019,天保基建：2019年年度报告,000965.SZ,天保基建,房地产业,房地产业,天津市,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000965/page_type/ndbg.phtml,,,
