_id,policyTitle,sourceType,sourceYear,title,stockCode,stockName,parentIndustry,industry,provinces,actualControllerType,link,amountMention,natureOfCompanyInvolvement,otherComments
"""5fab678a0091c9411f2bc449""",长三角一体化发展,年度报告,2019,腾达建设：2019年年度报告,600512.SH,腾达建设,电力、热力、燃气及水的生产和供应业,土木工程建筑业,浙江省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600512/page_type/ndbg.phtml,,,
"""5fab678a0091c9411f2bc44a""",长三角一体化发展,年度报告,2019,兰生股份：2019年年度报告,600826.SH,兰生股份,电力、热力、燃气及水的生产和供应业,批发业,上海市,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600826/page_type/ndbg.phtml,,,
"""5fab678a0091c9411f2bc44b""",长三角一体化发展,年度报告,2019,隧道股份：2019年年度报告,600820.SH,隧道股份,电力、热力、燃气及水的生产和供应业,土木工程建筑业,上海市,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600820/page_type/ndbg.phtml,,,
"""5fab678a0091c9411f2bc44c""",长三角一体化发展,年度报告,2019,华发股份：2019年年度报告,600325.SH,华发股份,房地产业,房地产业,广东省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600325/page_type/ndbg.phtml,,,
"""5fab678a0091c9411f2bc44d""",长三角一体化发展,年度报告,2019,华夏银行：2019年年度报告,600015.SH,华夏银行,金融业,货币金融服务,北京市,无实际控制人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600015/page_type/ndbg.phtml,,,
"""5fab678a0091c9411f2bc44e""",长三角一体化发展,年度报告,2019,城投控股：2019年年度报告,600649.SH,城投控股,房地产业,房地产业,上海市,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600649/page_type/ndbg.phtml,,,
"""5fab678a0091c9411f2bc450""",长三角一体化发展,年度报告,2019,上港集团：2019年年度报告,600018.SH,上港集团,交通运输、仓储和邮政业,水上运输业,上海市,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600018/page_type/ndbg.phtml,,,
"""5fab678a0091c9411f2bc451""",长三角一体化发展,年度报告,2019,西部建设：2019年年度报告摘要,002302.SZ,西部建设,制造业,非金属矿物制品业,新疆维吾尔自治区,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002302/page_type/ndbg.phtml,,,
"""5fab678a0091c9411f2bc453""",长三角一体化发展,年度报告,2019,杭钢股份：2019年年度报告摘要,600126.SH,杭钢股份,制造业,黑色金属冶炼及压延加工业,浙江省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600126/page_type/ndbg.phtml,,,
"""5fab678a0091c9411f2bc455""",长三角一体化发展,年度报告,2019,中国外运：2019年年度报告摘要,601598.SH,中国外运,交通运输、仓储和邮政业,装卸搬运和其他运输代理业,北京市,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601598/page_type/ndbg.phtml,,,
