_id,name,stockCode,__v,age,createdAt,degree,description,gender,group,is13NPCMember,isCCPMember,lastUpdated,salary,stockAmount,stockName,title,updatedAt,sentence,subSentence,tinySentence,keyword,positionStart,positionEnd
5f665d9bade9005a1eea8c52,李一飞,600348,0,41,1600544155288,硕士,"李一飞,男,汉族,1979年11月出生,山西屯留人,中共党员,研究生学历。历任阳泉煤业(集团)有限责任公司化工产业管理局产权处投融资科科长,阳煤化工投资公司证券部副部长,证券部部长。现任阳泉煤业(集团)有限责任公司财务部副部长,金融(资本)运营部副部长,公司董事。",男,board,,1,1596844800000,0,0,阳泉煤业,董事,1608514662416,"李一飞,男,汉族,1979年11月出生,山西屯留人,中共党员,研究生学历",中共党员,中共党员,中共,0,2
5f665db3ade9005a1eea92c7,何俊佳,600353,0,52,1600544179359,博士,"何俊佳,男,1968年10月出生,汉族,中共党员,博士,教授。1986年9月入华中理工大学电力系本科就读。1990年9月入华中理工大学电力系攻读硕士研究生。1992年9月入华中理工大学电力系攻读博士研究生。1995年获得华中理工大学电力系博士学位。1995年7月至1997年6月在华中理工大学工学电力系任讲师,1997年7月至1999年9月在华中理工大学电力系任副教授。1999年10月至2001年9月在日本名古屋大学工学部松村研究室开展博士后研究。2001年11月至今在华中科技大学电气学院任教授。",男,board,,1,1527638400000,80000,0,旭光电子,独立董事,1608514678056,"何俊佳,男,1968年10月出生,汉族,中共党员,博士,教授",中共党员,中共党员,中共,0,2
5f665dbdade9005a1eea9422,王成基,600354,0,63,1600544189342,本科,"王成基,男,1957出生,大学本科学历,中共党员,高级会计师。曾任兰州市供销社财计科副科长、财审处处长、供销社副主任,兰州市第一商业局财会处处长,兰州百货大楼副经理,兰州百货大楼股份有限公司董事长,兰州民百(集团)股份有限公司副总经理、财务总监,兰州百货大楼股份有限公司董事长、兰州银行发展规划部副总经理、董事会办公室主任、上市办公室主任等职务、广东南粤银行董事会办公室主任、监事会办公室负责人、职工监事等职务、华龙证券股份有限公司监事,现已退休。现任敦煌种业董事。",男,board,,1,1596499200000,30300,3000,*ST敦种,董事,1608514681315,"王成基,男,1957出生,大学本科学历,中共党员,高级会计师",中共党员,中共党员,中共,0,2
5f665d96ade9005a1eea8b69,王卫明,600346,0,41,1600544150172,本科,"王卫明先生:1979年出生,中国国籍,无境外永久居留权,本科学历,中共党员,会计师。历任江苏恒力化纤股份有限公司外贸会计、江苏博雅达纺织有限公司财务经理。2008年11月至今,任江苏德顺纺织有限公司财务经理。2016年3月至今担任公司监事会主席。",男,supervisoryCommittee,,1,1556668800000,0,0,恒力石化,监事会主席,1608514659429,"王卫明先生:1979年出生,中国国籍,无境外永久居留权,本科学历,中共党员,会计师",中共党员,中共党员,中共,0,2
5f665da5ade9005a1eea8fb2,康建,600350,0,50,1600544165791,本科,"康建,男,1970年5月出生,大学学士,经济师。现任山东高速股份有限公司党委委员、副总经理。曾任兴业银行泰安分行筹备组组长、党委书记、行长;兴业银行济南分行济南管理部副总裁;平安银行济南分行党委委员、副行长。",男,manager,,,1589241600000,281700,0,山东高速,副总经理,1608514667925,现任山东高速股份有限公司党委委员、副总经理,现任山东高速股份有限公司党委委员、副总经理,现任山东高速股份有限公司党委委员,党委,12,14
5f665da5ade9005a1eea8fb2,康建,600350,0,50,1600544165791,本科,"康建,男,1970年5月出生,大学学士,经济师。现任山东高速股份有限公司党委委员、副总经理。曾任兴业银行泰安分行筹备组组长、党委书记、行长;兴业银行济南分行济南管理部副总裁;平安银行济南分行党委委员、副行长。",男,manager,,,1589241600000,281700,0,山东高速,副总经理,1608514667925,曾任兴业银行泰安分行筹备组组长、党委书记、行长,曾任兴业银行泰安分行筹备组组长、党委书记、行长,党委书记,党委,0,2
5f665da5ade9005a1eea8fb2,康建,600350,0,50,1600544165791,本科,"康建,男,1970年5月出生,大学学士,经济师。现任山东高速股份有限公司党委委员、副总经理。曾任兴业银行泰安分行筹备组组长、党委书记、行长;兴业银行济南分行济南管理部副总裁;平安银行济南分行党委委员、副行长。",男,manager,,,1589241600000,281700,0,山东高速,副总经理,1608514667925,平安银行济南分行党委委员、副行长,平安银行济南分行党委委员、副行长,平安银行济南分行党委委员,党委,8,10
5f665db3ade9005a1eea92a5,袁博,600353,0,52,1600544178975,本科,"袁博先生:1968年10月23日出生,汉族,四川南充人,中共党员,本科学历,1990年7月毕业于四川师范学院中文系专科,2005年6月取得四川大学法律本科毕业证书。1996年10月考取经济师资格,1999年10月考取律师资格。1990年7月至2001年12月期间,在广元市黄家沟煤业化工有限责任公司先后任宣传干事、团委副书记、分厂厂长、副总经理、公司董事、党委委员。多次被本企业评为先进工作者、优秀共产党员,还被主管机关广元市重工业局评为本系统先进工作者,所分管的部门被评为先进集体。2002年1月至2008年4月在四川世正律师事务所任执业律师。2008年5月8日进入鼎立公司,历任资产管理员、部门副经理、部门经理。2015年6月任成都旭光电子股份有限公司董事。2019年6月起任锦泰财产保险股份有限公司董事。",男,board,,1,1527638400000,50000,0,旭光电子,董事,1608514677905,"袁博先生:1968年10月23日出生,汉族,四川南充人,中共党员,本科学历,1990年7月毕业于四川师范学院中文系专科,2005年6月取得四川大学法律本科毕业证书",中共党员,中共党员,中共,0,2
5f665db3ade9005a1eea92a5,袁博,600353,0,52,1600544178975,本科,"袁博先生:1968年10月23日出生,汉族,四川南充人,中共党员,本科学历,1990年7月毕业于四川师范学院中文系专科,2005年6月取得四川大学法律本科毕业证书。1996年10月考取经济师资格,1999年10月考取律师资格。1990年7月至2001年12月期间,在广元市黄家沟煤业化工有限责任公司先后任宣传干事、团委副书记、分厂厂长、副总经理、公司董事、党委委员。多次被本企业评为先进工作者、优秀共产党员,还被主管机关广元市重工业局评为本系统先进工作者,所分管的部门被评为先进集体。2002年1月至2008年4月在四川世正律师事务所任执业律师。2008年5月8日进入鼎立公司,历任资产管理员、部门副经理、部门经理。2015年6月任成都旭光电子股份有限公司董事。2019年6月起任锦泰财产保险股份有限公司董事。",男,board,,1,1527638400000,50000,0,旭光电子,董事,1608514677905,"1990年7月至2001年12月期间,在广元市黄家沟煤业化工有限责任公司先后任宣传干事、团委副书记、分厂厂长、副总经理、公司董事、党委委员",在广元市黄家沟煤业化工有限责任公司先后任宣传干事、团委副书记、分厂厂长、副总经理、公司董事、党委委员,团委副书记,团委,0,2
5f665db3ade9005a1eea92a5,袁博,600353,0,52,1600544178975,本科,"袁博先生:1968年10月23日出生,汉族,四川南充人,中共党员,本科学历,1990年7月毕业于四川师范学院中文系专科,2005年6月取得四川大学法律本科毕业证书。1996年10月考取经济师资格,1999年10月考取律师资格。1990年7月至2001年12月期间,在广元市黄家沟煤业化工有限责任公司先后任宣传干事、团委副书记、分厂厂长、副总经理、公司董事、党委委员。多次被本企业评为先进工作者、优秀共产党员,还被主管机关广元市重工业局评为本系统先进工作者,所分管的部门被评为先进集体。2002年1月至2008年4月在四川世正律师事务所任执业律师。2008年5月8日进入鼎立公司,历任资产管理员、部门副经理、部门经理。2015年6月任成都旭光电子股份有限公司董事。2019年6月起任锦泰财产保险股份有限公司董事。",男,board,,1,1527638400000,50000,0,旭光电子,董事,1608514677905,"1990年7月至2001年12月期间,在广元市黄家沟煤业化工有限责任公司先后任宣传干事、团委副书记、分厂厂长、副总经理、公司董事、党委委员",在广元市黄家沟煤业化工有限责任公司先后任宣传干事、团委副书记、分厂厂长、副总经理、公司董事、党委委员,党委委员,党委,0,2
5f665db3ade9005a1eea92a5,袁博,600353,0,52,1600544178975,本科,"袁博先生:1968年10月23日出生,汉族,四川南充人,中共党员,本科学历,1990年7月毕业于四川师范学院中文系专科,2005年6月取得四川大学法律本科毕业证书。1996年10月考取经济师资格,1999年10月考取律师资格。1990年7月至2001年12月期间,在广元市黄家沟煤业化工有限责任公司先后任宣传干事、团委副书记、分厂厂长、副总经理、公司董事、党委委员。多次被本企业评为先进工作者、优秀共产党员,还被主管机关广元市重工业局评为本系统先进工作者,所分管的部门被评为先进集体。2002年1月至2008年4月在四川世正律师事务所任执业律师。2008年5月8日进入鼎立公司,历任资产管理员、部门副经理、部门经理。2015年6月任成都旭光电子股份有限公司董事。2019年6月起任锦泰财产保险股份有限公司董事。",男,board,,1,1527638400000,50000,0,旭光电子,董事,1608514677905,"多次被本企业评为先进工作者、优秀共产党员,还被主管机关广元市重工业局评为本系统先进工作者,所分管的部门被评为先进集体",多次被本企业评为先进工作者、优秀共产党员,优秀共产党员,共产党,2,5
5f665db3ade9005a1eea92b2,谷加生,600353,0,56,1600544179284,本科,"谷加生,男,1964年7月出生,本科学历,中共党员。1983年至1999年在中央直属企业湖南省涟邵矿务局(现为湖南省涟邵煤业集团)工作,历任财务副科长、审计科长、检察室主任;1999年至2000年在广东德正会计师事务所工作;2000年至今在广东新的科技集团有限公司工作,任审计部长;2006年至2008年3月任成都旭光电子股份有限公司监事;2008年3月至2012年2月任成都旭光电子股份有限公司董事、财务负责人;2012年2月至今任成都旭光电子股份有限公司董事。",男,board,,1,1527638400000,280000,0,旭光电子,董事,1608514677970,"谷加生,男,1964年7月出生,本科学历,中共党员",中共党员,中共党员,中共,0,2
5f665d9dade9005a1eea8cea,高卫星,600348,0,57,1600544157373,本科,"高卫星,男,汉族,1963年10月出生,山西平定人,大学本科学历。历任一矿维运区队长、供电队队长、副主任,一矿供应科科长,一矿运输工区主任,平定东升兴裕煤业公司副总经理、董事、党总支委员,坪上公司党总支书记、董事。现任阳泉煤业(集团)股份有限公司发供电分公司党委书记,公司职工监事。",男,supervisoryCommittee,,,1566000000000,450000,0,阳泉煤业,职工监事,1608514663184,"历任一矿维运区队长、供电队队长、副主任,一矿供应科科长,一矿运输工区主任,平定东升兴裕煤业公司副总经理、董事、党总支委员,坪上公司党总支书记、董事",平定东升兴裕煤业公司副总经理、董事、党总支委员,党总支委员,党总支,0,3
