_id,policyTitle,sourceType,sourceYear,title,stockCode,stockName,parentIndustry,industry,provinces,actualControllerType,link,policyMention1,amountMention1,policyMention2,amountMention2,policyMention3,amountMention3,natureOfCompanyInvolvement,otherComments
"""5fab67830091c9411f2bc34a""",综合交通运输与智能交通,年度报告,2019,浙大网新：2019年年度报告,600797.SH,浙大网新,信息传输、软件和信息技术服务业,软件和信息技术服务业,浙江省,无实际控制人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600797/page_type/ndbg.phtml,,,,,,,,
"""5fab67830091c9411f2bc34b""",综合交通运输与智能交通,年度报告,2019,苏交科：2019年年度报告,300284.SZ,苏交科,科学研究和技术服务业,专业技术服务业,江苏省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300284/page_type/ndbg.phtml,,,,,,,,
"""5fab67830091c9411f2bc34d""",综合交通运输与智能交通,年度报告,2019,多伦科技：2019年年度报告,603528.SH,多伦科技,制造业,计算机、通信和其他电子设备制造业,江苏省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603528/page_type/ndbg.phtml,,,,,,,,
