_id,policyTitle,sourceType,sourceYear,title,stockCode,stockName,parentIndustry,industry,provinces,actualControllerType,link,policyMention1,amountMention1,policyMention2,amountMention2,policyMention3,amountMention3,natureOfCompanyInvolvement,otherComments
"""5fab67680091c9411f2bc051""",“可再生能源与氢能技术,年度报告,2019,禾望电气：2019年年度报告,603063.SH,禾望电气,制造业,电气机械及器材制造业,广东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603063/page_type/ndbg.phtml,,,,,,,,
"""5fab67680091c9411f2bc052""",“可再生能源与氢能技术,年度报告,2019,协鑫集成：2019年年度报告,002506.SZ,协鑫集成,制造业,计算机、通信和其他电子设备制造业,上海市,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002506/page_type/ndbg.phtml,,,,,,,,
"""5fab67680091c9411f2bc054""",“可再生能源与氢能技术,年度报告,2019,卓越新能：2019年年度报告,688196.SH,卓越新能,制造业,废弃资源综合利用业,福建省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/688196/page_type/ndbg.phtml,,,,,,,,
"""5fab67680091c9411f2bc056""",“可再生能源与氢能技术,年度报告,2019,三环集团：2019年年度报告,300408.SZ,三环集团,制造业,计算机、通信和其他电子设备制造业,广东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300408/page_type/ndbg.phtml,,,,,,,,
