_id,policyTitle,sourceType,sourceYear,title,stockCode,stockName,parentIndustry,industry,provinces,actualControllerType,link,policyMention1,amountMention1,policyMention2,amountMention2,policyMention3,amountMention3,natureOfCompanyInvolvement,otherComments
"""5fab67850091c9411f2bc395""",节能与新能源汽车,年度报告,2019,远东传动：2019年年度报告摘要,002406.SZ,远东传动,制造业,汽车制造业,河南省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002406/page_type/ndbg.phtml,,,,,,,,
"""5fab67850091c9411f2bc396""",节能与新能源汽车,年度报告,2019,克劳斯：2019年年度报告摘要,600579.SH,克劳斯,制造业,专用设备制造业,山东省,中央国有企业,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600579/page_type/ndbg.phtml,,,,,,,,
"""5fab67850091c9411f2bc398""",节能与新能源汽车,年度报告,2019,合康新能：2019年年度报告摘要,300048.SZ,合康新能,制造业,电气机械及器材制造业,北京市,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300048/page_type/ndbg.phtml,,,,,,,,
"""5fab67850091c9411f2bc39a""",节能与新能源汽车,年度报告,2019,锋龙股份：2019年年度报告,002931.SZ,锋龙股份,制造业,专用设备制造业,浙江省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002931/page_type/ndbg.phtml,,,,,,,,
"""5fab67850091c9411f2bc39c""",节能与新能源汽车,年度报告,2019,楚江新材：2019年年度报告,002171.SZ,楚江新材,制造业,有色金属冶炼及压延加工业,安徽省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002171/page_type/ndbg.phtml,,,,,,,,
"""5fab67850091c9411f2bc39d""",节能与新能源汽车,年度报告,2019,五矿稀土：2019年年度报告,000831.SZ,五矿稀土,制造业,有色金属冶炼及压延加工业,山西省,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000831/page_type/ndbg.phtml,,,,,,,,
"""5fab67850091c9411f2bc39e""",节能与新能源汽车,年度报告,2019,德方纳米：2019年年度报告,300769.SZ,德方纳米,制造业,化学原料及化学制品制造业,广东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300769/page_type/ndbg.phtml,,,,,,,,
"""5fab67850091c9411f2bc3a0""",节能与新能源汽车,年度报告,2019,中马传动：2019年年度报告,603767.SH,中马传动,制造业,汽车制造业,浙江省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603767/page_type/ndbg.phtml,,,,,,,,
"""5fab67850091c9411f2bc3a1""",节能与新能源汽车,年度报告,2019,北汽蓝谷：2019年年度报告,600733.SH,北汽蓝谷,制造业,汽车制造业,北京市,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600733/page_type/ndbg.phtml,,,,,,,,
"""5fab67850091c9411f2bc3a2""",节能与新能源汽车,年度报告,2019,泰瑞机器：2019年年度报告,603289.SH,泰瑞机器,制造业,专用设备制造业,浙江省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603289/page_type/ndbg.phtml,,,,,,,,
"""5fab67850091c9411f2bc3a3""",节能与新能源汽车,年度报告,2019,启明信息：2019年年度报告,002232.SZ,启明信息,信息传输、软件和信息技术服务业,软件和信息技术服务业,吉林省,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002232/page_type/ndbg.phtml,,,,,,,,
"""5fab67850091c9411f2bc3a4""",节能与新能源汽车,年度报告,2019,沃特股份：2019年年度报告,002886.SZ,沃特股份,制造业,橡胶和塑料制品业,广东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002886/page_type/ndbg.phtml,,,,,,,,
"""5fab67850091c9411f2bc3a5""",节能与新能源汽车,年度报告,2019,众业达：2019年年度报告,002441.SZ,众业达,电力、热力、燃气及水的生产和供应业,批发业,广东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002441/page_type/ndbg.phtml,,,,,,,,
"""5fab67850091c9411f2bc3a6""",节能与新能源汽车,年度报告,2019,元利科技：2019年年度报告,603217.SH,元利科技,制造业,化学原料及化学制品制造业,山东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603217/page_type/ndbg.phtml,,,,,,,,
"""5fab67850091c9411f2bc3a7""",节能与新能源汽车,年度报告,2019,安泰科技：2019年年度报告摘要,000969.SZ,安泰科技,制造业,金属制品业,北京市,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000969/page_type/ndbg.phtml,,,,,,,,
"""5fab67850091c9411f2bc3a8""",节能与新能源汽车,年度报告,2019,科达利：2019年年度报告,002850.SZ,科达利,制造业,金属制品业,广东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002850/page_type/ndbg.phtml,,,,,,,,
"""5fab67850091c9411f2bc3a9""",节能与新能源汽车,年度报告,2019,长海股份：2019年年度报告,300196.SZ,长海股份,制造业,非金属矿物制品业,江苏省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300196/page_type/ndbg.phtml,,,,,,,,
"""5fab67850091c9411f2bc3aa""",节能与新能源汽车,年度报告,2019,正海磁材：2019年年度报告（更新后）,300224.SZ,正海磁材,制造业,非金属矿物制品业,山东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300224/page_type/ndbg.phtml,,,,,,,,
"""5fab67850091c9411f2bc3ab""",节能与新能源汽车,年度报告,2019,伯特利：2019年年度报告,603596.SH,伯特利,制造业,汽车制造业,安徽省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603596/page_type/ndbg.phtml,,,,,,,,
"""5fab67850091c9411f2bc3ac""",节能与新能源汽车,年度报告,2019,海立股份：2019年年度报告,600619.SH,海立股份,制造业,通用设备制造业,上海市,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600619/page_type/ndbg.phtml,,,,,,,,
"""5fab67850091c9411f2bc3ad""",节能与新能源汽车,年度报告,2019,广汽集团：2019年年度报告,601238.SH,广汽集团,制造业,汽车制造业,广东省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601238/page_type/ndbg.phtml,,,,,,,,
"""5fab67850091c9411f2bc3ae""",节能与新能源汽车,年度报告,2019,文灿股份：2019年年度报告,603348.SH,文灿股份,制造业,金属制品业,广东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603348/page_type/ndbg.phtml,,,,,,,,
"""5fab67850091c9411f2bc3af""",节能与新能源汽车,年度报告,2019,ST海马：2019年年度报告,000572.SZ,ST海马,制造业,汽车制造业,海南省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000572/page_type/ndbg.phtml,,,,,,,,
"""5fab67850091c9411f2bc3b0""",节能与新能源汽车,年度报告,2019,联诚精密：2019年年度报告,002921.SZ,联诚精密,制造业,金属制品业,山东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002921/page_type/ndbg.phtml,,,,,,,,
"""5fab67850091c9411f2bc3b1""",节能与新能源汽车,年度报告,2019,贝斯特：2019年年度报告,300580.SZ,贝斯特,制造业,汽车制造业,江苏省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300580/page_type/ndbg.phtml,,,,,,,,
"""5fab67850091c9411f2bc3b5""",节能与新能源汽车,年度报告,2019,东尼电子：2019年年度报告摘要,603595.SH,东尼电子,制造业,计算机、通信和其他电子设备制造业,浙江省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603595/page_type/ndbg.phtml,,,,,,,,
"""5fab67850091c9411f2bc3b7""",节能与新能源汽车,年度报告,2019,永兴材料：2019年年度报告,002756.SZ,永兴材料,制造业,黑色金属冶炼及压延加工业,浙江省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002756/page_type/ndbg.phtml,,,,,,,,
"""5fab67850091c9411f2bc3b9""",节能与新能源汽车,年度报告,2019,奇精机械：2019年年度报告,603677.SH,奇精机械,制造业,电气机械及器材制造业,浙江省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603677/page_type/ndbg.phtml,,,,,,,,
