中国电影,600977,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,6759,695,6064,89.72%,1.58%
西南区,62233,46141,16092,25.86%,4.19%
华南区,174447,137452,36995,21.21%,9.63%
华东区,301965,242056,59909,19.84%,15.59%
东北区,39399,30671,8728,22.15%,2.27%
华中区,76854,55648,21206,27.59%,5.52%
国内,897301,708913,188388,20.99%,49.04%
国外,2781,1440,1341,48.2%,0.35%
西北区,37352,26762,10590,28.35%,2.76%
华北区,205052,170184,34868,17%,9.08%

中国电影,600977,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国外,4256,846,3410,80.13%,1.69%
东北区,38246,29792,8454,22.1%,4.2%
华南区,146214,112774,33440,22.87%,16.6%
华东区,281258,221399,59859,21.28%,29.72%
西北区,33442,23930,9512,28.44%,4.72%
华北区,261130,213429,47701,18.27%,23.68%
其他（补充）,10246,2906,7341,71.64%,3.64%
西南区,59837,46310,13527,22.61%,6.72%
华中区,69141,50980,18162,26.27%,9.02%

中国电影,600977,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华中区,72007,54413,17593,24.43%,9.21%
西北区,29120,24908,4212,14.46%,2.21%
华北区,240710,183447,57262,23.79%,29.98%
华南区,149735,116951,32785,21.9%,17.17%
华东区,284868,224330,60538,21.25%,31.7%
东北区,43601,34170,9431,21.63%,4.94%
西南区,65497,49909,15588,23.8%,8.16%
其他（补充）,10525,3559,6967,66.19%,3.65%
国外,2739,16137,-13399,-489.24%,-7.02%

中国电影,600977,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国外,1372,8161,-6789,-494.78%,-2.08%
华南区,138003,106283,31721,22.99%,9.72%
西南区,54288,43359,10930,20.13%,3.35%
西北区,27434,21294,6140,22.38%,1.88%
华东区,255606,202800,52806,20.66%,16.19%
华中区,63807,50924,12883,20.19%,3.95%
华北区,198568,155842,42726,21.52%,13.1%
东北区,37373,30749,6624,17.72%,2.03%
国内,775079,611249,163830,21.14%,50.22%
其他(补充),7620,2284,5336,70.02%,1.64%

中国电影,600977,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
海外区域（含港澳台）,396,-- ,396,--,0.04%
国内,447295,-- ,447295,--,49.98%
华南区,77250,-- ,77250,--,8.63%
西南区,32793,-- ,32793,--,3.66%
西北区,16504,-- ,16504,--,1.84%
华东区,152783,-- ,152783,--,17.07%
华中区,40833,-- ,40833,--,4.56%
华北区,103819,-- ,103819,--,11.6%
东北区,23312,-- ,23312,--,2.6%

中国电影,600977,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
海外区域（含港澳台）,3384,-- ,3384,--,0.46%
华南区,134563,-- ,134563,--,18.44%
西南区,52242,-- ,52242,--,7.16%
西北区,24762,-- ,24762,--,3.39%
华东区,240214,-- ,240214,--,32.92%
华中区,60375,-- ,60375,--,8.27%
华北区,177456,-- ,177456,--,24.32%
东北区,36658,-- ,36658,--,5.02%

中国电影,600977,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
海外区域（含港澳台）,32,-- ,32,--,0.01%
华南区,93911,-- ,93911,--,15.76%
西南区,45322,-- ,45322,--,7.6%
西北区,21990,-- ,21990,--,3.69%
华东区,184178,-- ,184178,--,30.9%
华中区,55232,-- ,55232,--,9.27%
华北区,162133,-- ,162133,--,27.2%
东北区,33210,-- ,33210,--,5.57%

中国电影,600977,收入构成,报告日期,2013-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
海外区域（含港澳台）,17,-- ,17,--,0%
华南区,70425,-- ,70425,--,15.43%
西南区,31736,-- ,31736,--,6.95%
西北区,18305,-- ,18305,--,4.01%
华东区,117675,-- ,117675,--,25.79%
华中区,51642,-- ,51642,--,11.32%
华北区,142583,-- ,142583,--,31.25%
东北区,23952,-- ,23952,--,5.25%

