元隆雅图,002878,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华中地区,864,-- ,864,--,3.78%
西北地区,22,-- ,22,--,0.1%
西南地区,557,-- ,557,--,2.43%
东北地区,1196,-- ,1196,--,5.23%
华南地区,12421,10578,1844,14.84%,8.06%
华北地区,22552,17805,4747,21.05%,20.74%
华东地区,39576,29781,9795,24.75%,42.8%
其他(补充),-- ,3788,-3788,--,-16.55%
出口,7648,-- ,7648,--,33.42%

元隆雅图,002878,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
东北地区,2451,1850,601,24.53%,1.7%
西北地区,358,252,106,29.53%,0.3%
华南地区,24029,22777,1252,5.21%,3.55%
出口,11493,9232,2260,19.67%,6.4%
华中地区,2293,1535,758,33.05%,2.15%
华北地区,47555,41510,6044,12.71%,17.12%
西南地区,912,686,226,24.75%,0.64%
华东地区,68075,44022,24053,35.33%,68.14%

元隆雅图,002878,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华中地区,1069,860,209,19.52%,1.32%
华北地区,19323,15373,3950,20.44%,25.09%
西北地区,49,29,20,41.43%,0.13%
华东地区,32145,22785,9360,29.12%,59.44%
出口,4569,3595,974,21.31%,6.18%
西南地区,239,196,43,17.89%,0.27%
华南地区,9231,8241,990,10.73%,6.29%
东北地区,1206,1005,201,16.64%,1.27%

元隆雅图,002878,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
东北地区,2710,2131,579,21.37%,2.26%
出口,7550,5981,1570,20.79%,6.13%
华中地区,1549,1225,324,20.91%,1.26%
华北地区,29948,23896,6052,20.21%,23.65%
西北地区,175,132,43,24.38%,0.17%
华南地区,15861,13168,2692,16.98%,10.52%
西南地区,348,268,80,22.96%,0.31%
华东地区,47018,32760,14257,30.32%,55.7%

元隆雅图,002878,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
东北地区,1319,989,330,25.04%,2.84%
西南地区,164,130,34,21%,0.3%
华南地区,7584,6330,1254,16.54%,10.79%
西北地区,85,66,20,23.06%,0.17%
华北地区,12996,9965,3031,23.32%,26.08%
出口,2719,2124,595,21.89%,5.12%
华中地区,680,608,71,10.52%,0.62%
华东地区,18835,12551,6284,33.36%,54.08%

元隆雅图,002878,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华中地区,1743,1429,315,18.05%,1.61%
出口,2990,2519,471,15.75%,2.41%
西北地区,97,75,22,22.78%,0.11%
华南地区,22785,17342,5443,23.89%,27.8%
西南地区,65,51,14,21.05%,0.07%
华东地区,30010,22090,7920,26.39%,40.45%
华北地区,22541,17579,4962,22.01%,25.34%
东北地区,1694,1261,433,25.58%,2.21%

元隆雅图,002878,收入构成,报告日期,2017-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华东地区,13942,9893,4049,29.04%,43.57%
出口,670,551,118,17.7%,1.28%
西南地区,32,27,5,14.29%,0.05%
东北地区,600,432,168,27.94%,1.8%
华中地区,1034,823,211,20.38%,2.27%
华北地区,8820,6775,2046,23.19%,22.02%
华南地区,10035,7353,2682,26.72%,28.86%
西北地区,67,52,14,21.52%,0.15%

元隆雅图,002878,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
出口,115,66,50,43.17%,0.29%
华中地区,6435,4148,2288,35.55%,13.29%
东北地区,1248,928,321,25.7%,1.86%
华南地区,14279,10951,3328,23.31%,19.34%
西南地区,244,182,62,25.56%,0.36%
华东地区,25998,19023,6976,26.83%,40.54%
西北地区,87,68,19,22.24%,0.11%
华北地区,22273,18111,4162,18.69%,24.19%

元隆雅图,002878,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华北地区,10474,8134,2340,22.34%,16.83%
华中地区,3485,1890,1594,45.75%,11.46%
华东地区,25722,20117,5605,21.79%,40.31%
出口,100,48,51,51.4%,0.37%
西南地区,98,70,28,28.82%,0.2%
东北地区,1111,822,289,26%,2.08%
西北地区,30,21,10,31.74%,0.07%
华南地区,14359,10370,3989,27.78%,28.68%

元隆雅图,002878,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西南地区,614,465,149,24.31%,1.12%
东北地区,830,597,233,28.02%,1.74%
西北地区,21,14,6,31.3%,0.05%
华东地区,32848,25183,7665,23.33%,57.48%
华北地区,8593,6509,2083,24.25%,15.63%
出口,92,44,48,52.04%,0.36%
华中地区,2057,1521,536,26.04%,4.02%
华南地区,8995,6381,2613,29.06%,19.6%

