大烨智能,300670,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
浙江,590,441,149,25.19%,2.13%
天津,126,88,38,30.17%,0.54%
四川,121,96,26,21%,0.37%
上海,2920,2221,699,23.94%,10.01%
陕西,246,187,59,24.08%,0.85%
山东,3494,2221,1273,36.44%,18.23%
辽宁,165,125,39,23.86%,0.56%
江西,451,281,171,37.84%,2.44%
江苏,10136,6693,3442,33.96%,49.28%
湖南,279,210,69,24.78%,0.99%
湖北,81,59,22,27.28%,0.32%
河南,463,300,162,35.09%,2.32%
河北,353,247,106,30.04%,1.52%
福建,235,148,88,37.23%,1.25%
北京,1116,680,435,39.01%,6.23%
安徽,520,312,207,39.89%,2.97%

大烨智能,300670,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
江苏,12447,8683,3765,30.24%,17.69%
辽宁,481,-- ,481,--,2.26%
河北,1695,-- ,1695,--,7.96%
陕西,1114,-- ,1114,--,5.23%
北京,3520,-- ,3520,--,16.54%
天津,1020,-- ,1020,--,4.79%
浙江,1723,-- ,1723,--,8.1%
广东,86,-- ,86,--,0.41%
福建,66,-- ,66,--,0.31%
山西,19,-- ,19,--,0.09%
湖南,1325,-- ,1325,--,6.23%
其他(补充),-- ,166,-166,--,-0.78%
河南,1679,-- ,1679,--,7.89%
安徽,833,-- ,833,--,3.92%
江西,777,-- ,777,--,3.65%
上海,4455,3518,937,21.04%,4.4%
湖北,193,-- ,193,--,0.91%
四川,728,-- ,728,--,3.42%
山东,6453,4968,1485,23.01%,6.98%

大烨智能,300670,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
浙江,1124,-- ,1124,--,6.38%
其他（补充）,128,-- ,128,--,0.73%
四川,265,-- ,265,--,1.51%
山西,12,-- ,12,--,0.07%
江苏,6486,-- ,6486,--,36.85%
上海,1341,-- ,1341,--,7.62%
山东,2954,-- ,2954,--,16.78%
冀北,510,-- ,510,--,2.9%
北京,1304,-- ,1304,--,7.41%
天津,512,-- ,512,--,2.91%
陕西,691,-- ,691,--,3.92%
河南,862,-- ,862,--,4.9%
江西,628,-- ,628,--,3.57%
湖南,195,-- ,195,--,1.11%
安徽,590,-- ,590,--,3.35%

大烨智能,300670,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),172,211,-39,-22.72%,-0.42%
陕西,757,534,223,29.47%,2.39%
河北,436,281,155,35.54%,1.66%
北京,4454,2853,1601,35.95%,17.15%
天津,1808,1075,733,40.53%,7.84%
浙江,4655,3431,1224,26.3%,13.11%
山东,3893,2785,1108,28.46%,11.86%
江苏,17334,13660,3674,21.2%,39.34%
河南,190,123,67,35.33%,0.72%
山西,465,295,171,36.68%,1.83%
四川,768,501,267,34.75%,2.86%
湖南,18,11,7,39.47%,0.07%
安徽,250,218,32,12.75%,0.34%
江西,337,219,117,34.78%,1.25%

大烨智能,300670,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
福建,0,0,0,34.65%,0%
湖北,680,380,301,44.17%,2.94%
冀北,120,81,39,32.33%,0.38%
上海,121,97,24,19.94%,0.24%
北京,3236,2117,1119,34.58%,10.94%
山东,4556,3080,1476,32.39%,14.42%
江苏,19632,14178,5454,27.78%,53.3%
江西,310,182,128,41.42%,1.25%
浙江,3113,2159,954,30.64%,9.32%
安徽,584,409,175,29.89%,1.71%
陕西,69,47,22,31.33%,0.21%
四川,14,11,3,22.09%,0.03%
天津,1547,1009,538,34.78%,5.26%

大烨智能,300670,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
上海,4,2,2,53.24%,0.02%
安徽,2,1,1,47.83%,0.01%
江西,5,1,3,68.94%,0.03%
其他（补充）,72,124,-52,-72.69%,-0.49%
山西,291,248,43,14.79%,0.41%
湖南,12,9,3,25.77%,0.03%
四川,280,180,100,35.6%,0.94%
山东,2320,1527,793,34.18%,7.51%
浙江,1596,989,607,38.04%,5.75%
北京,790,657,133,16.78%,1.25%
天津,1594,840,754,47.3%,7.14%
河北,34,27,7,20.2%,0.06%
江苏,22567,15041,7526,33.35%,71.24%
湖北,1842,1204,638,34.64%,6.04%
陕西,22,15,7,30.24%,0.06%

大烨智能,300670,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
江苏,23747,15776,7971,33.57%,83.93%
天津,189,125,64,34.09%,0.68%
河南,3,2,0,14.21%,0%
河北,3,2,1,40.41%,0.01%
湖南,2,1,1,27.68%,0.01%
浙江,1,0,1,67.63%,0.01%
四川,40,26,14,34.24%,0.14%
山东,3398,1931,1467,43.18%,15.45%
其他（补充）,103,129,-26,-24.97%,-0.27%
安徽,1,0,1,58.82%,0.01%
江西,5,2,3,55.21%,0.03%

大烨智能,300670,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
浙江,32,21,10,32.94%,0.12%
山东,3505,2041,1464,41.77%,17.42%
其他（补充）,110,102,8,7.12%,0.09%
江苏,21800,14959,6841,31.38%,81.39%
安徽,0,0,0,88.43%,0%
福建,2,1,1,37.82%,0.01%
江西,95,28,67,70.08%,0.79%
广东,16,11,5,32.82%,0.06%
陕西,1,0,1,92.24%,0.01%
河北,23,15,8,33.82%,0.09%

