佛塑科技,000973,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,-- ,3094,-3094,--,-10.5%
华中地区,3188,2366,822,25.79%,2.79%
西北地区,1956,1561,396,20.22%,1.34%
西南地区,6359,5413,946,14.88%,3.21%
东北地区,368,268,100,27.16%,0.34%
华南地区,41068,31132,9936,24.19%,33.71%
华北地区,1974,1450,523,26.51%,1.78%
华东地区,19636,16169,3467,17.66%,11.76%
其他业务,12132,-- ,12132,--,41.16%
其他地区,16103,11856,4247,26.37%,14.41%

佛塑科技,000973,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他地区,42798,33265,9533,22.27%,9.48%
华北地区,3742,3048,694,18.56%,0.69%
华东地区,44492,38038,6455,14.51%,6.42%
其他,31295,-- ,31295,--,31.14%
东北地区,993,730,263,26.49%,0.26%
华中地区,7323,5910,1413,19.3%,1.41%
西北地区,4840,4085,755,15.6%,0.75%
西南地区,13181,11650,1531,11.62%,1.52%
华南地区,136168,87596,48572,35.67%,48.33%

佛塑科技,000973,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华中地区,3077,2427,649,21.11%,2.36%
华东地区,19942,17047,2895,14.52%,10.53%
其他地区,18554,15014,3539,19.07%,12.87%
华北地区,1557,1252,305,19.58%,1.11%
西北地区,2406,2049,356,14.81%,1.3%
西南地区,6931,6233,698,10.08%,2.54%
华南地区,59741,43253,16488,27.6%,59.97%
其他（补充）,5576,3116,2460,44.12%,8.95%
东北地区,388,283,105,27.03%,0.38%

佛塑科技,000973,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他业务,33840,-- ,33840,--,36.16%
华北地区,4582,3800,782,17.06%,0.84%
华东地区,43233,37476,5757,13.32%,6.15%
华南地区,134124,92384,41740,31.12%,44.6%
其他地区,41362,32718,8645,20.9%,9.24%
东北地区,949,753,196,20.65%,0.21%
华中地区,6694,5425,1270,18.96%,1.36%
