威胜信息,688100,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),348,-- ,348,--,0.52%
境外,2470,-- ,2470,--,3.68%
境内,64345,-- ,64345,--,95.8%

威胜信息,688100,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,703,188,515,73.22%,1.22%
境外,10511,7351,3160,30.06%,7.46%
境内,113191,74505,38687,34.18%,91.32%

威胜信息,688100,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,351,-- ,351,--,0.57%
西北地区,2728,-- ,2728,--,4.45%
华南地区,11756,-- ,11756,--,19.16%
西南地区,4507,-- ,4507,--,7.35%
华东地区,13377,-- ,13377,--,21.81%
东北地区,1630,-- ,1630,--,2.66%
境外,6554,-- ,6554,--,10.68%
华北地区,9665,-- ,9665,--,15.76%
华中地区,10772,-- ,10772,--,17.56%

威胜信息,688100,收入构成,报告日期,2019-03-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西南地区,2094,-- ,2094,--,9.18%
华东地区,4419,-- ,4419,--,19.37%
东北地区,819,-- ,819,--,3.59%
境外,1715,-- ,1715,--,7.52%
华北地区,3941,-- ,3941,--,17.27%
华中地区,3485,-- ,3485,--,15.27%
其他（补充）,175,-- ,175,--,0.77%
西北地区,718,-- ,718,--,3.15%
华南地区,5451,-- ,5451,--,23.89%

威胜信息,688100,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,711,-- ,711,--,0.68%
西北地区,3311,-- ,3311,--,3.19%
华南地区,17732,-- ,17732,--,17.07%
西南地区,13194,-- ,13194,--,12.7%
华东地区,27902,-- ,27902,--,26.86%
东北地区,449,-- ,449,--,0.43%
境外,5329,-- ,5329,--,5.13%
华北地区,9224,-- ,9224,--,8.88%
华中地区,26012,-- ,26012,--,25.04%

威胜信息,688100,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境外,7516,-- ,7516,--,7.55%
华北地区,7968,-- ,7968,--,8.01%
华中地区,23424,-- ,23424,--,23.54%
其他（补充）,698,-- ,698,--,0.7%
西北地区,3319,-- ,3319,--,3.34%
华南地区,20615,-- ,20615,--,20.72%
华东地区,23971,-- ,23971,--,24.09%
东北地区,1858,-- ,1858,--,1.87%
西南地区,10140,-- ,10140,--,10.19%

威胜信息,688100,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
东北地区,4885,-- ,4885,--,7.18%
西南地区,3568,-- ,3568,--,5.24%
华中地区,25342,-- ,25342,--,37.25%
境外,1708,-- ,1708,--,2.51%
华北地区,1856,-- ,1856,--,2.73%
华东地区,12506,-- ,12506,--,18.38%
华南地区,14901,-- ,14901,--,21.9%
其他（补充）,1333,-- ,1333,--,1.96%
西北地区,1933,-- ,1933,--,2.84%

