爱迪尔,002740,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华中,514,392,122,23.67%,0.91%
西北,780,525,255,32.68%,1.91%
西南,10842,7942,2900,26.75%,21.68%
东北,364,307,57,15.58%,0.42%
华南,18662,14507,4155,22.26%,31.06%
华北,1282,952,331,25.8%,2.47%
华东,13392,7837,5556,41.49%,41.54%

爱迪尔,002740,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华中,11525,10194,1331,11.55%,2.99%
华北,9958,7715,2243,22.53%,5.04%
华南,59825,50666,9159,15.31%,20.59%
东北,4173,2858,1316,31.53%,2.96%
西北,4458,3425,1033,23.17%,2.32%
华东,56934,40545,16390,28.79%,36.85%
西南,47237,34229,13008,27.54%,29.24%

爱迪尔,002740,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华中,2669,2183,487,18.24%,2.41%
华北,7675,5996,1678,21.87%,8.32%
东北,362,305,57,15.82%,0.28%
西南,18347,13597,4750,25.89%,23.55%
华南,25813,19692,6121,23.71%,30.35%
西北,2974,2402,572,19.25%,2.84%
华东,29006,22500,6507,22.43%,32.25%

爱迪尔,002740,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
东北,10140,8845,1296,12.78%,4.87%
华中,12403,10176,2227,17.96%,8.37%
华北,22639,17049,5590,24.69%,21%
西北,9072,7341,1731,19.09%,6.51%
华东,20470,17676,2794,13.65%,10.5%
西南,34372,29030,5342,15.54%,20.07%
华南,78573,70938,7636,9.72%,28.69%

爱迪尔,002740,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华中,7361,5918,1443,19.6%,9.85%
华南,38021,32897,5124,13.48%,34.97%
华东,11299,10067,1232,10.9%,8.41%
西北,5025,4051,974,19.39%,6.65%
西南,16832,14401,2431,14.44%,16.59%
东北,10492,9235,1257,11.98%,8.58%
华北,11226,9034,2192,19.52%,14.96%

爱迪尔,002740,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西北,8378,7462,916,10.94%,5.58%
西南,34170,30461,3709,10.85%,22.59%
华南,52140,44867,7273,13.95%,44.29%
东北,35684,31490,4194,11.75%,25.54%
华中,13508,12135,1373,10.16%,8.36%
华北,10304,9297,1007,9.77%,6.13%
华东,30143,32195,-2052,-6.81%,-12.5%

爱迪尔,002740,收入构成,报告日期,2017-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华南,31182,28272,2911,9.33%,42.7%
东北,12757,11074,1683,13.19%,24.69%
西北,2166,1897,269,12.44%,3.95%
西南,16992,14862,2130,12.54%,31.26%
华东,12635,14435,-1800,-14.25%,-26.41%
华中,8363,7361,1003,11.99%,14.71%
华北,4865,4245,620,12.74%,9.09%

爱迪尔,002740,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西南,27099,24745,2354,8.69%,16.92%
西北,5588,5147,441,7.89%,3.17%
华中,12487,11378,1109,8.88%,7.97%
华南,34057,29535,4523,13.28%,32.51%
华东,17041,13549,3492,20.49%,25.1%
华北,9440,8627,813,8.61%,5.84%
东北,12722,11543,1179,9.27%,8.48%

爱迪尔,002740,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),566,159,408,71.99%,5.99%
西南,11624,9878,1746,15.02%,25.66%
西北,2368,1954,414,17.5%,6.09%
华中,4894,4106,787,16.09%,11.57%
华南,9299,8383,916,9.85%,13.47%
华东,7447,6305,1141,15.33%,16.78%
华北,3826,3194,632,16.51%,9.29%
东北,4581,3822,759,16.56%,11.15%

爱迪尔,002740,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),-- ,229,-229,--,-1.29%
西南,18210,14412,3797,20.85%,21.41%
西北,10818,8402,2416,22.34%,13.62%
华中,10060,7743,2317,23.03%,13.06%
华南,9271,7397,1874,20.21%,10.56%
华东,14341,11196,3145,21.93%,17.73%
华北,12125,9573,2553,21.05%,14.39%
东北,9126,7261,1866,20.44%,10.52%

爱迪尔,002740,收入构成,报告日期,2015-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),295,28,267,90.41%,2.72%
华中地区,6623,5110,1512,22.84%,15.41%
华北地区,4251,3346,905,21.29%,9.22%
西南地区,9668,7579,2089,21.61%,21.28%
华南地区,3797,2987,811,21.35%,8.26%
东北地区,5923,4712,1211,20.44%,12.33%
华东地区,8352,6445,1906,22.82%,19.42%
西北地区,4937,3821,1116,22.61%,11.37%

爱迪尔,002740,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华东区,16314,12584,3729,22.86%,18.75%
西南区,21783,17003,4779,21.94%,24.02%
华南区,9877,7784,2093,21.19%,10.52%
华北区,7655,6004,1651,21.57%,8.3%
华中区,10446,7958,2488,23.82%,12.51%
其他（补充）,606,161,444,73.35%,2.23%
西北区,8298,6346,1951,23.52%,9.81%
东北区,13512,10754,2758,20.41%,13.86%

爱迪尔,002740,收入构成,报告日期,2014-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西北,4273,3299,975,22.81%,10.19%
华东,6968,5369,1599,22.94%,16.72%
华北,3489,2738,751,21.53%,7.85%
西南,10670,8369,2300,21.56%,24.05%
