浦发银行,600000,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
东北地区,232200,226200,6000,2.58%,0.18%
总行,4701000,2508200,2192800,46.65%,65.3%
珠三角及海西地区,631800,276700,355100,56.2%,10.58%
中部地区,897200,829500,67700,7.55%,2.02%
西部地区,475200,1413800,-938600,-197.52%,-27.95%
境外及附属机构,582700,330300,252400,43.32%,7.52%
环渤海地区,814400,467700,346700,42.57%,10.32%
长三角地区,1806200,730400,1075800,59.56%,32.04%

浦发银行,600000,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西部地区,1093900,-- ,1093900,--,5.74%
珠三角及海西地区,1126600,-- ,1126600,--,5.91%
东北地区,484400,-- ,484400,--,2.54%
环渤海地区,1514000,-- ,1514000,--,7.94%
境外及附属机构,1135200,-- ,1135200,--,5.95%
中部地区,1651700,-- ,1651700,--,8.66%
总行,8129500,-- ,8129500,--,42.63%
长三角地区,3933500,-- ,3933500,--,20.63%

浦发银行,600000,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境外及附属机构,448100,238500,209600,46.78%,5.48%
中部地区,810000,580900,229100,28.28%,5.99%
长三角地区,2086500,813400,1273100,61.02%,33.27%
西部地区,551200,476400,74800,13.57%,1.95%
珠三角及海西地区,557500,234000,323500,58.03%,8.45%
东北地区,247900,357200,-109300,-44.09%,-2.86%
环渤海地区,760300,1071700,-311400,-40.96%,-8.14%
总行,4298400,2160800,2137600,49.73%,55.86%

浦发银行,600000,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
东北地区,458500,686200,-227700,-49.66%,-3.48%
环渤海地区,1498900,1476400,22500,1.5%,0.34%
总行,6799900,3744600,3055300,44.93%,46.76%
西部地区,1045100,1618200,-573100,-54.84%,-8.77%
珠三角及海西地区,1164100,384000,780100,67.01%,11.94%
境外及附属机构,970500,445100,525400,54.14%,8.04%
中部地区,1564400,816100,748300,47.83%,11.45%
长三角地区,3652800,1449300,2203500,60.32%,33.72%

浦发银行,600000,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
中部地区,766400,472900,293500,38.3%,8.59%
环渤海地区,757300,634600,122700,16.2%,3.59%
总行,3106600,1580800,1525800,49.11%,44.66%
长三角地区,1797000,582600,1214400,67.58%,35.55%
西部地区,480600,794700,-314100,-65.36%,-9.19%
东北地区,228800,359000,-130200,-56.91%,-3.81%
珠三角及海西地区,596300,157900,438400,73.52%,12.83%
境外及附属机构,492600,226700,265900,53.98%,7.78%

浦发银行,600000,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
中部地区,1678700,1203700,475000,28.3%,6.76%
长三角地区,3246400,1916600,1329800,40.96%,18.92%
西部地区,1442400,2617300,-1174900,-81.45%,-16.72%
珠三角及海西地区,1128500,370300,758200,67.19%,10.79%
总行,6190500,1538200,4652300,75.15%,66.2%
境外及附属机构,900100,379400,520700,57.85%,7.41%
环渤海地区,1725000,1208200,516800,29.96%,7.35%
东北地区,550300,600700,-50400,-9.16%,-0.72%

浦发银行,600000,收入构成,报告日期,2017-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境外及附属机构,429900,-- ,429900,--,5.16%
东北地区,290600,-- ,290600,--,3.49%
西部地区,795200,-- ,795200,--,9.54%
中部地区,869700,-- ,869700,--,10.43%
环渤海地区,913900,-- ,913900,--,10.96%
珠三角及海西地区,569700,-- ,569700,--,6.83%
长三角地区,1631800,-- ,1631800,--,19.58%
总行,2834600,-- ,2834600,--,34.01%

浦发银行,600000,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境外及附属机构,667700,341900,325800,48.79%,4.68%
东北地区,739100,418300,320800,43.4%,4.61%
西部地区,1752400,1340700,411700,23.49%,5.91%
中部地区,1842500,1237600,604900,32.83%,8.68%
环渤海地区,1941600,993100,948500,48.85%,13.62%
珠三角及海西地区,1133700,808600,325100,28.68%,4.67%
长三角地区,3234800,1806700,1428100,44.15%,20.5%
总行,4767400,2166300,2601100,54.56%,37.34%

浦发银行,600000,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其它地区,1704000,1393900,310100,18.2%,8.8%
辽宁,213400,184000,29400,13.78%,0.83%
浙江,411100,580300,-169200,-41.16%,-4.8%
河南,344000,253800,90200,26.22%,2.56%
江苏,644500,383500,261000,40.5%,7.41%
广东,472900,273300,199600,42.21%,5.66%
山东,264300,169700,94600,35.79%,2.68%
天津,265400,112900,152500,57.46%,4.33%
四川,193700,102900,90800,46.88%,2.58%
北京,392900,144400,248500,63.25%,7.05%
上海,3311000,1094600,2216400,66.94%,62.9%

浦发银行,600000,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其它地区,3677300,2017500,1659800,45.14%,25.12%
辽宁,504600,315300,189300,37.51%,2.87%
浙江,917100,1189400,-272300,-29.69%,-4.12%
河南,671300,365100,306200,45.61%,4.63%
江苏,1152100,639700,512400,44.48%,7.76%
广东,937700,479200,458500,48.9%,6.94%
山东,557900,350400,207500,37.19%,3.14%
天津,476000,194600,281400,59.12%,4.26%
四川,429400,122200,307200,71.54%,4.65%
北京,706200,279500,426700,60.42%,6.46%
上海,4625400,2095400,2530000,54.7%,38.29%

浦发银行,600000,收入构成,报告日期,2015-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
辽宁,255400,179400,76000,29.76%,2.44%
江苏,567100,354700,212400,37.45%,6.81%
浙江,463000,562200,-99200,-21.43%,-3.18%
广东,526600,288100,238500,45.29%,7.64%
四川,192200,60000,132200,68.78%,4.24%
天津,230100,103200,126900,55.15%,4.07%
上海,2215400,582100,1633300,73.72%,52.33%
山东,261700,198900,62800,24%,2.01%
其他,1715600,1223500,492100,28.68%,15.77%
河南,325300,253100,72200,22.19%,2.31%
北京,317700,143800,173900,54.74%,5.57%

浦发银行,600000,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
上海,2643800,1220900,1422900,53.82%,23.04%
山东,528800,249900,278900,52.74%,4.52%
北京,638100,227200,410900,64.39%,6.65%
浙江,1012900,1147000,-134100,-13.24%,-2.17%
广东,876400,440600,435800,49.73%,7.06%
四川,436500,98800,337700,77.37%,5.47%
辽宁,509400,292600,216800,42.56%,3.51%
江苏,1051500,440800,610700,58.08%,9.89%
天津,453000,174300,278700,61.52%,4.51%
其它地区,3574000,1635800,1938200,54.23%,31.39%
河南,593700,215100,378600,63.77%,6.13%

浦发银行,600000,收入构成,报告日期,2014-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他地区,1702300,781100,921200,54.12%,30.96%
辽宁,262000,134400,127600,48.7%,4.29%
浙江,500400,553800,-53400,-10.67%,-1.79%
河南,282300,121700,160600,56.89%,5.4%
江苏,499800,232100,267700,53.56%,9%
广东,383000,197600,185400,48.41%,6.23%
山东,257400,118700,138700,53.89%,4.66%
天津,209800,66500,143300,68.3%,4.82%
四川,206400,81900,124500,60.32%,4.18%
北京,300800,115500,185300,61.6%,6.23%
上海,1300100,525300,774800,59.6%,26.04%

浦发银行,600000,收入构成,报告日期,2013-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他,2960700,1173000,1787700,60.38%,33.4%
辽宁,465300,198600,266700,57.32%,4.98%
浙江,1068200,768700,299500,28.04%,5.6%
河南,494300,173200,321100,64.96%,6%
江苏,888400,385200,503200,56.64%,9.4%
广东,619500,251100,368400,59.47%,6.88%
山东,422900,207800,215100,50.86%,4.02%
天津,372100,147100,225000,60.47%,4.2%
四川,412800,122700,290100,70.28%,5.42%
北京,513700,198500,315200,61.36%,5.89%
上海,1783600,1023300,760300,42.63%,14.21%

浦发银行,600000,收入构成,报告日期,2013-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他,1354800,547800,807000,59.57%,31.79%
辽宁,232900,98900,134000,57.54%,5.28%
浙江,536300,360700,175600,32.74%,6.92%
河南,216300,95500,120800,55.85%,4.76%
江苏,404300,189500,214800,53.13%,8.46%
广东,287200,131900,155300,54.07%,6.12%
山东,189000,86100,102900,54.44%,4.05%
天津,158800,56100,102700,64.67%,4.05%
四川,181600,46400,135200,74.45%,5.33%
北京,214700,101200,113500,52.86%,4.47%
上海,875900,399000,476900,54.45%,18.79%

浦发银行,600000,收入构成,报告日期,2012-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他,2151700,839400,1312300,60.99%,29.54%
辽宁,410000,153200,256800,62.63%,5.78%
浙江,1458000,684400,773600,53.06%,17.42%
河南,385000,153200,231800,60.21%,5.22%
江苏,738100,306300,431800,58.5%,9.72%
广东,536000,205900,330100,61.59%,7.43%
山东,328600,156600,172000,52.34%,3.87%
天津,281000,99400,181600,64.63%,4.09%
四川,290600,76000,214600,73.85%,4.83%
北京,425400,159100,266300,62.6%,6%
上海,1290800,1019800,271000,20.99%,6.1%

浦发银行,600000,收入构成,报告日期,2012-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
辽宁地区,187763,79205,108558,57.82%,4.82%
四川地区,125137,48598,76539,61.16%,3.4%
上海地区,902464,329639,572826,63.47%,25.45%
浙江地区,514876,325307,189569,36.82%,8.42%
北京地区,201542,79351,122191,60.63%,5.43%
广东地区,267788,97674,170113,63.53%,7.56%
山东地区,154038,86278,67760,43.99%,3.01%
河南地区,187227,80936,106290,56.77%,4.72%
江苏地区,354166,152888,201278,56.83%,8.94%
其他地区,951220,428284,522937,54.98%,23.23%
天津地区,154078,41493,112585,73.07%,5%

浦发银行,600000,收入构成,报告日期,2011-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其它地区,1776384,698729,1077655,60.67%,30.14%
辽宁,355395,160210,195185,54.92%,5.46%
浙江,990318,432139,558179,56.36%,15.61%
河南,362682,148984,213698,58.92%,5.98%
江苏,637723,280039,357684,56.09%,10%
广东,470897,213793,257104,54.6%,7.19%
山东,277209,122087,155122,55.96%,4.34%
天津,280299,99560,180739,64.48%,5.05%
四川,235184,86671,148513,63.15%,4.15%
北京,322489,161540,160949,49.91%,4.5%
上海,1083188,812343,270845,25%,7.57%

浦发银行,600000,收入构成,报告日期,2011-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其它地区,1499436,-- ,920218,--,54.33%
广东省,212483,-- ,130446,--,7.7%
江苏省,300008,-- ,182610,--,10.78%
浙江省,475285,-- ,283162,--,16.72%
北京市,147361,-- ,79133,--,4.67%
上海市,551938,-- ,98269,--,5.8%

浦发银行,600000,收入构成,报告日期,2010-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
离岸业务,12447,-- ,12447,--,0.25%
中国境内其它地区,2142203,-- ,2142203,--,42.97%
广东省,313386,-- ,313386,--,6.29%
