长江证券,000783,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境外,1517,-- ,1517,--,0.46%
重庆市,1750,-- ,1750,--,0.53%
浙江省,3784,-- ,3784,--,1.14%
云南省,246,-- ,246,--,0.07%
新疆维吾尔自治区,1565,-- ,1565,--,0.47%
西藏自治区,11,-- ,11,--,0%
天津市,1314,-- ,1314,--,0.39%
四川省,4153,-- ,4153,--,1.25%
上海市,17652,-- ,17652,--,5.3%
陕西省,1588,-- ,1588,--,0.48%
山西省,199,-- ,199,--,0.06%
山东省,2912,-- ,2912,--,0.87%
青海省,116,-- ,116,--,0.03%
宁夏回族自治区,330,-- ,330,--,0.1%
内蒙古自治区,107,-- ,107,--,0.03%
辽宁省,2349,-- ,2349,--,0.71%
江西省,1232,-- ,1232,--,0.37%
江苏省,2048,-- ,2048,--,0.62%
吉林省,70,-- ,70,--,0.02%
湖南省,1815,-- ,1815,--,0.55%
湖北省,37236,-- ,37236,--,11.19%
黑龙江省,2909,-- ,2909,--,0.87%
河南省,2361,-- ,2361,--,0.71%
河北省,1399,-- ,1399,--,0.42%
海南省,134,-- ,134,--,0.04%
贵州省,68,-- ,68,--,0.02%
广西壮族自治区,319,-- ,319,--,0.1%
广东省,11633,-- ,11633,--,3.49%
公司总部及境内子公司总部,220750,-- ,220750,--,66.31%
甘肃省,150,-- ,150,--,0.05%
福建省,3482,-- ,3482,--,1.05%
北京市,6511,-- ,6511,--,1.96%
安徽省,1184,-- ,1184,--,0.36%

长江证券,000783,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
广西壮族自治区,432,-- ,432,--,0.06%
安徽省,1704,-- ,1704,--,0.24%
江苏省,3409,-- ,3409,--,0.48%
重庆市,2927,-- ,2927,--,0.42%
甘肃省,231,-- ,231,--,0.03%
山西省,284,-- ,284,--,0.04%
河北省,2087,-- ,2087,--,0.3%
陕西省,2562,-- ,2562,--,0.36%
公司总部及境内子公司总部,531239,-- ,531239,--,75.54%
青海省,187,-- ,187,--,0.03%
江西省,1666,-- ,1666,--,0.24%
天津市,1976,-- ,1976,--,0.28%
辽宁省,3665,-- ,3665,--,0.52%
河南省,3833,-- ,3833,--,0.55%
福建省,5185,-- ,5185,--,0.74%
湖南省,2574,-- ,2574,--,0.37%
新疆维吾尔自治区,2292,-- ,2292,--,0.33%
吉林省,158,-- ,158,--,0.02%
浙江省,5966,-- ,5966,--,0.85%
广东省,17915,-- ,17915,--,2.55%
内蒙古自治区,170,-- ,170,--,0.02%
宁夏回族自治区,511,-- ,511,--,0.07%
山东省,4478,-- ,4478,--,0.64%
黑龙江省,4607,-- ,4607,--,0.66%
北京市,9604,-- ,9604,--,1.37%
湖北省,58451,-- ,58451,--,8.31%
境外,3787,-- ,3787,--,0.54%
云南省,440,-- ,440,--,0.06%
四川省,6842,-- ,6842,--,0.97%
上海市,24107,-- ,24107,--,3.43%

长江证券,000783,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
新疆维吾尔自治区,1233,-- ,1233,--,0.33%
青海省,104,-- ,104,--,0.03%
江西省,908,-- ,908,--,0.24%
湖南省,1426,-- ,1426,--,0.38%
内蒙古自治区,96,-- ,96,--,0.03%
宁夏回族自治区,291,-- ,291,--,0.08%
广西壮族自治区,248,-- ,248,--,0.07%
安徽省,949,-- ,949,--,0.25%
河北省,1117,-- ,1117,--,0.3%
陕西省,1488,-- ,1488,--,0.4%
天津市,1076,-- ,1076,--,0.29%
辽宁省,1990,-- ,1990,--,0.53%
江苏省,1863,-- ,1863,--,0.5%
重庆市,1652,-- ,1652,--,0.44%
山东省,2505,-- ,2505,--,0.67%
吉林省,97,-- ,97,--,0.03%
浙江省,3347,-- ,3347,--,0.9%
四川省,3833,-- ,3833,--,1.03%
上海市,12869,-- ,12869,--,3.45%
境外,2328,-- ,2328,--,0.62%
甘肃省,132,-- ,132,--,0.04%
山西省,145,-- ,145,--,0.04%
公司总部及境内子公司总部,277700,-- ,277700,--,74.48%
云南省,263,-- ,263,--,0.07%
北京市,5012,-- ,5012,--,1.34%
湖北省,32621,-- ,32621,--,8.75%
河南省,2144,-- ,2144,--,0.58%
福建省,2787,-- ,2787,--,0.75%
广东省,10056,-- ,10056,--,2.7%
黑龙江省,2552,-- ,2552,--,0.68%

长江证券,000783,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
天津市,1569,-- ,1569,--,0.36%
辽宁省,2772,-- ,2772,--,0.63%
河南省,2959,-- ,2959,--,0.68%
境外,9010,-- ,9010,--,2.06%
甘肃省,194,-- ,194,--,0.04%
山西省,346,-- ,346,--,0.08%
河北省,1630,-- ,1630,--,0.37%
陕西省,2006,-- ,2006,--,0.46%
内蒙古自治区,150,-- ,150,--,0.03%
宁夏回族自治区,340,-- ,340,--,0.08%
湖北省,44869,-- ,44869,--,10.27%
浙江省,4800,-- ,4800,--,1.1%
四川省,5348,-- ,5348,--,1.22%
上海市,19341,-- ,19341,--,4.43%
吉林省,90,-- ,90,--,0.02%
福建省,4032,-- ,4032,--,0.92%
广东省,14936,-- ,14936,--,3.42%
湖南省,1976,-- ,1976,--,0.45%
新疆维吾尔自治区,1773,-- ,1773,--,0.41%
重庆市,2247,-- ,2247,--,0.51%
山东省,3339,-- ,3339,--,0.76%
黑龙江省,3709,-- ,3709,--,0.85%
北京市,8402,-- ,8402,--,1.92%
公司总部及境内子公司总部,294632,-- ,294632,--,67.43%
云南省,336,-- ,336,--,0.08%
青海省,224,-- ,224,--,0.05%
广西壮族自治区,367,-- ,367,--,0.08%
安徽省,1375,-- ,1375,--,0.31%
江苏省,2902,-- ,2902,--,0.66%
江西省,1248,-- ,1248,--,0.29%

长江证券,000783,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
内蒙古自治区,89,-- ,89,--,0.04%
云南省,183,-- ,183,--,0.08%
青海省,170,-- ,170,--,0.07%
重庆市,1254,-- ,1254,--,0.53%
黑龙江省,2167,-- ,2167,--,0.92%
山西省,237,-- ,237,--,0.1%
宁夏回族自治区,187,-- ,187,--,0.08%
广西壮族自治区,226,-- ,226,--,0.1%
安徽省,782,-- ,782,--,0.33%
江苏省,1593,-- ,1593,--,0.68%
公司总部及境内子公司总部,154200,-- ,154200,--,65.74%
上海市,10411,-- ,10411,--,4.44%
陕西省,1160,-- ,1160,--,0.49%
天津市,885,-- ,885,--,0.38%
辽宁省,1548,-- ,1548,--,0.66%
河南省,1709,-- ,1709,--,0.73%
福建省,2264,-- ,2264,--,0.97%
境外,5548,-- ,5548,--,2.37%
湖北省,25257,-- ,25257,--,10.77%
山东省,1871,-- ,1871,--,0.8%
江西省,686,-- ,686,--,0.29%
湖南省,1122,-- ,1122,--,0.48%
新疆维吾尔自治区,1063,-- ,1063,--,0.45%
河北省,895,-- ,895,--,0.38%
北京市,4492,-- ,4492,--,1.91%
吉林省,52,-- ,52,--,0.02%
甘肃省,111,-- ,111,--,0.05%
浙江省,2783,-- ,2783,--,1.19%
四川省,3038,-- ,3038,--,1.3%
广东省,8586,-- ,8586,--,3.66%

长江证券,000783,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
上海市,19596,-- ,19596,--,3.47%
广西壮族自治区,383,-- ,383,--,0.07%
重庆市,2812,-- ,2812,--,0.5%
宁夏回族自治区,350,-- ,350,--,0.06%
北京市,8937,-- ,8937,--,1.58%
天津市,2067,-- ,2067,--,0.37%
辽宁省,3564,-- ,3564,--,0.63%
境外,13027,-- ,13027,--,2.31%
内蒙古自治区,140,-- ,140,--,0.02%
广东省,17842,-- ,17842,--,3.16%
福建省,4914,-- ,4914,--,0.87%
甘肃省,197,-- ,197,--,0.04%
河北省,1403,-- ,1403,--,0.25%
贵州省,113,-- ,113,--,0.02%
黑龙江省,5043,-- ,5043,--,0.89%
山东省,4101,-- ,4101,--,0.73%
湖北省,59486,-- ,59486,--,10.55%
安徽省,1478,-- ,1478,--,0.26%
江苏省,3606,-- ,3606,--,0.64%
河南省,3808,-- ,3808,--,0.68%
湖南省,2552,-- ,2552,--,0.45%
四川省,7041,-- ,7041,--,1.25%
山西省,378,-- ,378,--,0.07%
陕西省,2645,-- ,2645,--,0.47%
新疆维吾尔自治区,2308,-- ,2308,--,0.41%
吉林省,104,-- ,104,--,0.02%
浙江省,5944,-- ,5944,--,1.05%
公司总部及境内子公司总部,388270,-- ,388270,--,68.84%
云南省,381,-- ,381,--,0.07%
青海省,264,-- ,264,--,0.05%
江西省,1252,-- ,1252,--,0.22%

长江证券,000783,收入构成,报告日期,2017-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
内蒙古自治区,45,-- ,45,--,0.02%
山西省,171,-- ,171,--,0.06%
公司总部及境内子公司总部,192137,-- ,192137,--,69.52%
云南省,188,-- ,188,--,0.07%
北京市,4321,-- ,4321,--,1.56%
福建省,2288,-- ,2288,--,0.83%
湖北省,28998,-- ,28998,--,10.49%
江苏省,1740,-- ,1740,--,0.63%
黑龙江省,2481,-- ,2481,--,0.9%
境外,6277,-- ,6277,--,2.27%
广东省,8387,-- ,8387,--,3.03%
甘肃省,86,-- ,86,--,0.03%
上海市,8908,-- ,8908,--,3.22%
湖南省,1213,-- ,1213,--,0.44%
新疆维吾尔族自治区,1136,-- ,1136,--,0.41%
陕西省,1270,-- ,1270,--,0.46%
河南省,1770,-- ,1770,--,0.64%
河北省,635,-- ,635,--,0.23%
辽宁省,1793,-- ,1793,--,0.65%
