锐明技术,002970,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
海外,33313,13254,20060,60.22%,68.28%
国内,28241,18923,9317,32.99%,31.72%

锐明技术,002970,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
亚太,4547,1995,2552,56.13%,3.75%
中非,602,265,337,56.04%,0.5%
美洲,27031,12043,14988,55.45%,22.01%
华中大区,9149,5327,3822,41.77%,5.61%
华北大区,13683,8534,5149,37.63%,7.56%
华南大区,18804,9993,8810,46.85%,12.94%
东北大区,9716,6197,3520,36.22%,5.17%
其他大区,18831,15782,3049,16.19%,4.48%
西南大区,13183,8061,5121,38.85%,7.52%
华东大区,18793,10075,8718,46.39%,12.8%
中东区,2111,771,1341,63.5%,1.97%
欧洲,15090,6253,8837,58.56%,12.98%
西北大区,4827,2965,1862,38.57%,2.73%

锐明技术,002970,收入构成,报告日期,2019-09-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华南大区,11490,-- ,11490,--,11.63%
东北大区,5925,-- ,5925,--,6%
西南大区,7731,-- ,7731,--,7.83%
华东大区,10872,-- ,10872,--,11.01%
欧洲,9855,-- ,9855,--,9.98%
华中大区,6411,-- ,6411,--,6.49%
华北大区,6060,-- ,6060,--,6.13%
其他（补充）,14851,-- ,14851,--,15.03%
亚太,2369,-- ,2369,--,2.4%
西北大区,3843,-- ,3843,--,3.89%
中非,244,-- ,244,--,0.25%
美洲,18067,-- ,18067,--,18.29%
中东区,1068,-- ,1068,--,1.08%

锐明技术,002970,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
美洲,11591,-- ,11591,--,17.66%
西南大区,5374,-- ,5374,--,8.19%
华东大区,7308,-- ,7308,--,11.14%
华中大区,3639,-- ,3639,--,5.55%
华北大区,2746,-- ,2746,--,4.18%
中东区,964,-- ,964,--,1.47%
欧洲,6822,-- ,6822,--,10.4%
中非,57,-- ,57,--,0.09%
其他（补充）,10166,-- ,10166,--,15.49%
亚太,1264,-- ,1264,--,1.93%
西北大区,3178,-- ,3178,--,4.84%
华南大区,8469,-- ,8469,--,12.91%
东北大区,4040,-- ,4040,--,6.16%

锐明技术,002970,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
中非,262,-- ,262,--,0.22%
美洲,22456,-- ,22456,--,18.99%
西南大区,9045,-- ,9045,--,7.65%
华东大区,18512,-- ,18512,--,15.65%
其他（补充）,9998,-- ,9998,--,8.45%
亚太,4593,-- ,4593,--,3.88%
中东区,3464,-- ,3464,--,2.93%
欧洲,7577,-- ,7577,--,6.41%
华中大区,9039,-- ,9039,--,7.64%
西北大区,2476,-- ,2476,--,2.09%
华南大区,16822,-- ,16822,--,14.22%
东北大区,4714,-- ,4714,--,3.99%
华北大区,9303,-- ,9303,--,7.87%

锐明技术,002970,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
中非,464,-- ,464,--,0.55%
美洲,12134,-- ,12134,--,14.24%
东北大区,2653,-- ,2653,--,3.11%
其他（补充）,12684,-- ,12684,--,14.89%
亚太,3256,-- ,3256,--,3.82%
西北大区,1866,-- ,1866,--,2.19%
华南大区,14896,-- ,14896,--,17.48%
中东区,298,-- ,298,--,0.35%
欧洲,7186,-- ,7186,--,8.43%
华中大区,8029,-- ,8029,--,9.42%
华北大区,10341,-- ,10341,--,12.14%
西南大区,4178,-- ,4178,--,4.9%
华东大区,7211,-- ,7211,--,8.46%

锐明技术,002970,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
中非,1718,-- ,1718,--,2.92%
美洲,9794,-- ,9794,--,16.65%
其他（补充）,1767,-- ,1767,--,3%
亚太,2102,-- ,2102,--,3.57%
西北大区,1346,-- ,1346,--,2.29%
华南大区,9783,-- ,9783,--,16.63%
中东区,47,-- ,47,--,0.08%
西南大区,3874,-- ,3874,--,6.59%
华东大区,4726,-- ,4726,--,8.03%
东北大区,5603,-- ,5603,--,9.53%
欧洲,4541,-- ,4541,--,7.72%
华中大区,4743,-- ,4743,--,8.06%
华北大区,8774,-- ,8774,--,14.92%

