海能实业,300787,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
外销,102342,-- ,102342,--,92.73%
内销,8018,-- ,8018,--,7.27%

海能实业,300787,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其中：英国,5791,-- ,5791,--,2.75%
出口（含港澳台）,97744,-- ,97744,--,46.37%
其中：德国,4355,-- ,4355,--,2.07%
其中：美国,29989,-- ,29989,--,14.23%
其中：日本,1322,-- ,1322,--,0.63%
其中：其他亚洲地区,4208,-- ,4208,--,2%
其中：韩国,1374,-- ,1374,--,0.65%
其中：法国,534,-- ,534,--,0.25%
其中：北美其他地区,7901,-- ,7901,--,3.75%
国内,10742,-- ,10742,--,5.1%
其他（补充）,4541,-- ,4541,--,2.15%
其中：中国台湾,13529,-- ,13529,--,6.42%
其中：其他地区,1921,-- ,1921,--,0.91%
其中：中国香港,23317,-- ,23317,--,11.06%
其中：其他欧洲地区,3504,-- ,3504,--,1.66%

海能实业,300787,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其中：其他亚洲地区,3657,-- ,3657,--,2.22%
其中：韩国,1999,-- ,1999,--,1.21%
其中：法国,720,-- ,720,--,0.44%
其中：其他地区,1262,-- ,1262,--,0.77%
其中：中国香港,20443,-- ,20443,--,12.41%
其中：其他欧洲地区,3636,-- ,3636,--,2.21%
其中：英国,1950,-- ,1950,--,1.18%
出口（含港澳台）,75199,-- ,75199,--,45.64%
其中：北美其他地区,8238,-- ,8238,--,5%
国内,13652,-- ,13652,--,8.29%
其中：中国台湾,2906,-- ,2906,--,1.76%
其中：日本,464,-- ,464,--,0.28%
其中：德国,3743,-- ,3743,--,2.27%
其中：美国,26182,-- ,26182,--,15.89%
其他（补充）,718,-- ,718,--,0.44%

海能实业,300787,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其中：其他亚洲地区,5642,-- ,5642,--,4.35%
其中：韩国,1284,-- ,1284,--,0.99%
其中：法国,532,-- ,532,--,0.41%
其中：北美其他地区,4016,-- ,4016,--,3.1%
国内,6502,-- ,6502,--,5.01%
其中：其他地区,1184,-- ,1184,--,0.91%
其中：中国香港,12015,-- ,12015,--,9.26%
其中：其他欧洲地区,3780,-- ,3780,--,2.91%
其中：英国,1963,-- ,1963,--,1.51%
出口（含港澳台）,61204,-- ,61204,--,47.19%
其中：中国台湾,2117,-- ,2117,--,1.63%
其中：日本,536,-- ,536,--,0.41%
其中：德国,4822,-- ,4822,--,3.72%
其中：美国,23313,-- ,23313,--,17.98%
其他（补充）,777,-- ,777,--,0.6%

