广晟有色,600259,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国内地区,419504,397899,21605,5.15%,83.84%
国外地区,26003,24464,1539,5.92%,5.97%
其他（补充）,5411,2784,2627,48.55%,10.19%

广晟有色,600259,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国外地区,30416,29691,725,2.38%,13.92%
国内地区,210656,206171,4485,2.13%,86.08%

广晟有色,600259,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国外地区,35388,34200,1188,3.36%,3.79%
国内地区,514135,484001,30134,5.86%,96.21%

广晟有色,600259,收入构成,报告日期,2017-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国外地区,26076,25928,148,0.57%,1.44%
国内地区,242559,232410,10148,4.18%,98.56%

广晟有色,600259,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国外地区,29451,27647,1805,6.13%,12.97%
国内地区,386744,374633,12111,3.13%,87.03%

广晟有色,600259,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国外地区,10749,-- ,10749,--,8.17%
国内地区,120842,-- ,120842,--,91.83%

广晟有色,600259,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国外地区,81104,78446,2658,3.28%,22.44%
国内地区,261658,252473,9185,3.51%,77.56%

广晟有色,600259,收入构成,报告日期,2015-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国外地区,24580,-- ,24580,--,17.43%
国内地区,116419,-- ,116419,--,82.57%

广晟有色,600259,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,-- ,-- ,0,--,0%
国外地区,56289,51822,4467,7.94%,13.84%
国内地区,205825,178013,27811,13.51%,86.16%

广晟有色,600259,收入构成,报告日期,2014-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国外地区,22524,20972,1552,6.89%,10.67%
国内地区,72736,60983,11753,16.16%,80.78%
其他(补充),1942,697,1245,64.11%,8.56%

广晟有色,600259,收入构成,报告日期,2013-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),1442,737,706,48.91%,2.62%
国外地区,17309,15288,2021,11.68%,7.49%
国内地区,141288,117041,24247,17.16%,89.89%

广晟有色,600259,收入构成,报告日期,2013-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国外地区,8361,7897,465,5.56%,5.3%
国内地区,41134,32823,8311,20.2%,94.7%

广晟有色,600259,收入构成,报告日期,2012-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),-- ,-- ,0,--,0%
国外地区,48396,39920,8476,17.51%,19.83%
国内地区,189655,155387,34268,18.07%,80.17%

广晟有色,600259,收入构成,报告日期,2012-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国外地区,27423,20943,6480,23.63%,39.07%
国内地区,84909,74804,10105,11.9%,60.93%

广晟有色,600259,收入构成,报告日期,2011-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),685,184,502,73.21%,0.95%
国外地区,87506,79192,8314,9.5%,15.79%
国内地区,134021,90190,43831,32.7%,83.26%

