兴化股份,002109,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华中地区,14321,-- ,14321,--,16.43%
西北地区,45382,-- ,45382,--,52.07%
西南地区,848,-- ,848,--,0.97%
华南地区,5196,-- ,5196,--,5.96%
华北地区,2883,-- ,2883,--,3.31%
华东地区,18526,-- ,18526,--,21.26%

兴化股份,002109,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华东、华北,42321,-- ,42321,--,21.43%
西南、华南,9689,-- ,9689,--,4.91%
西北,112016,-- ,112016,--,56.73%
其他（补充）,6512,-- ,6512,--,3.3%
华中、东北,26907,-- ,26907,--,13.63%

兴化股份,002109,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西北地区,53143,40781,12361,23.26%,62.49%
其他（补充）,3162,3117,45,1.41%,0.23%
华东地区,21296,17407,3889,18.26%,19.66%
华中地区,18384,14899,3485,18.96%,17.62%

兴化股份,002109,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华中、东北,32273,-- ,32273,--,16.19%
华东、华北,51412,-- ,51412,--,25.8%
西南、华南,14832,-- ,14832,--,7.44%
西北,100597,-- ,100597,--,50.48%
其他（补充）,6149,5984,165,2.68%,0.08%

兴化股份,002109,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西南地区,635,-- ,635,--,2.19%
其他(补充),-- ,2856,-2856,--,-9.83%
华南地区,7780,-- ,7780,--,26.78%
华中地区,13819,11398,2421,17.52%,8.33%
西北地区,50269,41706,8563,17.03%,29.47%
华北地区,3640,-- ,3640,--,12.53%
华东地区,28886,20014,8872,30.71%,30.54%

兴化股份,002109,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,5308,-- ,5308,--,2.8%
西北,91449,-- ,91449,--,48.28%
西南、华南,14894,-- ,14894,--,7.86%
华东、华北,54327,-- ,54327,--,28.68%
华中、东北,23418,-- ,23418,--,12.36%

兴化股份,002109,收入构成,报告日期,2017-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华东地区,20215,14869,5347,26.45%,22.03%
华中地区,17185,14287,2897,16.86%,11.94%
