鞍重股份,002667,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国外,195,-- ,195,--,8.38%
华中,1607,1131,476,29.63%,20.46%
西北,287,-- ,287,--,12.31%
西南,426,-- ,426,--,18.29%
东北,735,470,265,36.04%,11.39%
华南,65,-- ,65,--,2.78%
华北,1260,723,537,42.63%,23.09%
华东,1138,898,240,21.1%,10.32%
其他(补充),-- ,163,-163,--,-7.01%

鞍重股份,002667,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),1423,773,650,45.69%,8.75%
西北,2018,1188,830,41.11%,11.16%
西南,1484,1014,470,31.68%,6.33%
华南,390,256,135,34.49%,1.81%
东北,1163,681,483,41.47%,6.49%
华东,6239,5109,1130,18.11%,15.2%
国外,407,163,244,60.03%,3.29%
华中,2126,1341,786,36.96%,10.57%
华北,6963,4256,2707,38.88%,36.41%

鞍重股份,002667,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华东,3988,3210,778,19.5%,19.92%
其他（补充）,920,357,563,61.2%,14.43%
华北,4251,2718,1533,36.06%,39.28%
西北,1154,701,453,39.24%,11.61%
国外,44,36,8,19.01%,0.22%
华南,290,187,103,35.45%,2.63%
西南,317,239,78,24.56%,2%
东北,377,210,166,44.17%,4.26%
华中,451,230,221,48.94%,5.66%

鞍重股份,002667,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国外,66,26,40,60.88%,0.53%
华中,1619,842,778,48.02%,10.24%
华北,6696,3656,3039,45.39%,40.02%
华南,390,198,192,49.29%,2.53%
东北,831,470,361,43.45%,4.76%
其他(补充),1144,634,511,44.62%,6.72%
西北,2065,1497,568,27.51%,7.48%
华东,5079,3287,1792,35.28%,23.59%
西南,609,295,314,51.54%,4.14%

鞍重股份,002667,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),452,185,268,59.22%,7.43%
国外,11,8,3,25.77%,0.08%
华东,1956,1420,537,27.44%,14.89%
华北,3168,1761,1406,44.4%,39%
西北,1676,1295,382,22.76%,10.58%
东北,344,199,144,42.05%,4.01%
西南,277,129,148,53.53%,4.11%
华南,384,196,187,48.86%,5.2%
华中,1127,596,531,47.09%,14.71%

鞍重股份,002667,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国外,128,-- ,128,--,1.24%
华中,1193,-- ,1193,--,11.54%
华南,180,-- ,180,--,1.74%
华北,7353,4094,3259,44.32%,31.51%
其他(补充),-- ,303,-303,--,-2.93%
西南,1227,-- ,1227,--,11.87%
东北,1719,-- ,1719,--,16.62%
西北,896,-- ,896,--,8.66%
华东,5352,3309,2043,38.18%,19.76%

鞍重股份,002667,收入构成,报告日期,2017-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华北,2638,-- ,2638,--,36.39%
东北,396,-- ,396,--,5.47%
西南,929,-- ,929,--,12.82%
华中,354,-- ,354,--,4.89%
