华录百纳,300291,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
东北,136,-- ,136,--,0.7%
华南,3599,-- ,3599,--,18.45%
海外,395,-- ,395,--,2.02%
华北,21180,14895,6286,29.68%,32.22%
西南,1968,-- ,1968,--,10.09%
西北,17512,15140,2371,13.54%,12.15%
华中,3645,-- ,3645,--,18.69%
华东,12708,11600,1108,8.72%,5.68%

华录百纳,300291,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华东,5563,-- ,5563,--,-1317.24%
海外,1210,-- ,1210,--,-286.6%
华中,8418,11934,-3516,-41.76%,832.38%
其他(补充),-- ,474,-474,--,112.2%
西南,11203,11709,-505,-4.51%,119.61%
华北,8315,11548,-3232,-38.87%,765.33%
华南,21939,27711,-5772,-26.31%,1366.58%
西北,6284,-- ,6284,--,-1487.82%
东北,19,-- ,19,--,-4.43%

华录百纳,300291,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
东北,54,-- ,54,--,0.09%
西南,3233,-- ,3233,--,5.39%
西北,3154,-- ,3154,--,5.26%
华中,29329,21244,8085,27.57%,13.49%
海外,6421,-- ,6421,--,10.71%
华北,42812,40533,2278,5.32%,3.8%
华南,89786,72275,17512,19.5%,29.21%
华东,49973,30758,19215,38.45%,32.05%

华录百纳,300291,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),11,10,1,8.6%,0%
东北地区,1569,975,594,37.86%,0.85%
西北地区,9610,4147,5463,56.84%,7.85%
海外,212,103,109,51.57%,0.16%
华中地区,28567,21952,6615,23.16%,9.5%
西南地区,989,389,601,60.73%,0.86%
华北地区,48307,38777,9530,19.73%,13.69%
华东地区,69169,55125,14045,20.3%,20.17%
华南地区,99053,66392,32661,32.97%,46.91%

华录百纳,300291,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),34,10,24,71.62%,0.05%
东北地区,255,220,35,13.79%,0.07%
西北地区,405,278,127,31.46%,0.26%
海外,417,41,375,90.09%,0.77%
华中地区,893,627,266,29.75%,0.55%
西南地区,2843,1912,932,32.76%,1.92%
华北地区,34216,27931,6284,18.37%,12.96%
华东地区,68228,43881,24347,35.69%,50.2%
华南地区,81197,65091,16107,19.84%,33.21%

华录百纳,300291,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
东北地区,140,73,68,48.13%,0.29%
华中地区,1609,1103,506,31.46%,2.14%
海外,623,10,612,98.35%,2.59%
西南地区,1684,1157,527,31.29%,2.23%
华南地区,14562,9243,5319,36.52%,22.48%
其他（补充）,37,10,27,73.8%,0.12%
西北地区,155,-- ,155,--,0.65%
华东地区,29524,16670,12854,43.54%,54.33%
华北地区,27623,24031,3592,13.01%,15.18%

华录百纳,300291,收入构成,报告日期,2014-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
海外,445,-- ,445,--,5.96%
西南,502,339,164,32.58%,2.19%
西北,113,-- ,113,--,1.51%
华中,42,-- ,42,--,0.57%
华南,24,-- ,24,--,0.33%
华东,12610,7021,5589,44.32%,74.87%
华北,8044,7010,1034,12.86%,13.86%
东北,109,56,53,48.81%,0.71%

华录百纳,300291,收入构成,报告日期,2013-12-31,
