英联股份,002846,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),-- ,3407,-3407,--,-18.18%
华中地区,3441,-- ,3441,--,18.37%
西北地区,1039,-- ,1039,--,5.54%
西南地区,1293,-- ,1293,--,6.9%
东北地区,2860,-- ,2860,--,15.26%
华南地区,8692,7065,1627,18.72%,8.69%
华北地区,3560,-- ,3560,--,19%
华东地区,16870,13959,2911,17.25%,15.53%
出口,14371,8959,5412,37.66%,28.88%

英联股份,002846,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华中地区,10166,9058,1108,10.9%,3.89%
西南地区,3850,-- ,3850,--,13.52%
华东地区,28147,23570,4577,16.26%,16.08%
其他(补充),-- ,7028,-7028,--,-24.69%
东北地区,6603,-- ,6603,--,23.19%
华南地区,24057,19336,4721,19.63%,16.58%
西北地区,2492,-- ,2492,--,8.75%
华北地区,13377,10191,3186,23.82%,11.19%
出口,28347,19385,8963,31.62%,31.48%

英联股份,002846,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华北地区,7646,5635,2011,26.3%,11.08%
东北地区,3311,-- ,3311,--,18.24%
出口,15727,11310,4417,28.08%,24.34%
华南地区,9784,7361,2423,24.77%,13.35%
其他(补充),-- ,3203,-3203,--,-17.65%
华东地区,11549,9586,1963,16.99%,10.82%
西北地区,1077,-- ,1077,--,5.93%
西南地区,1483,-- ,1483,--,8.17%
华中地区,4665,-- ,4665,--,25.71%

英联股份,002846,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西北地区,1406,-- ,1406,--,6.65%
华北地区,10645,8689,1956,18.38%,9.25%
华中地区,9989,8506,1482,14.84%,7.01%
出口,19151,14714,4437,23.17%,20.99%
东北地区,3023,-- ,3023,--,14.3%
华南地区,17348,14832,2516,14.5%,11.9%
其他（补充）,5024,4878,146,2.9%,0.69%
西南地区,2989,-- ,2989,--,14.14%
华东地区,17344,14158,3186,18.37%,15.07%

英联股份,002846,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华北地区,3918,3398,519,13.26%,9.64%
华东地区,7247,5899,1347,18.59%,25.01%
其他(补充),-- ,1778,-1778,--,-33.01%
东北地区,309,-- ,309,--,5.74%
华中地区,4464,3749,715,16.03%,13.28%
出口,8550,7115,1435,16.79%,26.64%
西南地区,1306,-- ,1306,--,24.23%
西北地区,552,-- ,552,--,10.25%
华南地区,6575,5594,981,14.92%,18.21%

英联股份,002846,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华中地区,2783,-- ,2783,--,20.62%
东北地区,607,-- ,607,--,4.5%
出口,13619,10436,3183,23.37%,23.58%
华北地区,2803,-- ,2803,--,20.77%
其他(补充),-- ,2668,-2668,--,-19.76%
西北地区,395,-- ,395,--,2.93%
西南地区,1354,-- ,1354,--,10.03%
华东地区,13567,11033,2534,18.68%,18.78%
华南地区,10662,8157,2505,23.49%,18.56%

英联股份,002846,收入构成,报告日期,2017-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
东北地区,254,-- ,254,--,4.07%
华南地区,5077,3838,1239,24.4%,19.9%
华中地区,1228,-- ,1228,--,19.72%
西南地区,573,-- ,573,--,9.2%
其他（补充）,-- ,1014,-1014,--,-16.29%
华东地区,3945,2911,1034,26.21%,16.61%
西北地区,232,-- ,232,--,3.72%
华北地区,1066,-- ,1066,--,17.12%
出口,6359,4742,1617,25.43%,25.96%

英联股份,002846,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,618,581,37,5.97%,0.84%
出口,4302,3083,1219,28.34%,27.69%
西北,216,141,75,34.8%,1.71%
西南,213,174,39,18.5%,0.9%
东北,73,49,24,32.81%,0.54%
华北,780,508,272,34.89%,6.18%
华东,3744,2593,1151,30.74%,26.14%
华南,3220,1936,1284,39.88%,29.16%
华中,1004,703,301,30%,6.84%

英联股份,002846,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,1248,1201,47,3.74%,0.56%
出口,7773,5792,1980,25.48%,23.63%
西北,344,246,97,28.37%,1.16%
西南,157,114,43,27.11%,0.51%
东北,231,163,68,29.47%,0.81%
华北,2798,1977,821,29.34%,9.79%
华东,7562,5379,2183,28.86%,26.05%
华南,7328,4713,2615,35.69%,31.21%
华中,1988,1462,525,26.44%,6.27%

英联股份,002846,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,1310,1254,56,4.3%,0.72%
出口,7995,5800,2196,27.46%,27.96%
西北,174,121,52,30.07%,0.67%
西南,137,91,46,33.74%,0.59%
东北,188,130,57,30.45%,0.73%
华北,2455,1709,747,30.41%,9.51%
华东,5678,3906,1772,31.2%,22.57%
华南,7664,5058,2606,34%,33.19%
华中,1152,833,319,27.7%,4.06%

英联股份,002846,收入构成,报告日期,2013-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,1373,1329,44,3.19%,0.61%
出口,5145,3615,1530,29.74%,21.25%
西北,174,108,66,38.15%,0.92%
西南,73,46,27,36.61%,0.37%
东北,194,135,58,30.14%,0.81%
华北,1973,1341,632,32.04%,8.78%
华东,4998,3267,1731,34.64%,24.05%
华南,7636,4790,2846,37.27%,39.53%
华中,851,586,265,31.12%,3.68%

