方正证券,601901,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
重庆市,520,-- ,520,--,0.15%
浙江省,25872,-- ,25872,--,7.63%
云南省,948,-- ,948,--,0.28%
新疆维吾尔自治区,428,-- ,428,--,0.13%
天津市,1190,-- ,1190,--,0.35%
四川省,3460,-- ,3460,--,1.02%
上海市,4505,-- ,4505,--,1.33%
陕西省,1205,-- ,1205,--,0.36%
山西省,354,-- ,354,--,0.1%
山东省,889,-- ,889,--,0.26%
内蒙古自治区,333,-- ,333,--,0.1%
辽宁省,4924,-- ,4924,--,1.45%
江西省,1095,-- ,1095,--,0.32%
江苏省,1489,-- ,1489,--,0.44%
吉林省,3355,-- ,3355,--,0.99%
湖南省,56578,-- ,56578,--,16.68%
湖北省,620,-- ,620,--,0.18%
黑龙江省,421,-- ,421,--,0.12%
河南省,4575,-- ,4575,--,1.35%
河北省,2184,-- ,2184,--,0.64%
贵州省,701,-- ,701,--,0.21%
广西壮族自治区,595,-- ,595,--,0.18%
广东省,11131,-- ,11131,--,3.28%
公司本部及子公司,203346,-- ,203346,--,59.93%
甘肃省,147,-- ,147,--,0.04%
福建省,692,-- ,692,--,0.2%
北京市,7447,-- ,7447,--,2.19%
安徽省,290,-- ,290,--,0.09%

方正证券,601901,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
山东省,1049,-- ,1049,--,0.16%
天津市,1691,-- ,1691,--,0.26%
河北省,3034,-- ,3034,--,0.46%
新疆维吾尔自治区,643,-- ,643,--,0.1%
吉林省,5266,-- ,5266,--,0.8%
甘肃省,197,-- ,197,--,0.03%
内蒙古自治区,560,-- ,560,--,0.08%
黑龙江省,654,-- ,654,--,0.1%
广西壮族自治区,995,-- ,995,--,0.15%
四川省,5229,-- ,5229,--,0.79%
北京市,9912,-- ,9912,--,1.5%
浙江省,39313,-- ,39313,--,5.96%
云南省,1334,-- ,1334,--,0.2%
江苏省,2503,-- ,2503,--,0.38%
上海市,6595,-- ,6595,--,1%
广东省,18060,-- ,18060,--,2.74%
福建省,1102,-- ,1102,--,0.17%
重庆市,752,-- ,752,--,0.11%
贵州省,1009,-- ,1009,--,0.15%
安徽省,77,-- ,77,--,0.01%
山西省,441,-- ,441,--,0.07%
湖北省,693,-- ,693,--,0.11%
陕西省,1606,-- ,1606,--,0.24%
本部及子公司,456231,-- ,456231,--,69.18%
辽宁省,7794,-- ,7794,--,1.18%
江西省,1580,-- ,1580,--,0.24%
河南省,6343,-- ,6343,--,0.96%
湖南省,84833,-- ,84833,--,12.86%

方正证券,601901,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
江西省,942,-- ,942,--,0.26%
河南省,3750,-- ,3750,--,1.05%
浙江省,22777,-- ,22777,--,6.35%
贵州省,626,-- ,626,--,0.17%
上海市,3833,-- ,3833,--,1.07%
广东省,10236,-- ,10236,--,2.85%
福建省,686,-- ,686,--,0.19%
吉林省,3332,-- ,3332,--,0.93%
湖北省,374,-- ,374,--,0.1%
四川省,3109,-- ,3109,--,0.87%
广西壮族自治区,570,-- ,570,--,0.16%
山东省,538,-- ,538,--,0.15%
陕西省,853,-- ,853,--,0.24%
山西省,227,-- ,227,--,0.06%
天津市,975,-- ,975,--,0.27%
公司本部及子公司,239020,-- ,239020,--,66.61%
内蒙古自治区,248,-- ,248,--,0.07%
黑龙江省,388,-- ,388,--,0.11%
辽宁省,4832,-- ,4832,--,1.35%
甘肃省,107,-- ,107,--,0.03%
安徽省,50,-- ,50,--,0.01%
北京市,5732,-- ,5732,--,1.6%
湖南省,50764,-- ,50764,--,14.15%
重庆市,431,-- ,431,--,0.12%
云南省,785,-- ,785,--,0.22%
河北省,1785,-- ,1785,--,0.5%
江苏省,1531,-- ,1531,--,0.43%
新疆维吾尔自治区,334,-- ,334,--,0.09%

方正证券,601901,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
黑龙江省,504,-- ,504,--,0.09%
广西壮族自治区,200,-- ,200,--,0.04%
四川省,4319,-- ,4319,--,0.75%
山东省,824,-- ,824,--,0.14%
山西省,240,-- ,240,--,0.04%
湖北省,512,-- ,512,--,0.09%
陕西省,1026,-- ,1026,--,0.18%
云南省,1058,-- ,1058,--,0.18%
广东省,15956,-- ,15956,--,2.79%
新疆维吾尔自治区,417,-- ,417,--,0.07%
吉林省,2606,-- ,2606,--,0.46%
甘肃省,136,-- ,136,--,0.02%
天津市,1408,-- ,1408,--,0.25%
河北省,2384,-- ,2384,--,0.42%
北京市,8421,-- ,8421,--,1.47%
浙江省,29048,-- ,29048,--,5.08%
江西省,1094,-- ,1094,--,0.19%
河南省,4973,-- ,4973,--,0.87%
湖南省,57492,-- ,57492,--,10.05%
本部及子公司,423170,-- ,423170,--,73.95%
辽宁省,5194,-- ,5194,--,0.91%
安徽省,61,-- ,61,--,0.01%
福建省,836,-- ,836,--,0.15%
重庆市,560,-- ,560,--,0.1%
贵州省,765,-- ,765,--,0.13%
江苏省,2123,-- ,2123,--,0.37%
上海市,5985,-- ,5985,--,1.05%
内蒙古自治区,949,-- ,949,--,0.17%

方正证券,601901,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
安徽省,36,-- ,36,--,0.02%
云南省,588,-- ,588,--,0.25%
河北省,1433,-- ,1433,--,0.62%
广东省,7409,-- ,7409,--,3.21%
广西壮族自治区,111,-- ,111,--,0.05%
福建省,516,-- ,516,--,0.22%
江苏省,1191,-- ,1191,--,0.52%
黑龙江省,301,-- ,301,--,0.13%
山东省,515,-- ,515,--,0.22%
陕西省,621,-- ,621,--,0.27%
四川省,2700,-- ,2700,--,1.17%
贵州省,493,-- ,493,--,0.21%
甘肃省,78,-- ,78,--,0.03%
重庆市,364,-- ,364,--,0.16%
内蒙古自治区,236,-- ,236,--,0.1%
新疆维吾尔自治区,269,-- ,269,--,0.12%
吉林省,2528,-- ,2528,--,1.09%
湖北省,306,-- ,306,--,0.13%
湖南省,34192,-- ,34192,--,14.81%
公司本部及子公司,142979,-- ,142979,--,61.92%
辽宁省,3841,-- ,3841,--,1.66%
浙江省,17211,-- ,17211,--,7.45%
山西省,122,-- ,122,--,0.05%
天津市,878,-- ,878,--,0.38%
江西省,644,-- ,644,--,0.28%
河南省,2964,-- ,2964,--,1.28%
北京市,4902,-- ,4902,--,2.12%
上海市,3464,-- ,3464,--,1.5%

方正证券,601901,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
新疆维吾尔自治区,921,-- ,921,--,0.15%
湖南省,80736,-- ,80736,--,13.56%
北京市,12191,-- ,12191,--,2.05%
甘肃省,92,-- ,92,--,0.02%
安徽省,454,-- ,454,--,0.08%
贵州省,1210,-- ,1210,--,0.2%
江苏省,3058,-- ,3058,--,0.51%
内蒙古自治区,-50,-- ,-50,--,-0.01%
辽宁省,8520,-- ,8520,--,1.43%
重庆市,819,-- ,819,--,0.14%
云南省,1211,-- ,1211,--,0.2%
河北省,3288,-- ,3288,--,0.55%
四川省,5780,-- ,5780,--,0.97%
广东省,16755,-- ,16755,--,2.81%
上海市,8410,-- ,8410,--,1.41%
江西省,1383,-- ,1383,--,0.23%
河南省,6917,-- ,6917,--,1.16%
浙江省,41241,-- ,41241,--,6.93%
吉林省,4904,-- ,4904,--,0.82%
湖北省,403,-- ,403,--,0.07%
本部及子公司,390679,-- ,390679,--,65.63%
黑龙江省,626,-- ,626,--,0.11%
福建省,1142,-- ,1142,--,0.19%
广西壮族自治区,279,-- ,279,--,0.05%
山东省,886,-- ,886,--,0.15%
陕西省,1199,-- ,1199,--,0.2%
山西省,216,-- ,216,--,0.04%
天津市,2025,-- ,2025,--,0.34%

方正证券,601901,收入构成,报告日期,2017-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
公司本部及子公司,194458,-- ,194458,--,65.51%
新疆维吾尔自治区,514,-- ,514,--,0.17%
内蒙古自治区,241,-- ,241,--,0.08%
辽宁省,4634,-- ,4634,--,1.56%
吉林省,2757,-- ,2757,--,0.93%
黑龙江省,300,-- ,300,--,0.1%
甘肃省,36,-- ,36,--,0.01%
湖北省,146,-- ,146,--,0.05%
山东省,411,-- ,411,--,0.14%
安徽省,251,-- ,251,--,0.08%
四川省,2620,-- ,2620,--,0.88%
陕西省,511,-- ,511,--,0.17%
重庆市,358,-- ,358,--,0.12%
广西壮族自治区,359,-- ,359,--,0.12%
山西省,424,-- ,424,--,0.14%
云南省,563,-- ,563,--,0.19%
福建省,924,-- ,924,--,0.31%
天津市,1015,-- ,1015,--,0.34%
河北省,1634,-- ,1634,--,0.55%
贵州省,655,-- ,655,--,0.22%
江西省,707,-- ,707,--,0.24%
江苏省,1488,-- ,1488,--,0.5%
上海市,4220,-- ,4220,--,1.42%
河南省,3391,-- ,3391,--,1.14%
北京市,6183,-- ,6183,--,2.08%
广东省,7556,-- ,7556,--,2.55%
浙江省,21172,-- ,21172,--,7.13%
湖南省,39290,-- ,39290,--,13.24%

方正证券,601901,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
本部及子公司,480266,-- ,480266,--,61.89%
新疆维吾尔自治区,1365,-- ,1365,--,0.18%
内蒙古自治区,1009,-- ,1009,--,0.13%
甘肃省,75,-- ,75,--,0.01%
辽宁省,16810,-- ,16810,--,2.17%
吉林省,8423,-- ,8423,--,1.09%
黑龙江省,1110,-- ,1110,--,0.14%
福建省,2570,-- ,2570,--,0.33%
四川省,8984,-- ,8984,--,1.16%
山东省,1231,-- ,1231,--,0.16%
广西壮族自治区,907,-- ,907,--,0.12%
安徽省,437,-- ,437,--,0.06%
湖北省,436,-- ,436,--,0.06%
山西省,1247,-- ,1247,--,0.16%
天津市,3006,-- ,3006,--,0.39%
江西省,1742,-- ,1742,--,0.22%
江苏省,4635,-- ,4635,--,0.6%
重庆市,1157,-- ,1157,--,0.15%
陕西省,2036,-- ,2036,--,0.26%
云南省,1676,-- ,1676,--,0.22%
贵州省,1802,-- ,1802,--,0.23%
河北省,4783,-- ,4783,--,0.62%
上海市,11019,-- ,11019,--,1.42%
河南省,9093,-- ,9093,--,1.17%
广东省,17420,-- ,17420,--,2.24%
北京市,19209,-- ,19209,--,2.48%
浙江省,59808,-- ,59808,--,7.71%
湖南省,113732,-- ,113732,--,14.66%

方正证券,601901,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
公司本部及子公司,291139,-- ,291139,--,64.88%
新疆维吾尔自治区,694,-- ,694,--,0.15%
内蒙古自治区,447,-- ,447,--,0.1%
辽宁省,9473,-- ,9473,--,2.11%
吉林省,5147,-- ,5147,--,1.15%
黑龙江省,619,-- ,619,--,0.14%
甘肃省,25,-- ,25,--,0.01%
福建省,1102,-- ,1102,--,0.25%
四川省,4939,-- ,4939,--,1.1%
安徽省,218,-- ,218,--,0.05%
湖北省,239,-- ,239,--,0.05%
广西壮族自治区,515,-- ,515,--,0.11%
山东省,592,-- ,592,--,0.13%
陕西省,1099,-- ,1099,--,0.24%
天津市,1519,-- ,1519,--,0.34%
山西省,620,-- ,620,--,0.14%
重庆市,570,-- ,570,--,0.13%
