龙元建设,600491,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
湖南,71426,66430,4995,6.99%,2.28%
湖北,21078,10077,11001,52.19%,5.02%
广东,159188,145509,13679,8.59%,6.24%
浙江,721104,683698,37407,5.19%,17.08%
境外业务,7563,6103,1460,19.3%,0.67%
江西,116608,109048,7561,6.48%,3.45%
其他（补充）,1969,267,1702,86.43%,0.78%
陕西,122132,106519,15612,12.78%,7.13%
四川,46158,41557,4601,9.97%,2.1%
安徽,74455,74296,159,0.21%,0.07%
江苏,96666,89251,7415,7.67%,3.39%
河南,121671,120861,811,0.67%,0.37%
贵州,75368,66055,9312,12.36%,4.25%
山东,75988,72019,3969,5.22%,1.81%
天津,24283,15509,8774,36.13%,4.01%
河北,2158,2036,122,5.65%,0.06%
云南,32342,31278,1064,3.29%,0.49%
辽宁,1161,382,779,67.1%,0.36%
北京,9,47,-38,-435.76%,-0.02%
海南,32868,32001,868,2.64%,0.4%
福建,108706,101393,7312,6.73%,3.34%
上海,229808,149309,80500,35.03%,36.75%

龙元建设,600491,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,12111,2398,9712,80.2%,5.08%
江西,74800,69725,5075,6.78%,2.66%
陕西,139431,126302,13129,9.42%,6.87%
四川,17135,16296,839,4.89%,0.44%
安徽,49568,48073,1494,3.01%,0.78%
河南,4689,4401,288,6.14%,0.15%
贵州,71199,64391,6808,9.56%,3.56%
山东,73750,68385,5365,7.27%,2.81%
辽宁,832,465,367,44.13%,0.19%
江苏,123903,114677,9226,7.45%,4.83%
浙江,716890,682520,34370,4.79%,17.98%
云南,37636,35669,1967,5.23%,1.03%
湖南,50777,44253,6524,12.85%,3.41%
湖北,22267,21728,539,2.42%,0.28%
广东,146811,138119,8692,5.92%,4.55%
天津,64780,69962,-5182,-8%,-2.71%
海南,35832,35582,250,0.7%,0.13%
福建,157972,148898,9074,5.74%,4.75%
上海,207542,128335,79207,38.16%,41.45%
境外收入,6666,3611,3055,45.83%,1.6%
河北,6686,6375,311,4.66%,0.16%

龙元建设,600491,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
四川,15591,14636,955,6.12%,0.64%
安徽,28999,27826,1173,4.04%,0.78%
天津,135277,126425,8852,6.54%,5.9%
辽宁,5827,3781,2046,35.11%,1.36%
江西,32036,29897,2139,6.68%,1.43%
境外收入,6708,11295,-4587,-68.37%,-3.06%
贵州,15758,14853,904,5.74%,0.6%
山东,49305,46709,2596,5.26%,1.73%
湖北,22615,21473,1142,5.05%,0.76%
福建,50599,46342,4257,8.41%,2.84%
上海,319966,259941,60025,18.76%,40.02%
广东,225333,214100,11232,4.98%,7.49%
浙江,495063,457442,37621,7.6%,25.08%
河北,14394,13758,636,4.42%,0.42%
云南,43208,41151,2057,4.76%,1.37%
其他（补充）,4386,2578,1808,41.23%,1.21%
海南,79317,75738,3579,4.51%,2.39%
湖南,51081,47129,3951,7.74%,2.63%
陕西,65277,61837,3441,5.27%,2.29%
江苏,126598,120434,6164,4.87%,4.11%

龙元建设,600491,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,275,125,150,54.54%,0.12%
境外收入,5338,6345,-1008,-18.88%,-0.82%
陕西,9394,8896,498,5.3%,0.4%
云南,38672,36580,2092,5.41%,1.69%
山东,3974,3676,298,7.5%,0.24%
四川,27662,26333,1329,4.8%,1.08%
湖南,11015,10296,720,6.53%,0.58%
天津,158233,145382,12851,8.12%,10.41%
安徽,17302,16285,1017,5.88%,0.82%
湖北,15165,14321,844,5.56%,0.68%
海南,60264,58134,2130,3.53%,1.72%
江苏,78761,73227,5534,7.03%,4.48%
广东,248751,234925,13826,5.56%,11.2%
福建,25758,24305,1453,5.64%,1.18%
辽宁,10175,4491,5683,55.86%,4.6%
浙江,344094,306870,37224,10.82%,30.14%
上海,404017,365158,38859,9.62%,31.46%

龙元建设,600491,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),7245,-- ,7245,--,1%
海外,2456,-- ,2456,--,0.34%
西北地区,1899,-- ,1899,--,0.26%
东北地区,4169,-- ,4169,--,0.58%
西南地区,28945,-- ,28945,--,3.99%
华北地区,68631,-- ,68631,--,9.47%
华中地区,19591,-- ,19591,--,2.7%
华南地区,125512,-- ,125512,--,17.32%
华东地区,466273,-- ,466273,--,64.34%

龙元建设,600491,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,592,5,587,99.09%,0.42%
境外,9140,5889,3251,35.57%,2.34%
陕西,16881,15601,1281,7.59%,0.92%
云南,40460,37418,3042,7.52%,2.18%
山东,19943,18396,1548,7.76%,1.11%
四川,12706,11723,982,7.73%,0.71%
湖南,15943,14725,1218,7.64%,0.87%
天津,147619,134303,13316,9.02%,9.56%
安徽,27375,25306,2069,7.56%,1.49%
湖北,10958,10136,822,7.51%,0.59%
海南,101070,93247,7823,7.74%,5.62%
江苏,101292,93674,7618,7.52%,5.47%
广东,315926,295405,20521,6.5%,14.74%
福建,40139,37086,3053,7.61%,2.19%
辽宁,17244,7008,10236,59.36%,7.35%
浙江,261565,240075,21490,8.22%,15.44%
上海,464024,423663,40361,8.7%,28.99%

龙元建设,600491,收入构成,报告日期,2015-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
东北地区,3488,-- ,3488,--,0.45%
华中地区,18059,-- ,18059,--,2.31%
海外,2894,-- ,2894,--,0.37%
其他（补充）,4338,-- ,4338,--,0.56%
西北地区,8263,-- ,8263,--,1.06%
华北地区,80015,-- ,80015,--,10.25%
华东地区,467817,-- ,467817,--,59.93%
西南地区,16886,-- ,16886,--,2.16%
华南地区,178784,-- ,178784,--,22.91%

龙元建设,600491,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充),268,4,263,98.39%,0.19%
云南,23414,21640,1774,7.58%,1.3%
湖南,5803,5371,433,7.45%,0.32%
境外,7122,7530,-407,-5.72%,-0.3%
山东,25803,23905,1898,7.35%,1.39%
天津,154044,143647,10397,6.75%,7.61%
陕西,3460,3206,254,7.33%,0.19%
辽宁,46037,31191,14846,32.25%,10.86%
海南,114154,105956,8198,7.18%,6%
福建,55507,51324,4183,7.54%,3.06%
上海,419833,381447,38386,9.14%,28.09%
湖北,9865,9206,659,6.68%,0.48%
广东,310692,286504,24188,7.79%,17.7%
浙江,313467,291754,21713,6.93%,15.89%
四川,34728,32061,2667,7.68%,1.95%
安徽,18143,17090,1053,5.8%,0.77%
江苏,80690,74523,6167,7.64%,4.51%

龙元建设,600491,收入构成,报告日期,2014-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),3475,-- ,3475,--,5.44%
海外,3644,2618,1026,28.15%,1.61%
东北地区,14369,6326,8043,55.97%,12.59%
西南地区,28697,26691,2006,6.99%,3.14%
华北地区,52235,49747,2488,4.76%,3.89%
华中地区,18019,16834,1185,6.58%,1.86%
华南地区,180374,167884,12490,6.92%,19.55%
华东地区,403925,370750,33174,8.21%,51.93%

龙元建设,600491,收入构成,报告日期,2013-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境外,15393,14323,1069,6.95%,0.81%
其他(补充),273,-- ,273,--,0.21%
云南,22481,21110,1371,6.1%,1.04%
山东,9329,8639,690,7.4%,0.52%
四川,35549,32802,2748,7.73%,2.09%
湖南,8291,7682,609,7.34%,0.46%
天津,119220,110453,8767,7.35%,6.67%
安徽,576,603,-28,-4.78%,-0.02%
湖北,827,763,64,7.73%,0.05%
