苏博特,603916,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华东区,129612,73216,56396,43.51%,37.53%
其他（补充）,2036,924,1111,54.6%,0.74%
西部区,45465,24577,20888,45.94%,13.9%
华中区,44347,20915,23432,52.84%,15.59%
华南区,15910,9092,6818,42.85%,4.54%
西南区,31758,16937,14820,46.67%,9.86%
其他地区,6683,3114,3569,53.41%,2.38%
北方区,28608,16431,12176,42.56%,8.1%
东南区,26243,15191,11053,42.12%,7.36%

苏博特,603916,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
北方区,23179,16162,7017,30.27%,8.1%
东南区,15170,9851,5319,35.06%,6.14%
其他（补充）,407,227,180,44.21%,0.21%
大客户部,9811,6382,3428,34.95%,3.96%
华中区,34313,20264,14049,40.94%,16.23%
华南区,10793,6773,4021,37.25%,4.64%
西南区,23941,15038,8904,37.19%,10.28%
华东区,82469,52227,30242,36.67%,34.93%
西部区,25108,15323,9785,38.97%,11.3%
其他区,6405,2772,3633,56.72%,4.2%

苏博特,603916,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),422,31,391,92.76%,0.62%
其他地区,5301,2228,3073,57.98%,4.87%
东南区,19975,12676,7299,36.54%,11.56%
西南区,19359,11794,7565,39.08%,11.98%
华东区,64913,41590,23323,35.93%,36.93%
西部区,22403,13634,8769,39.14%,13.88%
华中区,19938,11884,8054,40.4%,12.75%
北方区,15657,10974,4683,29.91%,7.41%

苏博特,603916,收入构成,报告日期,2017-03-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,109,-- ,109,--,0.42%
其他地区,1130,-- ,1130,--,4.29%
北方区,1991,-- ,1991,--,7.56%
西部区,2607,-- ,2607,--,9.89%
西南区,4089,-- ,4089,--,15.52%
东南区,3151,-- ,3151,--,11.96%
华中区,3140,-- ,3140,--,11.91%
华东区,10138,-- ,10138,--,38.47%

苏博特,603916,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),231,-- ,231,--,0.18%
其他地区,4065,-- ,4065,--,3.09%
北方区,13698,-- ,13698,--,10.43%
西部区,16249,-- ,16249,--,12.37%
西南区,18046,-- ,18046,--,13.74%
东南区,15834,-- ,15834,--,12.05%
华中区,13375,-- ,13375,--,10.18%
华东区,49885,-- ,49885,--,37.97%

苏博特,603916,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,338,-- ,338,--,0.26%
其他地区,2261,-- ,2261,--,1.72%
北方区,11033,-- ,11033,--,8.39%
西部区,19268,-- ,19268,--,14.66%
西南区,17202,-- ,17202,--,13.09%
东南区,17525,-- ,17525,--,13.33%
华中区,12681,-- ,12681,--,9.65%
华东区,51118,-- ,51118,--,38.9%

苏博特,603916,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,416,-- ,416,--,0.24%
其他地区,1205,-- ,1205,--,0.7%
北方区,18910,-- ,18910,--,10.98%
西部区,21465,-- ,21465,--,12.46%
西南区,18494,-- ,18494,--,10.74%
东南区,24652,-- ,24652,--,14.31%
华中区,13325,-- ,13325,--,7.74%
华东区,73762,-- ,73762,--,42.83%

