移远通信,603236,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境外,164620,117863,46757,28.4%,53.52%
境内,248355,207755,40599,16.35%,46.48%

移远通信,603236,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境内,135401,-- ,135401,--,25.06%
澳洲,4125,-- ,4125,--,0.76%
其他2,137,-- ,137,--,0.03%
香港,18805,-- ,18805,--,3.48%
境外,134747,-- ,134747,--,24.94%
欧洲,62552,-- ,62552,--,11.58%
华中地区,1266,-- ,1266,--,0.23%
华南地区,78748,-- ,78748,--,14.58%
华北地区,901,-- ,901,--,0.17%
华东地区,49385,-- ,49385,--,9.14%
非洲,1478,-- ,1478,--,0.27%
南美,2939,-- ,2939,--,0.54%
亚洲,29038,-- ,29038,--,5.37%
其他,312,-- ,312,--,0.06%
西南地区,4788,-- ,4788,--,0.89%
北美,15671,-- ,15671,--,2.9%

移远通信,603236,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
非洲,1189,-- ,1189,--,0.36%
北美,2919,-- ,2919,--,0.88%
欧洲,25609,-- ,25609,--,7.71%
华中地区,204,-- ,204,--,0.06%
其他2,116,-- ,116,--,0.03%
南美,1819,-- ,1819,--,0.55%
亚洲,12037,-- ,12037,--,3.62%
华南地区,46640,-- ,46640,--,14.04%
其他,42,-- ,42,--,0.01%
西南地区,3269,-- ,3269,--,0.98%
境内,89085,-- ,89085,--,26.82%
澳洲,3168,-- ,3168,--,0.95%
香港,30137,-- ,30137,--,9.07%
境外,76995,-- ,76995,--,23.18%
华北地区,8398,-- ,8398,--,2.53%
华东地区,30533,-- ,30533,--,9.19%

移远通信,603236,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西南地区,1479,-- ,1479,--,1.29%
境内,30400,-- ,30400,--,26.54%
澳洲,467,-- ,467,--,0.41%
香港,5016,-- ,5016,--,4.38%
境外,26878,-- ,26878,--,23.46%
非洲,1068,-- ,1068,--,0.93%
北美,1996,-- ,1996,--,1.74%
华北地区,32,-- ,32,--,0.03%
华东地区,14661,-- ,14661,--,12.8%
南美,1547,-- ,1547,--,1.35%
亚洲,5973,-- ,5973,--,5.21%
其他,25,-- ,25,--,0.02%
其他2,-0,-- ,-0,--,-0%
欧洲,10812,-- ,10812,--,9.44%
华中地区,12,-- ,12,--,0.01%
华南地区,14190,-- ,14190,--,12.39%

移远通信,603236,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境外,14369,9824,4545,31.63%,59.33%
境内,16094,12979,3115,19.36%,40.67%

移远通信,603236,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境外,6612,3979,2633,39.83%,53.2%
境内,11213,8897,2316,20.66%,46.8%

