德尔未来,002631,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,-- ,278,-278,--,-0.85%
华中地区,9797,7063,2733,27.9%,8.34%
西北地区,4070,-- ,4070,--,12.42%
西南地区,7621,5139,2481,32.56%,7.57%
东北地区,3883,-- ,3883,--,11.85%
华南地区,5032,-- ,5032,--,15.36%
华北地区,5397,-- ,5397,--,16.47%
华东地区,18746,13131,5615,29.95%,17.14%
其他,3833,-- ,3833,--,11.7%

德尔未来,002631,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),-- ,698,-698,--,-0.76%
西北地区,13773,-- ,13773,--,14.93%
华北地区,19301,13237,6064,31.42%,6.57%
西南地区,13310,-- ,13310,--,14.43%
华中地区,24803,16340,8463,34.12%,9.18%
华东地区,60305,40647,19658,32.6%,21.31%
其他,7543,-- ,7543,--,8.18%
华南地区,24363,16607,7756,31.83%,8.41%
东北地区,16366,-- ,16366,--,17.74%

德尔未来,002631,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他,437,-- ,437,--,1.29%
西北地区,4922,-- ,4922,--,14.54%
出口,3497,-- ,3497,--,10.33%
其他(补充),-- ,43,-43,--,-0.13%
华南地区,8223,6334,1889,22.97%,5.58%
华中地区,11398,7790,3608,31.66%,10.66%
东北地区,5016,-- ,5016,--,14.82%
华北地区,9490,6552,2938,30.96%,8.68%
西南地区,12391,9065,3327,26.85%,9.83%
华东地区,26265,18003,8262,31.46%,24.41%

德尔未来,002631,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西北地区,13469,-- ,13469,--,17.46%
华北地区,20131,13834,6297,31.28%,8.16%
东北地区,11293,-- ,11293,--,14.64%
华东地区,55641,36896,18746,33.69%,24.3%
其他,2042,-- ,2042,--,2.65%
西南地区,21466,13851,7614,35.47%,9.87%
华中地区,31310,20731,10580,33.79%,13.71%
华南地区,21471,14359,7111,33.12%,9.22%

德尔未来,002631,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
东北地区,5298,-- ,5298,--,15.83%
其他,893,-- ,893,--,2.67%
西南地区,10995,7571,3424,31.15%,10.23%
其他(补充),-- ,11,-11,--,-0.03%
华东地区,22428,14736,7692,34.3%,22.99%
华北地区,9661,6297,3364,34.82%,10.05%
出口,13,-- ,13,--,0.04%
西北地区,5266,-- ,5266,--,15.74%
华南地区,8315,5954,2361,28.4%,7.06%
华中地区,15800,10639,5162,32.67%,15.43%

德尔未来,002631,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西北地区,12071,-- ,12071,--,15.61%
华南地区,14186,-- ,14186,--,18.34%
华东地区,50361,32548,17813,35.37%,23.03%
华北地区,21430,13611,7819,36.49%,10.11%
西南地区,23123,16746,6377,27.58%,8.25%
东北地区,9487,-- ,9487,--,12.27%
其他,504,-- ,504,--,0.65%
华中地区,28868,19788,9080,31.45%,11.74%

德尔未来,002631,收入构成,报告日期,2017-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,-- ,221,-221,--,-0.65%
其他,149,-- ,149,--,0.44%
华南地区,5649,-- ,5649,--,16.52%
西北地区,6045,-- ,6045,--,17.68%
西南地区,9672,6745,2928,30.27%,8.56%
东北地区,4314,-- ,4314,--,12.62%
华北地区,10217,6426,3790,37.1%,11.08%
华中地区,10833,7037,3797,35.05%,11.1%
华东地区,22776,15030,7746,34.01%,22.65%

德尔未来,002631,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),-- ,113,-113,--,-0.29%
其他,692,-- ,692,--,1.77%
华南地区,10335,6651,3684,35.64%,9.45%
西北地区,8988,5934,3055,33.98%,7.84%
西南地区,11696,7579,4117,35.2%,10.56%
东北地区,6946,4682,2264,32.6%,5.81%
华北地区,20604,13656,6948,33.72%,17.82%
华中地区,22278,14578,7700,34.56%,19.75%
华东地区,31616,20984,10633,33.63%,27.28%

德尔未来,002631,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),195,95,100,51.45%,0.57%
其他,157,113,45,28.29%,0.25%
华南地区,3525,2339,1186,33.65%,6.78%
西北地区,4187,2615,1572,37.55%,8.99%
西南地区,4032,2567,1465,36.33%,8.38%
东北地区,3005,1945,1060,35.27%,6.06%
华北地区,9024,5512,3512,38.92%,20.08%
华中地区,11329,7278,4050,35.75%,23.16%
华东地区,13192,8696,4496,34.08%,25.71%

