国海证券,000750,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
抵消数,-11233,-- ,-11233,--,-4.59%
总部及分公司,146495,-- ,146495,--,59.87%
子公司及结构化主体,75067,-- ,75067,--,30.68%
重庆市,115,-- ,115,--,0.05%
浙江省,393,-- ,393,--,0.16%
云南省,268,-- ,268,--,0.11%
新疆维吾尔族自治区,11,-- ,11,--,0%
四川省,374,-- ,374,--,0.15%
上海市,1977,-- ,1977,--,0.81%
陕西省,232,-- ,232,--,0.09%
山西省,88,-- ,88,--,0.04%
山东省,476,-- ,476,--,0.19%
江苏省,34,-- ,34,--,0.01%
湖南省,252,-- ,252,--,0.1%
湖北省,40,-- ,40,--,0.02%
河南省,79,-- ,79,--,0.03%
贵州省,83,-- ,83,--,0.03%
广西壮族自治区,27176,-- ,27176,--,11.11%
广东省,1605,-- ,1605,--,0.66%
福建省,222,-- ,222,--,0.09%
北京市,887,-- ,887,--,0.36%
安徽省,29,-- ,29,--,0.01%

国海证券,000750,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
江苏省,39,-- ,39,--,0.01%
陕西省,631,-- ,631,--,0.18%
湖南省,342,-- ,342,--,0.1%
云南省,478,-- ,478,--,0.13%
四川省,677,-- ,677,--,0.19%
上海市,3143,-- ,3143,--,0.88%
新疆维吾尔族自治区,4,-- ,4,--,0%
广西壮族自治区,42901,-- ,42901,--,12.05%
浙江省,543,-- ,543,--,0.15%
山东省,659,-- ,659,--,0.19%
重庆市,215,-- ,215,--,0.06%
子公司及结构化主体,137906,-- ,137906,--,38.74%
贵州省,107,-- ,107,--,0.03%
福建省,302,-- ,302,--,0.08%
广东省,2713,-- ,2713,--,0.76%
总部及分公司,178548,-- ,178548,--,50.15%
山西省,141,-- ,141,--,0.04%
湖北省,54,-- ,54,--,0.02%
河南省,126,-- ,126,--,0.04%
北京市,1255,-- ,1255,--,0.35%
抵消数,-14817,-- ,-14817,--,-4.16%
安徽省,52,-- ,52,--,0.01%
黑龙江省,3,-- ,3,--,0%

国海证券,000750,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
贵州省,61,-- ,61,--,0.03%
福建省,170,-- ,170,--,0.09%
广东省,1308,-- ,1308,--,0.7%
总部及分公司,94599,-- ,94599,--,50.79%
广西壮族自治区,24634,-- ,24634,--,13.23%
山西省,77,-- ,77,--,0.04%
湖北省,22,-- ,22,--,0.01%
河南省,73,-- ,73,--,0.04%
北京市,689,-- ,689,--,0.37%
江苏省,23,-- ,23,--,0.01%
陕西省,404,-- ,404,--,0.22%
湖南省,204,-- ,204,--,0.11%
云南省,6,-- ,6,--,0%
抵消数,-10119,-- ,-10119,--,-5.43%
四川省,371,-- ,371,--,0.2%
上海市,1779,-- ,1779,--,0.96%
子公司及结构化主体,71362,-- ,71362,--,38.31%
黑龙江省,3,-- ,3,--,0%
浙江省,155,-- ,155,--,0.08%
山东省,308,-- ,308,--,0.17%
重庆市,124,-- ,124,--,0.07%

国海证券,000750,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
抵消数,-2715,-- ,-2715,--,-1.28%
广西壮族自治区,33561,-- ,33561,--,15.81%
江苏省,51,-- ,51,--,0.02%
子公司及结构化主体,87459,-- ,87459,--,41.2%
黑龙江省,16,-- ,16,--,0.01%
山西省,177,-- ,177,--,0.08%
浙江省,178,-- ,178,--,0.08%
山东省,344,-- ,344,--,0.16%
重庆市,163,-- ,163,--,0.08%
贵州省,129,-- ,129,--,0.06%
福建省,304,-- ,304,--,0.14%
广东省,1898,-- ,1898,--,0.89%
总部及分公司,85026,-- ,85026,--,40.06%
上海市,2662,-- ,2662,--,1.25%
云南省,22,-- ,22,--,0.01%
四川省,479,-- ,479,--,0.23%
陕西省,902,-- ,902,--,0.42%
湖南省,374,-- ,374,--,0.18%
湖北省,42,-- ,42,--,0.02%
河南省,94,-- ,94,--,0.04%
北京市,1091,-- ,1091,--,0.51%

国海证券,000750,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
北京市,522,-- ,522,--,0.53%
总部及分公司,29383,-- ,29383,--,29.77%
抵消数,-3291,-- ,-3291,--,-3.33%
湖南省,131,-- ,131,--,0.13%
湖北省,18,-- ,18,--,0.02%
广西自治区,19486,-- ,19486,--,19.74%
黑龙江省,5,-- ,5,--,0%
山西省,99,-- ,99,--,0.1%
河南省,52,-- ,52,--,0.05%
子公司及结构化主体,48208,-- ,48208,--,48.85%
四川省,267,-- ,267,--,0.27%
福建省,194,-- ,194,--,0.2%
广东省,994,-- ,994,--,1.01%
云南省,5,-- ,5,--,0%
上海市,1552,-- ,1552,--,1.57%
江苏省,36,-- ,36,--,0.04%
陕西省,553,-- ,553,--,0.56%
浙江省,91,-- ,91,--,0.09%
山东省,214,-- ,214,--,0.22%
重庆市,95,-- ,95,--,0.1%
贵州省,75,-- ,75,--,0.08%

