上海雅仕,603329,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西南地区,23036,-- ,23036,--,31.68%
西北地区,3503,-- ,3503,--,4.82%
其他(补充),621,-- ,621,--,0.85%
境外,3023,-- ,3023,--,4.16%
华中地区,8037,-- ,8037,--,11.05%
华南地区,4439,-- ,4439,--,6.1%
华东地区,27634,-- ,27634,--,38%
华北地区,2300,-- ,2300,--,3.16%
东北地区,130,-- ,130,--,0.18%

上海雅仕,603329,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西南地区,42785,-- ,42785,--,24.37%
华南地区,4958,-- ,4958,--,2.82%
东北地区,504,-- ,504,--,0.29%
其他(补充),1730,-- ,1730,--,0.99%
西北地区,7745,-- ,7745,--,4.41%
境外,1339,-- ,1339,--,0.76%
华中地区,16507,-- ,16507,--,9.4%
华北地区,25888,-- ,25888,--,14.75%
华东地区,74080,-- ,74080,--,42.2%

上海雅仕,603329,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西南地区,21735,-- ,21735,--,22.04%
华南地区,4690,-- ,4690,--,4.76%
其他（补充）,914,-- ,914,--,0.93%
华东地区,40492,-- ,40492,--,41.07%
西北地区,10040,-- ,10040,--,10.18%
华北地区,5391,-- ,5391,--,5.47%
境外,478,-- ,478,--,0.48%
华中地区,14855,-- ,14855,--,15.07%

上海雅仕,603329,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西南地区,50237,44254,5983,11.91%,122.78%
华南地区,4557,744,3812,83.67%,78.23%
东北地区,968,255,713,73.66%,14.63%
境外,3766,5311,-1545,-41.03%,-31.71%
华中地区,23700,27046,-3346,-14.12%,-68.66%
华北地区,12966,16387,-3422,-26.39%,-70.22%
其他（补充）,266,161,105,39.48%,2.16%
西北地区,31498,35571,-4073,-12.93%,-83.58%
华东地区,47037,40392,6645,14.13%,136.37%

上海雅仕,603329,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),80,-- ,80,--,0.11%
境外,2119,-- ,2119,--,2.95%
华中地区,7968,-- ,7968,--,11.08%
华北地区,6641,-- ,6641,--,9.23%
华南地区,2920,-- ,2920,--,4.06%
华东地区,18662,-- ,18662,--,25.94%
西南地区,21594,-- ,21594,--,30.02%
东北地区,877,-- ,877,--,1.22%
西北地区,11083,-- ,11083,--,15.4%

上海雅仕,603329,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
东北地区,255,188,67,26.28%,0.18%
华南地区,744,5578,-4834,-649.68%,-12.82%
其他（补充）,51,53,-2,-4.01%,-0.01%
华东地区,40392,37902,2490,6.16%,6.6%
华中地区,27046,11966,15081,55.76%,40.01%
西南地区,44254,41321,2933,6.63%,7.78%
华北地区,16387,6043,10345,63.13%,27.44%
境外,5311,4425,886,16.69%,2.35%
西北地区,35571,24839,10731,30.17%,28.47%

上海雅仕,603329,收入构成,报告日期,2017-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,29,-- ,29,--,0.04%
境外,2439,-- ,2439,--,3.43%
西南地区,21638,-- ,21638,--,30.46%
西北地区,9547,-- ,9547,--,13.44%
华中地区,9339,-- ,9339,--,13.15%
华南地区,300,-- ,300,--,0.42%
华东地区,16196,-- ,16196,--,22.8%
华北地区,11511,-- ,11511,--,16.21%
东北地区,31,-- ,31,--,0.04%

上海雅仕,603329,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,215,-- ,215,--,0.16%
境外,4425,-- ,4425,--,3.34%
西南地区,41321,-- ,41321,--,31.19%
西北地区,24839,-- ,24839,--,18.75%
华中地区,11966,-- ,11966,--,9.03%
华南地区,5578,-- ,5578,--,4.21%
华东地区,37902,-- ,37902,--,28.61%
华北地区,6043,-- ,6043,--,4.56%
东北地区,188,-- ,188,--,0.14%

上海雅仕,603329,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,147,-- ,147,--,0.09%
境外,3332,-- ,3332,--,2.1%
西南地区,49574,-- ,49574,--,31.2%
西北地区,39587,-- ,39587,--,24.92%
华中地区,8826,-- ,8826,--,5.56%
华南地区,623,-- ,623,--,0.39%
华东地区,53738,-- ,53738,--,33.82%
华北地区,2619,-- ,2619,--,1.65%
东北地区,425,-- ,425,--,0.27%

上海雅仕,603329,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,57,-- ,57,--,0.04%
境外,2882,-- ,2882,--,1.99%
西南地区,33272,-- ,33272,--,22.94%
西北地区,46033,-- ,46033,--,31.74%
华中地区,7266,-- ,7266,--,5.01%
华南地区,645,-- ,645,--,0.44%
华东地区,46689,-- ,46689,--,32.2%
华北地区,8170,-- ,8170,--,5.63%

