上海家化,600315,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国内分部,286936,-- ,286936,--,77.87%
分部间抵消,-601,-- ,-601,--,-0.16%
国外分部,82128,-- ,82128,--,22.29%

上海家化,600315,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
北京,69056,16422,52634,76.22%,11.2%
其他(补充),609,135,474,77.81%,0.1%
河南,30910,10228,20682,66.91%,4.4%
海外,168402,78198,90205,53.56%,19.19%
四川,29675,9210,20465,68.96%,4.35%
山东,35485,12107,23378,65.88%,4.97%
湖北,30825,9889,20936,67.92%,4.45%
上海,45136,14965,30171,66.85%,6.42%
江苏,53862,21212,32650,60.62%,6.95%
广东,56378,21737,34641,61.44%,7.37%
其他,172330,71558,100772,58.48%,21.44%
安徽,25294,7851,17443,68.96%,3.71%
浙江,41732,16088,25644,61.45%,5.46%

上海家化,600315,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
分部间抵销,-873,-- ,-873,--,-0.22%
国外分部,81877,-- ,81877,--,20.87%
国内分部,311262,-- ,311262,--,79.35%

上海家化,600315,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
四川,26913,7883,19029,70.71%,4.25%
山东,33794,10795,22999,68.06%,5.13%
北京,65943,14494,51448,78.02%,11.48%
其他（补充）,860,550,309,35.99%,0.07%
河南,28649,9080,19570,68.31%,4.37%
湖北,29281,9726,19555,66.78%,4.36%
上海,42653,13789,28864,67.67%,6.44%
其他,158276,59797,98479,62.22%,21.97%
安徽,23719,7648,16072,67.76%,3.59%
海外,158955,76555,82400,51.84%,18.38%
江苏,53575,20032,33543,62.61%,7.48%
浙江,37933,15122,22811,60.13%,5.09%
广东,53243,20119,33124,62.21%,7.39%

上海家化,600315,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国内分部,292886,-- ,292886,--,79.91%
国外分部,75824,-- ,75824,--,20.69%
分部间抵销,-2191,-- ,-2191,--,-0.6%

上海家化,600315,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
河南,24745,7498,17247,69.7%,4.09%
江苏,53008,18743,34265,64.64%,8.13%
安徽,20939,6138,14801,70.68%,3.51%
其他,151114,47557,103557,68.53%,24.58%
浙江,31603,11593,20010,63.32%,4.75%
山东,30720,9182,21538,70.11%,5.11%
广东,47634,17754,29880,62.73%,7.09%
海外,141689,70015,71675,50.59%,17.01%
四川,22329,6218,16111,72.15%,3.82%
其他（补充）,98,63,36,36.49%,0.01%
上海,38205,12099,26106,68.33%,6.2%
北京,60253,12317,47936,79.56%,11.38%
湖北,26487,8380,18107,68.36%,4.3%

上海家化,600315,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,91,39,53,57.83%,0.02%
其他,147332,55068,92264,62.62%,28.3%
