长青股份,002391,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),1374,986,388,28.23%,1.12%
中南地区,5592,4557,1035,18.52%,2.99%
直接出口,59298,43997,15300,25.8%,44.19%
西南地区,711,624,88,12.33%,0.25%
西北地区,1298,1094,204,15.69%,0.59%
间接出口,28398,24525,3873,13.64%,11.19%
华东地区,52613,40624,11989,22.79%,34.62%
华北地区,1535,1318,217,14.12%,0.63%
东北地区,9381,7851,1531,16.32%,4.42%

长青股份,002391,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西北地区,3389,2743,646,19.07%,0.76%
东北地区,12943,9414,3529,27.27%,4.15%
直接出口,162065,114001,48064,29.66%,56.58%
代理出口,34863,28319,6543,18.77%,7.7%
其他（补充）,2391,1424,968,40.47%,1.14%
西南地区,1514,1250,264,17.41%,0.31%
中南地区,15514,11924,3589,23.14%,4.23%
华北地区,2962,2383,578,19.53%,0.68%
华东地区,102077,81316,20760,20.34%,24.44%

长青股份,002391,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
代理出口,24582,21188,3394,13.81%,7.83%
西南地区,405,346,58,14.45%,0.13%
中南地区,7345,5742,1603,21.82%,3.7%
西北地区,2239,1847,393,17.53%,0.91%
东北地区,9184,7105,2079,22.64%,4.8%
自营出口,83023,58328,24695,29.75%,56.99%
其他（补充）,1061,487,575,54.15%,1.33%
华北地区,3279,2889,390,11.88%,0.9%
华东地区,44255,34105,10150,22.93%,23.42%

长青股份,002391,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西南地区,1487,1229,258,17.36%,0.34%
中南地区,12800,9406,3395,26.52%,4.47%
华北地区,6246,5217,1029,16.47%,1.35%
华东地区,87070,67971,19099,21.94%,25.12%
西北地区,2639,1953,686,25.98%,0.9%
东北地区,11296,8522,2774,24.55%,3.65%
自营出口,144540,102455,42085,29.12%,55.36%
代理出口,32764,26874,5890,17.98%,7.75%
其他(补充),1237,435,802,64.82%,1.06%

长青股份,002391,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华北地区,4069,3131,938,23.05%,2.39%
华东地区,39929,29703,10227,25.61%,26.09%
中南地区,6318,4324,1994,31.56%,5.09%
代理出口,20301,16483,3818,18.81%,9.74%
西北地区,817,650,167,20.45%,0.43%
其他（补充）,641,295,346,53.99%,0.88%
东北地区,6591,5043,1548,23.49%,3.95%
自营出口,69786,49758,20029,28.7%,51.09%
西南地区,551,417,134,24.33%,0.34%

长青股份,002391,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,1572,694,878,55.87%,1.46%
西南地区,1399,1152,247,17.68%,0.41%
西北地区,1234,910,324,26.29%,0.54%
华北地区,3564,2548,1015,28.5%,1.69%
中南地区,11277,8196,3080,27.32%,5.13%
东北地区,7603,5618,1985,26.11%,3.31%
华东地区,64128,47736,16392,25.56%,27.31%
代理出口,49642,38591,11051,22.26%,18.42%
自营出口,84112,59074,25038,29.77%,41.72%

长青股份,002391,收入构成,报告日期,2017-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
中南地区,6929,5426,1503,21.7%,4.7%
其他（补充）,-- ,1226,-1226,--,-3.83%
华北地区,2050,1607,443,21.61%,1.38%
西南地区,953,717,236,24.78%,0.74%
代理出口,13580,9628,3952,29.11%,12.35%
华东地区,41534,27562,13972,33.64%,43.66%
东北地区,6316,4842,1474,23.33%,4.61%
自营出口,32952,21492,11459,34.78%,35.81%
西北地区,706,517,189,26.79%,0.59%

长青股份,002391,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),1262,415,847,67.13%,1.94%
西南地区,1216,941,274,22.57%,0.63%
西北地区,686,502,184,26.86%,0.42%
华北地区,2374,2056,318,13.38%,0.73%
中南地区,7470,6290,1180,15.79%,2.7%
东北地区,5810,4404,1406,24.2%,3.22%
华东地区,54071,44977,9094,16.82%,20.84%
代理出口,49847,37946,11901,23.88%,27.27%
自营出口,60547,42105,18441,30.46%,42.25%

长青股份,002391,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,479,251,228,47.54%,0.89%
西南地区,1001,746,255,25.47%,1%
西北地区,582,433,150,25.68%,0.59%
华北地区,1418,1103,314,22.17%,1.23%
中南地区,4044,3174,870,21.52%,3.4%
东北地区,5813,4442,1371,23.58%,5.36%
华东地区,37125,28392,8732,23.52%,34.16%
代理出口,14070,10122,3948,28.06%,15.45%
自营出口,30918,21226,9692,31.35%,37.92%

长青股份,002391,收入构成,报告日期,2015-12-31,
