天正电气,605066,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,1534,157,1376,89.73%,2.08%
国外,21,13,8,37.98%,0.01%
华中,21283,15116,6166,28.97%,9.31%
西北,9159,6539,2620,28.6%,3.95%
西南,17273,11444,5829,33.75%,8.8%
东北,14133,9348,4785,33.86%,7.22%
华南,35088,24575,10513,29.96%,15.86%
华北,25009,16841,8167,32.66%,12.32%
华东,96579,69775,26804,27.75%,40.45%

天正电气,605066,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,547,417,130,23.69%,0.21%
国外,26,20,6,22.85%,0.01%
华中,20518,14803,5715,27.85%,9.34%
西北,9122,6741,2382,26.11%,3.89%
西南,16960,11471,5489,32.36%,8.97%
东北,16329,11426,4903,30.03%,8.01%
华南,38258,26346,11912,31.14%,19.46%
华北,26030,17936,8094,31.1%,13.22%
华东,82520,59929,22590,27.38%,36.9%

天正电气,605066,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,501,60,441,88.01%,0.76%
国外,611,525,85,14%,0.15%
华中,21298,15870,5427,25.48%,9.34%
西北,10006,7490,2516,25.15%,4.33%
西南,15448,10834,4614,29.87%,7.94%
东北,15528,11410,4118,26.52%,7.09%
华南,31681,22103,9578,30.23%,16.49%
华北,25998,18538,7460,28.7%,12.84%
华东,93175,69326,23849,25.6%,41.05%

