按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
总部及子公司,236016,-- ,236016,--,85.72%
云南省,1049,-- ,1049,--,0.38%
上海市,1413,-- ,1413,--,0.51%
重庆市,1269,-- ,1269,--,0.46%
天津市,37,-- ,37,--,0.01%
陕西省,937,-- ,937,--,0.34%
内蒙古,146,-- ,146,--,0.05%
福建省,720,-- ,720,--,0.26%
山东省,1192,-- ,1192,--,0.43%
江西省,685,-- ,685,--,0.25%
湖南省,805,-- ,805,--,0.29%
河南省,652,-- ,652,--,0.24%
浙江省,2966,-- ,2966,--,1.08%
黑龙江省,62,-- ,62,--,0.02%
海南省,646,-- ,646,--,0.23%
广东省,13453,-- ,13453,--,4.89%
北京市,3672,-- ,3672,--,1.33%
江苏省,2738,-- ,2738,--,0.99%
湖北省,2203,-- ,2203,--,0.8%
河北省,419,-- ,419,--,0.15%
广西省,800,-- ,800,--,0.29%
四川省,1007,-- ,1007,--,0.37%
山西省,122,-- ,122,--,0.04%
辽宁省,1751,-- ,1751,--,0.64%
吉林省,63,-- ,63,--,0.02%
贵州省,180,-- ,180,--,0.07%
甘肃省,35,-- ,35,--,0.01%
安徽省,292,-- ,292,--,0.11%

长城证券,002939,收入构成,报告日期,2008-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他地区,31858,-- ,31858,--,19.9%
湖北地区,4922,-- ,4922,--,3.07%
辽宁地区,6428,-- ,6428,--,4.01%
北京地区,8599,-- ,8599,--,5.37%
广东地区,108299,-- ,108299,--,67.64%

长城证券,002939,收入构成,报告日期,2007-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他地区,53773,-- ,53773,--,14.45%
湖北地区,8393,-- ,8393,--,2.26%
辽宁地区,12261,-- ,12261,--,3.29%
北京地区,15094,-- ,15094,--,4.06%
广东地区,282651,-- ,282651,--,75.95%

