大商股份,600694,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
分部间抵销,-22048,-- ,-22048,--,-5.56%
沈阳区域,25911,-- ,25911,--,6.53%
山东区域,30917,-- ,30917,--,7.79%
其他区域,20569,-- ,20569,--,5.18%
牡丹江区域,32342,-- ,32342,--,8.15%
锦阜区域,31323,-- ,31323,--,7.89%
河南区域,30693,-- ,30693,--,7.73%
抚顺区域,29229,-- ,29229,--,7.36%
非经营分部,1514,-- ,1514,--,0.38%
大庆区域,70650,-- ,70650,--,17.8%
大连区域,145783,-- ,145783,--,36.73%

大商股份,600694,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
山东区域,233599,186894,46706,19.99%,8.12%
大连区域,622385,477594,144791,23.26%,25.17%
其他区域,130891,91515,39376,30.08%,6.84%
牡丹江区域,194453,140934,53519,27.52%,9.3%
抚顺区域,158813,121896,36917,23.25%,6.42%
河南区域,223490,152823,70667,31.62%,12.28%
大庆区域,324435,229701,94734,29.2%,16.47%
沈阳区域,181322,138468,42854,23.63%,7.45%
锦阜区域,176939,131201,45739,25.85%,7.95%

大商股份,600694,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
分部间抵销,-29944,-- ,-29944,--,-2.54%
山东区域,127566,-- ,127566,--,10.84%
大连区域,331509,-- ,331509,--,28.17%
河南区域,111912,-- ,111912,--,9.51%
大庆区域,180135,-- ,180135,--,15.3%
沈阳区域,95862,-- ,95862,--,8.14%
其他区域,72313,-- ,72313,--,6.14%
牡丹江区域,103520,-- ,103520,--,8.8%
抚顺区域,89271,-- ,89271,--,7.58%
非经营分部,1230,-- ,1230,--,0.1%
锦阜区域,93648,-- ,93648,--,7.96%

大商股份,600694,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
抚顺区域,181553,135949,45604,25.12%,7.3%
河南区域,236847,165619,71228,30.07%,11.4%
大庆区域,360195,259619,100576,27.92%,16.09%
沈阳区域,191108,145918,45190,23.65%,7.23%
锦阜区域,179710,132906,46804,26.04%,7.49%
山东区域,250984,199288,51696,20.6%,8.27%
大连区域,678191,508986,169205,24.95%,27.08%
其他区域,146093,105429,40664,27.83%,6.51%
牡丹江区域,207226,153287,53939,26.03%,8.63%

大商股份,600694,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他区域,161400,122154,39246,24.32%,4.53%
其他（补充）,247011,7009,240002,97.16%,27.71%
锦阜区域,198410,156804,41606,20.97%,4.8%
牡丹江区域,212681,164412,48269,22.7%,5.57%
抚顺区域,213410,166992,46418,21.75%,5.36%
河南区域,263000,193751,69249,26.33%,8%
大庆区域,441559,340779,100780,22.82%,11.64%
沈阳区域,197584,157097,40487,20.49%,4.67%
山东区域,273334,224209,49125,17.97%,5.67%
大连区域,754759,563826,190933,25.3%,22.04%

大商股份,600694,收入构成,报告日期,2017-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),128632,-- ,128632,--,9.07%
山东地区,86425,-- ,86425,--,6.1%
其他地区,99441,-- ,99441,--,7.02%
河南地区,116730,-- ,116730,--,8.24%
佳木斯地区,60599,-- ,60599,--,4.28%
牡丹江地区,96935,-- ,96935,--,6.84%
大庆地区,213812,-- ,213812,--,15.08%
锦州地区,71071,-- ,71071,--,5.01%
阜新地区,25890,-- ,25890,--,1.83%
抚顺地区,103715,-- ,103715,--,7.32%
沈阳地区,63533,-- ,63533,--,4.48%
大连地区,350680,-- ,350680,--,24.74%

大商股份,600694,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,246849,6266,240583,97.46%,28.46%
其他区域,170559,129639,40920,23.99%,4.84%
河南区域,295849,221153,74696,25.25%,8.84%
锦阜区域,220706,175508,45198,20.48%,5.35%
牡丹江区域,209940,161534,48406,23.06%,5.73%
大庆区域,498957,396109,102848,20.61%,12.17%
山东区域,279286,227729,51557,18.46%,6.1%
抚顺区域,221379,175269,46110,20.83%,5.46%
沈阳区域,202320,159834,42486,21%,5.03%
大连区域,725735,573291,152444,21.01%,18.04%

大商股份,600694,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,134137,-- ,134137,--,8.84%
鲁中地区,72607,-- ,72607,--,4.78%
其他地区,117335,-- ,117335,--,7.73%
河南地区,132603,-- ,132603,--,8.74%
佳木斯地区,62496,-- ,62496,--,4.12%
牡丹江地区,99789,-- ,99789,--,6.58%
大庆地区,253045,-- ,253045,--,16.67%
锦州地区,75596,-- ,75596,--,4.98%
阜新地区,30274,-- ,30274,--,1.99%
抚顺地区,111065,-- ,111065,--,7.32%
沈阳地区,67533,-- ,67533,--,4.45%
大连地区,361100,-- ,361100,--,23.79%

大商股份,600694,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
抵销,-12196,-- ,-12196,--,-1.86%
未分配,2121,-- ,2121,--,0.32%
其他区域,267799,208484,59315,22.15%,9.06%
河南区域,324653,237583,87070,26.82%,13.3%
锦州区域,170436,136002,34434,20.2%,5.26%
牡丹江区域,217857,167629,50228,23.06%,7.67%
大庆区域,557133,451549,105584,18.95%,16.12%
山东区域,277442,228066,49376,17.8%,7.54%
抚顺区域,242945,193234,49711,20.46%,7.59%
沈阳区域,229006,180939,48067,20.99%,7.34%
大连区域,806010,624921,181089,22.47%,27.66%

大商股份,600694,收入构成,报告日期,2015-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,140609,-- ,140609,--,8.48%
河南地区,141350,-- ,141350,--,8.52%
大庆地区,289628,-- ,289628,--,17.47%
抚顺地区,123697,-- ,123697,--,7.46%
其他地区,122119,-- ,122119,--,7.36%
牡丹江地区,104790,-- ,104790,--,6.32%
鲁中地区,80897,-- ,80897,--,4.88%
