超图软件,300036,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西南地区,6124,3073,3052,49.83%,10.47%
西北地区,4106,1857,2249,54.77%,7.72%
其他业务收入,932,202,731,78.38%,2.51%
华中地区,3314,1503,1811,54.64%,6.21%
华南地区,8851,3658,5193,58.68%,17.82%
华东地区,16663,7333,9329,55.99%,32.01%
华北地区,2099,823,1277,60.82%,4.38%
东北地区,3647,1731,1916,52.53%,6.57%
北京,6584,2995,3588,54.5%,12.31%

超图软件,300036,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华东,73317,33271,40046,54.62%,30.7%
西南,11920,-- ,11920,--,9.14%
华中,6805,-- ,6805,--,5.22%
西北,10235,-- ,10235,--,7.85%
华南,24794,9384,15409,62.15%,11.81%
其他（补充）,2167,403,1764,81.39%,1.35%
东北,11650,-- ,11650,--,8.93%
华北,15828,-- ,15828,--,12.13%
北京,16787,-- ,16787,--,12.87%

超图软件,300036,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西北,5603,3069,2534,45.23%,7.24%
华南,8970,4351,4619,51.49%,13.19%
西南,4481,1940,2541,56.7%,7.25%
华中,4125,1756,2369,57.43%,6.76%
华东,19324,8547,10777,55.77%,30.77%
其他（补充）,1001,195,807,80.57%,2.3%
东北,7432,3904,3528,47.47%,10.07%
华北,6550,2736,3814,58.23%,10.89%
北京,6489,2453,4037,62.2%,11.52%

超图软件,300036,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西北,7396,-- ,7396,--,7.27%
华南,18887,7311,11576,61.29%,11.38%
华中,7462,-- ,7462,--,7.34%
华北,16245,8621,7624,46.93%,7.5%
东北,10229,-- ,10229,--,10.06%
西南,7881,-- ,7881,--,7.75%
北京,19206,5143,14063,73.22%,13.83%
其他(补充),1921,401,1521,79.14%,1.5%
华东,62552,28599,33953,54.28%,33.38%

超图软件,300036,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华南,7772,3422,4350,55.97%,13.35%
北京,5573,1910,3663,65.73%,11.24%
西南,3443,1527,1916,55.64%,5.88%
华中,3544,1369,2175,61.37%,6.67%
其他(补充),968,204,764,78.91%,2.34%
西北,4837,2405,2432,50.28%,7.46%
东北,6399,3053,3347,52.3%,10.27%
华北,5654,2144,3510,62.09%,10.77%
华东,17139,6704,10434,60.88%,32.02%

超图软件,300036,收入构成,报告日期,2017-12-31,
