长久物流,603569,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西南,57723,50666,7058,12.23%,13.9%
华北,122291,107683,14608,11.95%,28.77%
国际,22454,30860,-8405,-37.43%,-16.55%
华中,26848,24541,2306,8.59%,4.54%
华南,54627,48546,6081,11.13%,11.98%
西北,12851,11517,1335,10.39%,2.63%
华东,35710,31968,3742,10.48%,7.37%
其他（补充）,283,188,94,33.39%,0.19%
东北,145750,121790,23959,16.44%,47.18%

长久物流,603569,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,1418,703,715,50.43%,0.96%
西北,10533,8902,1631,15.48%,2.2%
华东,45273,37387,7886,17.42%,10.62%
华中,33438,28544,4894,14.64%,6.59%
国际,25464,36383,-10919,-42.88%,-14.7%
西南,59122,47877,11245,19.02%,15.14%
华北,190084,152793,37291,19.62%,50.2%
华南,54101,46812,7290,13.47%,9.81%
东北,128829,114582,14247,11.06%,19.18%

长久物流,603569,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华东,67506,57926,9580,14.19%,18.49%
华中,22335,18875,3459,15.49%,6.68%
西北,10277,8850,1426,13.88%,2.75%
国外,29318,37481,-8163,-27.84%,-15.76%
东北,115518,99189,16329,14.14%,31.52%
其他（补充）,1717,914,803,46.78%,1.55%
西南,61552,53259,8293,13.47%,16.01%
华北,146851,132691,14160,9.64%,27.33%
华南,40993,35074,5919,14.44%,11.43%

长久物流,603569,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,320,264,56,17.5%,0.1%
国外,4368,6624,-2257,-51.66%,-3.86%
西北,8583,7580,1003,11.69%,1.72%
华中,9831,9007,823,8.37%,1.41%
华南,45756,37238,8518,18.62%,14.58%
华东,47504,43560,3944,8.3%,6.75%
西南,55740,46907,8833,15.85%,15.12%
东北,61289,52669,8619,14.06%,14.76%
华北,196229,167354,28875,14.71%,49.43%

