全聚德,002186,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
抵消,-8253,-- ,-8253,--,100.25%
华中,438,-- ,438,--,-5.32%
西北,2722,-- ,2722,--,-33.06%
西南,578,-- ,578,--,-7.02%
东北,610,-- ,610,--,-7.41%
华北,27384,31237,-3854,-14.07%,46.81%
华东,7782,8256,-473,-6.08%,5.75%

全聚德,002186,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
抵消,-2926,-2926,0,0%,0%
西北,10632,4214,6418,60.37%,7.01%
华北,114421,51549,62872,54.95%,68.64%
西南,1380,546,834,60.41%,0.91%
华东,24302,9695,14607,60.11%,15.95%
其他(补充),5014,574,4440,88.56%,4.85%
东北,2206,840,1366,61.91%,1.49%
华中,1603,541,1062,66.23%,1.16%

全聚德,002186,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
东北,1067,-- ,1067,--,3.87%
抵消,-19723,-- ,-19723,--,-71.56%
西北,5432,-- ,5432,--,19.71%
华东,12579,4926,7653,60.84%,27.77%
西南,632,-- ,632,--,2.29%
华中,536,-- ,536,--,1.94%
华北,75305,43342,31963,42.44%,115.98%

全聚德,002186,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,4898,388,4510,92.07%,4.23%
东北,2438,911,1527,62.63%,1.43%
华中,1193,437,756,63.38%,0.71%
西北,11801,4660,7141,60.51%,6.69%
华北,133300,57341,75959,56.98%,71.2%
抵消,-3256,-3256,0,0%,0%
西南,2053,782,1271,61.9%,1.19%
华东,25298,9776,15522,61.36%,14.55%

全聚德,002186,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
大连,365,-- ,365,--,0.95%
扬州,980,-- ,980,--,2.57%
青岛,687,-- ,687,--,1.8%
北京,89674,49205,40469,45.13%,105.89%
常州,1942,-- ,1942,--,5.08%
无锡,631,-- ,631,--,1.65%
抵消,-24643,-- ,-24643,--,-64.48%
杭州,1865,-- ,1865,--,4.88%
重庆,771,-- ,771,--,2.02%
长沙,647,-- ,647,--,1.69%
合肥,190,-- ,190,--,0.5%
绍兴,378,-- ,378,--,0.99%
上海,3757,-- ,3757,--,9.83%
镇江,753,-- ,753,--,1.97%
