川环科技,300547,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国外,2485,1567,917,36.91%,5.59%
华中地区,2104,1585,518,24.64%,3.16%
华北地区,2395,1953,442,18.46%,2.7%
华东地区,23855,16845,7010,29.39%,42.74%
西南地区,12805,9205,3600,28.11%,21.95%
其他（补充）,403,345,58,14.37%,0.35%
华南地区,11353,7938,3415,30.08%,20.82%
东北地区,2257,1817,440,19.48%,2.68%

川环科技,300547,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国外销售,1175,782,393,33.41%,5.47%
国内销售,23117,16328,6789,29.37%,94.53%

川环科技,300547,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西南地区,15235,10492,4743,31.13%,24.01%
华东地区,22170,15553,6616,29.84%,33.5%
其他（补充）,290,250,40,13.66%,0.2%
华南地区,14098,9656,4442,31.51%,22.49%
东北地区,2970,1401,1568,52.81%,7.94%
华北地区,1945,1414,531,27.29%,2.69%
国外,2590,1524,1067,41.18%,5.4%
华中地区,1741,995,746,42.85%,3.78%

川环科技,300547,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华北地区,2027,1541,486,23.98%,2.19%
华中地区,1698,973,725,42.7%,3.27%
华南地区,9849,7306,2543,25.82%,11.46%
国外,3401,2416,985,28.97%,4.44%
东北地区,4212,2848,1364,32.39%,6.15%
其他（补充）,141,112,29,20.69%,0.13%
西南地区,24166,14625,9541,39.48%,43%
华东地区,19282,12767,6515,33.79%,29.36%

川环科技,300547,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国外,2577,-- ,2577,--,8.53%
西北地区,491,-- ,491,--,1.63%
西南地区,21491,13553,7937,36.93%,26.26%
华南地区,6767,5043,1724,25.47%,5.7%
华中地区,302,-- ,302,--,1%
华东地区,13838,2255,11583,83.7%,38.33%
东北地区,3549,-- ,3549,--,11.74%
华北地区,2059,-- ,2059,--,6.81%

川环科技,300547,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,101,102,-1,-0.95%,-0%
国外,1635,1236,399,24.39%,1.32%
西北,186,-- ,186,--,0.61%
西南,9208,-- ,9208,--,30.43%
华南,3498,-- ,3498,--,11.56%
华中,157,-- ,157,--,0.52%
华东,6049,-- ,6049,--,19.99%
东北,1785,-- ,1785,--,5.9%
华北,1133,-- ,1133,--,3.75%
国内,22016,14171,7845,35.63%,25.93%

川环科技,300547,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,267,193,74,27.64%,0.13%
国外,2582,1950,632,24.47%,1.12%
西北,647,-- ,647,--,1.15%
西南,17878,-- ,17878,--,31.83%
华南,6450,-- ,6450,--,11.49%
华中,423,-- ,423,--,0.75%
华东,11535,-- ,11535,--,20.54%
东北,2446,-- ,2446,--,4.35%
华北,1928,-- ,1928,--,3.43%
国内,41308,27158,14149,34.25%,25.19%

川环科技,300547,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,122,110,12,9.69%,0.02%
国外,2434,1839,595,24.45%,1.1%
西北,635,-- ,635,--,1.18%
西南,18087,-- ,18087,--,33.49%
华南,5742,-- ,5742,--,10.63%
华中,588,-- ,588,--,1.09%
华东,10265,-- ,10265,--,19.01%
东北,1570,-- ,1570,--,2.91%
华北,2656,-- ,2656,--,4.92%
国内,39543,25687,13856,35.04%,25.66%

川环科技,300547,收入构成,报告日期,2013-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,163,62,102,62.3%,0.19%
国外,1435,1014,420,29.31%,0.8%
西北,1202,-- ,1202,--,2.28%
西南,14941,-- ,14941,--,28.32%
华南,4985,-- ,4985,--,9.45%
华中,1167,-- ,1167,--,2.21%
华东,11552,-- ,11552,--,21.9%
东北,1668,-- ,1668,--,3.16%
华北,2848,-- ,2848,--,5.4%
国内,38363,24499,13865,36.14%,26.28%

