龙源技术,300105,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西南地区,1532,-- ,1532,--,10.79%
华东地区,9554,7378,2176,22.78%,15.33%
华南地区,944,-- ,944,--,6.65%
华中地区,2239,-- ,2239,--,15.77%
华北地区,28565,23865,4701,16.46%,33.12%
东北地区,2138,-- ,2138,--,15.07%
西北地区,6361,5898,464,7.29%,3.27%

龙源技术,300105,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华中地区,6001,4697,1304,21.74%,12.4%
华北地区,13062,9474,3588,27.47%,34.12%
华东地区,13367,10825,2542,19.02%,24.17%
华南地区,1115,891,224,20.09%,2.13%
东北地区,5081,3821,1260,24.79%,11.98%
西北地区,5979,4661,1318,22.04%,12.53%
西南地区,1778,1498,280,15.77%,2.67%

龙源技术,300105,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华北地区,25850,19731,6120,23.67%,26.83%
西南地区,37,-- ,37,--,0.16%
华中地区,7336,6582,754,10.28%,3.31%
西北地区,3791,-- ,3791,--,16.62%
其他（补充）,-- ,245,-245,--,-1.07%
华东地区,13387,10231,3155,23.57%,13.83%
东北地区,5080,-- ,5080,--,22.27%
华南地区,4114,-- ,4114,--,18.04%

龙源技术,300105,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),442,72,369,83.6%,10.31%
国外及港澳台,95,48,46,48.94%,1.29%
华南地区,3126,2848,278,8.91%,7.77%
西南地区,1847,1877,-30,-1.64%,-0.85%
东北地区,3968,3664,304,7.66%,8.49%
华中地区,2571,2321,250,9.73%,6.98%
华东地区,19340,16828,2511,12.98%,70.08%
西北地区,7805,6745,1059,13.57%,29.57%
华北地区,5261,6467,-1206,-22.92%,-33.64%

龙源技术,300105,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国外及港澳台,-- ,-- ,0,--,0%
华南地区,2288,-- ,2288,--,8.82%
西南地区,3130,-- ,3130,--,12.07%
东北地区,9089,7515,1574,17.32%,6.07%
华中地区,4609,-- ,4609,--,17.77%
华东地区,35773,29517,6256,17.49%,24.12%
西北地区,8433,6297,2136,25.33%,8.23%
华北地区,20455,14509,5946,29.07%,22.92%

龙源技术,300105,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西南,3705,28,3676,99.23%,9.29%
华南,3660,13807,-10147,-277.24%,-25.64%
国外,59,25399,-25340,-42670.49%,-64.03%
西北,33235,3073,30163,90.76%,76.21%
其他(补充),354,54,300,84.68%,0.76%
华中,19693,3137,16555,84.07%,41.83%
华北,57524,19321,38203,66.41%,96.53%
华东,27601,14412,13189,47.79%,33.33%
东北,17963,44987,-27024,-150.44%,-68.28%

龙源技术,300105,收入构成,报告日期,2014-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),188,-- ,188,--,1.15%
国外及港澳台,46,26,20,42.85%,0.12%
华中地区,11737,8435,3302,28.14%,20.18%
西南地区,1080,1011,69,6.36%,0.42%
东北地区,4492,2960,1532,34.11%,9.36%
华南地区,1301,1084,217,16.7%,1.33%
华东地区,14073,9394,4679,33.25%,28.59%
