创意信息,300366,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),-- ,1,-1,--,-0%
其他,6946,-- ,6946,--,26.97%
重庆,1625,-- ,1625,--,6.31%
云南,1305,-- ,1305,--,5.07%
四川,10254,8348,1906,18.58%,7.4%
陕西,1141,-- ,1141,--,4.43%
山西,1195,-- ,1195,--,4.64%
江苏,2356,-- ,2356,--,9.15%
河南,6611,5162,1449,21.92%,5.63%
河北,1721,-- ,1721,--,6.68%
贵州,1399,-- ,1399,--,5.43%
广东,1662,-- ,1662,--,6.45%
北京,15960,12908,3052,19.12%,11.85%

创意信息,300366,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
陕西,3658,-- ,3658,--,3.33%
内蒙,5085,-- ,5085,--,4.62%
河南,14987,-- ,14987,--,13.63%
北京,68727,54732,13995,20.36%,12.72%
其他(补充),-- ,12,-12,--,-0.01%
山东,3923,-- ,3923,--,3.57%
其他,32349,-- ,32349,--,29.41%
重庆,4458,-- ,4458,--,4.05%
贵州,12650,-- ,12650,--,11.5%
四川,26019,21029,4991,19.18%,4.54%
广东,17502,11367,6135,35.05%,5.58%
江苏,7777,-- ,7777,--,7.07%

创意信息,300366,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
广东,7828,5624,2205,28.16%,21.1%
其他（补充）,3,-- ,3,--,0.02%
北京,16939,14536,2403,14.19%,23%
四川,18776,14162,4614,24.57%,44.16%
河南,4077,2853,1224,30.02%,11.72%

创意信息,300366,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),-- ,2244,-2244,--,-2.34%
北京,44018,33242,10776,24.48%,11.22%
甘肃,871,-- ,871,--,0.91%
新疆,1277,-- ,1277,--,1.33%
江西,2052,-- ,2052,--,2.14%
云南,2478,-- ,2478,--,2.58%
河南,14399,-- ,14399,--,14.99%
浙江,1386,-- ,1386,--,1.44%
陕西,2230,-- ,2230,--,2.32%
重庆,3699,-- ,3699,--,3.85%
贵州,5857,-- ,5857,--,6.1%
安徽,420,-- ,420,--,0.44%
其他,5879,-- ,5879,--,6.12%
宁夏,457,-- ,457,--,0.48%
境外,927,-- ,927,--,0.96%
河北,4995,-- ,4995,--,5.2%
江苏,8087,-- ,8087,--,8.42%
天津,414,-- ,414,--,0.43%
山东,647,-- ,647,--,0.67%
山西,1152,-- ,1152,--,1.2%
黑龙江,1539,-- ,1539,--,1.6%
广东,27360,17649,9711,35.49%,10.11%
福建,2309,-- ,2309,--,2.4%
上海,4620,-- ,4620,--,4.81%
内蒙,7206,-- ,7206,--,7.5%
四川,16227,11309,4919,30.31%,5.12%

创意信息,300366,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
广东,6050,3955,2094,34.62%,25.95%
四川,4743,3481,1261,26.59%,15.62%
河南,3318,2197,1121,33.79%,13.89%
其他(补充),1,-- ,1,--,0.02%
北京,15301,11707,3595,23.49%,44.53%

创意信息,300366,收入构成,报告日期,2017-12-31,
