天普股份,605255,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西南地区,114,-- ,114,--,0.21%
华中地区,737,-- ,737,--,1.35%
华南地区,11538,-- ,11538,--,21.08%
华东地区,6618,-- ,6618,--,12.09%
华北地区,732,-- ,732,--,1.34%
东北地区,551,-- ,551,--,1.01%
其他（补充）,1459,-- ,1459,--,2.66%
国内市场,20291,-- ,20291,--,37.06%
国际市场,12707,-- ,12707,--,23.21%

天普股份,605255,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西南地区,395,-- ,395,--,0.57%
华中地区,1307,-- ,1307,--,1.88%
华南地区,12444,-- ,12444,--,17.89%
华东地区,9307,-- ,9307,--,13.38%
华北地区,1788,-- ,1788,--,2.57%
东北地区,637,-- ,637,--,0.92%
其他（补充）,4050,-- ,4050,--,5.82%
国内市场,25879,-- ,25879,--,37.19%
国际市场,13769,-- ,13769,--,19.79%

天普股份,605255,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西南地区,814,-- ,814,--,1.18%
华中地区,1429,-- ,1429,--,2.08%
华南地区,12767,-- ,12767,--,18.57%
华东地区,9748,-- ,9748,--,14.18%
华北地区,1575,-- ,1575,--,2.29%
东北地区,569,-- ,569,--,0.83%
其他（补充）,1235,-- ,1235,--,1.8%
国内市场,26901,-- ,26901,--,39.13%
国际市场,13710,-- ,13710,--,19.94%

