生益科技,600183,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
外销,86027,64319,21707,25.23%,11%
其他业务,9261,536,8725,94.22%,4.42%
内销,592586,425743,166843,28.16%,84.57%

生益科技,600183,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
外销,228067,172166,55901,24.51%,15.84%
其他（补充）,19715,2513,17201,87.25%,4.88%
内销,1076327,796596,279731,25.99%,79.28%

生益科技,600183,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,7831,1006,6825,87.16%,4.42%
内销,468708,347395,121313,25.88%,78.55%
外销,120757,94455,26302,21.78%,17.03%

生益科技,600183,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
内销,894857,691564,203293,22.72%,76.51%
外销,285418,238930,46488,16.29%,17.5%
其他（补充）,17834,1920,15913,89.23%,5.99%

生益科技,600183,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
内销,419554,327846,91708,21.86%,77.22%
外销,153339,133771,19568,12.76%,16.48%
其他（补充）,7998,504,7494,93.7%,6.31%

生益科技,600183,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他业务,13356,1573,11783,88.22%,5.1%
外销,287219,236405,50815,17.69%,22.01%
内销,774580,606345,168235,21.72%,72.88%

生益科技,600183,收入构成,报告日期,2017-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他业务,6921,1134,5787,83.62%,5.11%
外销,142440,113795,28645,20.11%,25.31%
内销,336093,257353,78741,23.43%,69.58%

生益科技,600183,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,10956,3548,7408,67.62%,4.22%
外销,275416,219710,55705,20.23%,31.77%
内销,567461,455215,112245,19.78%,64.01%

生益科技,600183,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,4692,-- ,4692,--,1.2%
外销,133150,-- ,133150,--,34.18%
内销,251726,-- ,251726,--,64.62%

生益科技,600183,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),12304,1429,10875,88.39%,7.59%
外销,286650,238780,47871,16.7%,33.41%
内销,462070,377516,84554,18.3%,59.01%

生益科技,600183,收入构成,报告日期,2015-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,4975,-- ,4975,--,1.39%
内销,211732,-- ,211732,--,59.02%
外销,142040,-- ,142040,--,39.59%

生益科技,600183,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,11855,-- ,11855,--,1.6%
内销,414041,-- ,414041,--,55.82%
外销,315911,-- ,315911,--,42.59%

生益科技,600183,收入构成,报告日期,2014-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),5658,1076,4583,80.99%,7.17%
内销,197789,161041,36748,18.58%,57.48%
外销,157345,134746,22600,14.36%,35.35%

生益科技,600183,收入构成,报告日期,2013-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),9104,1745,7359,80.83%,7.48%
外销,323866,287202,36664,11.32%,37.27%
内销,324056,269704,54352,16.77%,55.25%

生益科技,600183,收入构成,报告日期,2013-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),4573,512,4061,88.8%,8.86%
外销,160445,142142,18303,11.41%,39.92%
内销,139501,116017,23485,16.83%,51.22%

生益科技,600183,收入构成,报告日期,2012-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),8756,1468,7288,83.24%,8.79%
外销,343672,309619,34053,9.91%,41.05%
内销,256867,215260,41607,16.2%,50.16%

生益科技,600183,收入构成,报告日期,2012-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),4216,415,3801,90.17%,8.37%
外销,177662,158059,19603,11.03%,43.17%
内销,119190,97188,22003,18.46%,48.46%

生益科技,600183,收入构成,报告日期,2011-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),9123,629,8495,93.11%,9.44%
外销,330895,295036,35859,10.84%,39.84%
内销,247672,202014,45658,18.43%,50.72%

生益科技,600183,收入构成,报告日期,2011-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),4775,259,4516,94.58%,8.38%
外销,162209,139610,22599,13.93%,41.92%
内销,129184,102392,26792,20.74%,49.7%

生益科技,600183,收入构成,报告日期,2010-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
外销,315739,275725,40014,12.67%,46.79%
内销,225424,179920,45504,20.19%,53.21%

生益科技,600183,收入构成,报告日期,2010-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
外销,157898,-- ,157898,--,60%
内销,105284,-- ,105284,--,40%

