泽达易盛,688555,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西南,1965,-- ,1965,--,8.88%
华北,3335,-- ,3335,--,15.07%
华中,1498,-- ,1498,--,6.77%
东北,1438,-- ,1438,--,6.5%
华东,13894,-- ,13894,--,62.78%

泽达易盛,688555,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西北,132,-- ,132,--,0.65%
华中,1498,-- ,1498,--,7.4%
华东,14282,-- ,14282,--,70.6%
西南,506,-- ,506,--,2.5%
华北,2810,-- ,2810,--,13.89%
境外,158,-- ,158,--,0.78%
东北,842,-- ,842,--,4.16%

泽达易盛,688555,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华南,108,-- ,108,--,0.87%
华中,115,-- ,115,--,0.93%
西南,1029,-- ,1029,--,8.31%
华北,2534,-- ,2534,--,20.46%
东北,2,-- ,2,--,0.02%
华东,8596,-- ,8596,--,69.42%

