睿能科技,603933,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
海外地区,5325,3810,1515,28.45%,6.61%
其他（补充）,1120,889,231,20.61%,1.01%
东北地区,988,872,116,11.78%,0.51%
西南地区,3015,2631,384,12.73%,1.67%
华东地区,65740,51357,14382,21.88%,62.75%
华南地区,52311,47570,4741,9.06%,20.69%
华北地区,4279,3720,559,13.07%,2.44%
西北地区,1227,1084,143,11.66%,0.62%
华中地区,4232,3754,477,11.28%,2.08%
香港地区,9550,9180,370,3.87%,1.61%

睿能科技,603933,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
海外地区,5091,3329,1762,34.61%,5.25%
西北地区,1381,1209,172,12.48%,0.51%
华中地区,4355,3675,680,15.62%,2.03%
香港地区,10519,9599,920,8.75%,2.74%
华北地区,4575,3886,689,15.06%,2.05%
华南地区,66881,59752,7129,10.66%,21.26%
其他（补充）,1618,1429,189,11.69%,0.56%
东北地区,1176,1002,174,14.83%,0.52%
西南地区,4074,3488,586,14.37%,1.75%
华东地区,85628,64393,21235,24.8%,63.32%

睿能科技,603933,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,1034,773,261,25.24%,0.73%
东北地区,840,725,115,13.71%,0.32%
西北地区,1346,1200,146,10.84%,0.41%
香港地区,12966,11584,1382,10.66%,3.88%
西南地区,4136,3641,495,11.98%,1.39%
华东地区,90361,67708,22653,25.07%,63.56%
华北地区,4084,3403,682,16.69%,1.91%
华南地区,66071,58236,7836,11.86%,21.99%
海外地区,3871,2675,1195,30.88%,3.35%
华中地区,6232,5355,876,14.06%,2.46%

