山东钢铁,600022,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华东地区,5277150,4883030,394120,7.47%,84.03%
西南地区,14456,14225,232,1.6%,0.05%
东北地区,6899,6961,-63,-0.91%,-0.01%
出口,261267,244105,17163,6.57%,3.66%
中南地区,309314,291248,18066,5.84%,3.85%
其他（补充）,1019013,994683,24330,2.39%,5.19%
西北地区,11400,11140,260,2.28%,0.06%
华北地区,209670,194762,14907,7.11%,3.18%

山东钢铁,600022,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,841570,827560,14010,1.66%,2.39%
西北地区,5041,4497,544,10.79%,0.09%
华北地区,139684,123962,15721,11.26%,2.68%
出口,207576,186826,20751,10%,3.53%
中南地区,200847,178432,22415,11.16%,3.82%
华东地区,4173482,3662019,511463,12.26%,87.07%
西南地区,13527,12067,1459,10.79%,0.25%
东北地区,9120,8077,1043,11.43%,0.18%

山东钢铁,600022,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
东北地区,12823,12124,699,5.45%,0.19%
西南地区,21217,20135,1083,5.1%,0.3%
华东地区,3703044,3366913,336130,9.08%,93.57%
出口,84102,80047,4055,4.82%,1.13%
中南地区,171896,162632,9264,5.39%,2.58%
西北地区,2188,2151,37,1.68%,0.01%
华北地区,142988,134871,8117,5.68%,2.26%
其他（补充）,651580,651740,-160,-0.02%,-0.04%

山东钢铁,600022,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,480581,479470,1110,0.23%,0.49%
出口,78656,76294,2362,3%,1.04%
西南地区,19969,19319,650,3.26%,0.29%
华南地区,40081,39013,1067,2.66%,0.47%
华中地区,53333,51767,1566,2.94%,0.69%
西北地区,38584,37675,909,2.36%,0.4%
中南地区,70628,69320,1307,1.85%,0.58%
东北地区,20696,20195,501,2.42%,0.22%
华北地区,164713,159740,4973,3.02%,2.19%
华东地区,4047053,3834635,212418,5.25%,93.63%

山东钢铁,600022,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,162111,-- ,162111,--,7.38%
出口,65334,-- ,65334,--,2.98%
西南,817,-- ,817,--,0.04%
华南,2574,-- ,2574,--,0.12%
华中,6947,-- ,6947,--,0.32%
西北,4199,-- ,4199,--,0.19%
中南,8993,-- ,8993,--,0.41%
东北,4202,-- ,4202,--,0.19%
华北,50262,-- ,50262,--,2.29%
华东,1890536,-- ,1890536,--,86.09%

山东钢铁,600022,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,400031,388820,11211,2.8%,12.67%
出口,191927,182376,9550,4.98%,10.8%
西南,2921,2900,21,0.72%,0.02%
华南,24201,23337,865,3.57%,0.98%
华中,19517,18041,1476,7.56%,1.67%
西北,16632,16592,40,0.24%,0.05%
中南,44770,44447,323,0.72%,0.37%
东北,7226,7062,165,2.28%,0.19%
华北,143189,142030,1160,0.81%,1.31%
华东,3046816,2983166,63650,2.09%,71.95%

山东钢铁,600022,收入构成,报告日期,2015-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西北地区,9194,-- ,9194,--,0.4%
华北地区,79240,-- ,79240,--,3.44%
东北地区,3901,-- ,3901,--,0.17%
西南地区,3000,-- ,3000,--,0.13%
中南地区,26748,-- ,26748,--,1.16%
