绿的谐波,688017,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,193,-- ,193,--,0.52%
大洋洲,5,-- ,5,--,0.01%
南美洲,103,-- ,103,--,0.28%
北美洲,333,-- ,333,--,0.9%
亚洲,538,-- ,538,--,1.45%
欧洲,4770,-- ,4770,--,12.9%
境外,5748,-- ,5748,--,15.54%
西南地区,718,-- ,718,--,1.94%
西北地区,136,-- ,136,--,0.37%
东北地区,101,-- ,101,--,0.27%
华中地区,55,-- ,55,--,0.15%
华北地区,475,-- ,475,--,1.28%
华南地区,1786,-- ,1786,--,4.83%
华东地区,9379,-- ,9379,--,25.36%
境内,12649,-- ,12649,--,34.2%

绿的谐波,688017,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,175,-- ,175,--,0.4%
大洋洲,3,-- ,3,--,0.01%
南美洲,66,-- ,66,--,0.15%
北美洲,360,-- ,360,--,0.82%
亚洲,766,-- ,766,--,1.75%
欧洲,2638,-- ,2638,--,6.03%
境外,3832,-- ,3832,--,8.76%
西南地区,223,-- ,223,--,0.51%
西北地区,54,-- ,54,--,0.12%
东北地区,154,-- ,154,--,0.35%
华中地区,215,-- ,215,--,0.49%
华北地区,532,-- ,532,--,1.22%
华南地区,2647,-- ,2647,--,6.05%
华东地区,14122,-- ,14122,--,32.29%
境内,17946,-- ,17946,--,41.04%

绿的谐波,688017,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,176,-- ,176,--,0.5%
南美洲,33,-- ,33,--,0.1%
北美洲,598,-- ,598,--,1.71%
亚洲,708,-- ,708,--,2.02%
欧洲,2239,-- ,2239,--,6.4%
境外,3577,-- ,3577,--,10.23%
西南地区,66,-- ,66,--,0.19%
西北地区,33,-- ,33,--,0.09%
东北地区,302,-- ,302,--,0.86%
华中地区,10,-- ,10,--,0.03%
华北地区,587,-- ,587,--,1.68%
华南地区,1127,-- ,1127,--,3.22%
华东地区,11694,-- ,11694,--,33.44%
境内,13817,-- ,13817,--,39.52%

