ST金花,600080,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华东大区,17092,1957,15136,88.55%,29.07%
西北大区,8202,3683,4518,55.09%,8.68%
华北大区,16325,1907,14418,88.32%,27.69%
华南大区,4292,634,3658,85.23%,7.03%
西南大区,6581,957,5623,85.45%,10.8%
东北大区,5104,1293,3811,74.67%,7.32%
中南大区,1915,329,1586,82.81%,3.05%
华中大区,3961,746,3215,81.17%,6.17%
其他（补充）,115,16,99,85.92%,0.19%

ST金花,600080,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西北大区,7035,3113,3922,55.75%,8.06%
华北大区,16441,1816,14625,88.96%,30.04%
华南大区,4034,550,3485,86.38%,7.16%
东北大区,4567,1130,3437,75.25%,7.06%
华东大区,16156,1663,14493,89.71%,29.76%
其他(补充),115,17,98,85.6%,0.2%
西南大区,5110,706,4404,86.18%,9.04%
中南大区,2134,370,1764,82.66%,3.62%
华中大区,3054,588,2466,80.76%,5.06%

ST金花,600080,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华北大区,16181,1797,14384,88.9%,31.08%
其他（补充）,126,18,108,85.42%,0.23%
西南大区,3559,551,3008,84.51%,6.5%
东北大区,4423,1101,3322,75.11%,7.18%
华东大区,16572,1706,14866,89.71%,32.13%
中南大区,1565,320,1245,79.57%,2.69%
华中大区,2649,553,2095,79.11%,4.53%
西北大区,6422,2988,3434,53.47%,7.42%
华南大区,4400,587,3813,86.66%,8.24%

ST金花,600080,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充）,131,16,114,87.57%,0.28%
西北大区,5475,2621,2854,52.12%,7.06%
西南大区,1731,380,1351,78.06%,3.34%
中南大区,1072,212,861,80.25%,2.13%
华北大区,16154,1567,14586,90.3%,36.08%
东北大区,3583,961,2623,73.19%,6.49%
华中大区,1549,511,1037,66.99%,2.57%
华南大区,3683,521,3162,85.86%,7.82%
华东大区,15373,1536,13836,90.01%,34.23%

ST金花,600080,收入构成,报告日期,2016-09-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
陕西省,12660,-- ,12660,--,26.61%
西北大区,3811,-- ,3811,--,8.01%
西南大区,1284,-- ,1284,--,2.7%
中南大区,757,-- ,757,--,1.59%
华北大区,1651,-- ,1651,--,3.47%
东北大区,2600,-- ,2600,--,5.46%
华中大区,1004,-- ,1004,--,2.11%
华南大区,2704,-- ,2704,--,5.68%
华东大区,4335,-- ,4335,--,9.11%
沪杭大区,6753,-- ,6753,--,14.19%
京津大区,10024,-- ,10024,--,21.07%

ST金花,600080,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
陕西省,8139,-- ,8139,--,26.7%
西北大区,2508,-- ,2508,--,8.23%
西南大区,919,-- ,919,--,3.01%
中南大区,404,-- ,404,--,1.33%
华北大区,1105,-- ,1105,--,3.63%
东北大区,1492,-- ,1492,--,4.89%
华中大区,548,-- ,548,--,1.8%
华南大区,1727,-- ,1727,--,5.67%
华东大区,2791,-- ,2791,--,9.16%
沪杭大区,4267,-- ,4267,--,14%
京津大区,6580,-- ,6580,--,21.59%

ST金花,600080,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),122,22,99,81.63%,0.32%
西北,4317,2166,2151,49.83%,6.83%
西南,943,219,724,76.78%,2.3%
中南,546,148,398,72.91%,1.26%
华北,1414,222,1192,84.31%,3.78%
东北,3024,958,2067,68.33%,6.56%
华中,1124,378,746,66.38%,2.37%
华南,3594,418,3176,88.38%,10.08%
华东,2807,307,2500,89.06%,7.94%
沪杭,7114,693,6421,90.26%,20.38%
京津,13215,1187,12028,91.02%,38.18%

ST金花,600080,收入构成,报告日期,2003-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
公司内各业务分部抵消,-1972,-1863,0,5.53%,0%
北京地区,160,135,0,15.5%,0%
西安地区,54587,44841,0,17.85%,0%

ST金花,600080,收入构成,报告日期,2003-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他地区,77,0,0,100%,0%
西安地区,14566,0,0,100%,0%

ST金花,600080,收入构成,报告日期,2002-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
公司内各业务分部抵消,-183,-178,0,2.4%,0%
上海地区,67,55,0,17.13%,0%
北京地区,74,60,0,18.85%,0%
西安地区,18245,7374,0,59.58%,0%

ST金花,600080,收入构成,报告日期,2002-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国内,8078,2884,0,64.3%,0%

