宁波富达,600724,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,1032,1043,-10,-0.97%,-0.03%
浙江省外,32566,23558,9008,27.66%,24.81%
浙江省内,84452,57149,27303,32.33%,75.21%

宁波富达,600724,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,13818,5897,7921,57.32%,7.51%
浙江省外,75015,48328,26687,35.58%,25.3%
浙江省内,225627,154734,70893,31.42%,67.2%

宁波富达,600724,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,11383,2834,8549,75.1%,14.89%
浙江省内,107772,73465,34307,31.83%,59.74%
浙江省外,37804,23233,14571,38.54%,25.37%

宁波富达,600724,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
浙江省内,459796,333513,126284,27.47%,87.02%
浙江省外,52413,33939,18474,35.25%,12.73%
其他（补充）,4117,3752,365,8.86%,0.25%

宁波富达,600724,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
浙江省内,217918,155762,62156,28.52%,88.83%
浙江省外,22573,14779,7794,34.53%,11.14%
其他（补充）,1351,1330,21,1.52%,0.03%

宁波富达,600724,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
浙江省内,372720,279524,93196,25%,89.76%
其他（补充）,3031,3714,-683,-22.54%,-0.66%
浙江省外,39969,28659,11311,28.3%,10.89%

宁波富达,600724,收入构成,报告日期,2017-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,1296,1289,7,0.51%,0.01%
浙江省外,18821,14311,4510,23.96%,9.69%
浙江省内,131459,89434,42025,31.97%,90.3%

宁波富达,600724,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,2828,3510,-682,-24.12%,-0.38%
省外,39890,27979,11912,29.86%,6.58%
省内,513171,343299,169873,33.1%,93.8%

宁波富达,600724,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,1194,1214,-20,-1.64%,-0.02%
浙江省外,16494,12469,4025,24.4%,3.46%
浙江省内,276813,164343,112470,40.63%,96.56%

宁波富达,600724,收入构成,报告日期,2015-12-31,
