按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
总部及子公司,440695,-- ,197721,--,67.81%
香港地区,6027,-- ,1407,--,0.48%
青海,6,-- ,-112,--,-0.04%
新疆,69,-- ,-174,--,-0.06%
云南,86,-- ,-211,--,-0.07%
贵州,57,-- ,-212,--,-0.07%
甘肃,245,-- ,-165,--,-0.06%
内蒙古,975,-- ,386,--,0.13%
海南,1355,-- ,429,--,0.15%
河南,3107,-- ,950,--,0.33%
江西,2637,-- ,1024,--,0.35%
安徽,1598,-- ,-330,--,-0.11%
黑龙江,4095,-- ,922,--,0.32%
吉林,1985,-- ,314,--,0.11%
河北,1178,-- ,491,--,0.17%
宁夏,1146,-- ,407,--,0.14%
陕西,2281,-- ,1095,--,0.38%
山西,322,-- ,-81,--,-0.03%
山东,4410,-- ,1599,--,0.55%
广西,2218,-- ,812,--,0.28%
广东,29127,-- ,3435,--,1.18%
四川,11502,-- ,5014,--,1.72%
福建,3534,-- ,741,--,0.25%
浙江,5192,-- ,834,--,0.29%
辽宁,5390,-- ,914,--,0.31%
湖南,5484,-- ,2207,--,0.76%
湖北,21728,-- ,8616,--,2.96%
北京,13254,-- ,3017,--,1.03%
重庆,1314,-- ,365,--,0.13%
天津,5731,-- ,1525,--,0.52%
上海,21664,-- ,1215,--,0.42%
江苏,118244,-- ,57416,--,19.69%

华泰证券,601688,收入构成,报告日期,2013-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
公司本部,227499,-- ,120246,--,71.43%
香港地区,3221,-- ,1156,--,0.69%
青海,1,-- ,-56,--,-0.03%
新疆,17,-- ,-82,--,-0.05%
云南,402,-- ,-45,--,-0.03%
贵州,113,-- ,-86,--,-0.05%
山西,137,-- ,-38,--,-0.02%
甘肃,142,-- ,-48,--,-0.03%
内蒙古,462,-- ,189,--,0.11%
重庆,631,-- ,247,--,0.15%
宁夏,569,-- ,226,--,0.13%
海南,607,-- ,172,--,0.1%
安徽,754,-- ,-27,--,-0.02%
陕西,1070,-- ,512,--,0.3%
河北,838,-- ,365,--,0.22%
吉林,934,-- ,181,--,0.11%
福建,1581,-- ,332,--,0.2%
广西,1490,-- ,517,--,0.31%
江西,1247,-- ,500,--,0.3%
湖南,2465,-- ,949,--,0.56%
河南,1728,-- ,547,--,0.32%
浙江,2543,-- ,280,--,0.17%
天津,2859,-- ,742,--,0.44%
山东,2096,-- ,667,--,0.4%
黑龙江,1895,-- ,480,--,0.29%
辽宁,2676,-- ,455,--,0.27%
四川,5664,-- ,2506,--,1.49%
北京,6918,-- ,1240,--,0.74%
上海,10367,-- ,1484,--,0.88%
广东,16279,-- ,2603,--,1.55%
湖北,10090,-- ,4070,--,2.42%
江苏省,56294,-- ,28058,--,16.67%

华泰证券,601688,收入构成,报告日期,2012-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
总部及子公司,396944,-- ,191265,--,90.38%
新疆,8,-- ,-228,--,-0.11%
云南,37,-- ,-337,--,-0.16%
贵州,81,-- ,-277,--,-0.13%
甘肃,214,-- ,-229,--,-0.11%
内蒙古,856,-- ,203,--,0.1%
海南,1032,-- ,95,--,0.04%
河南,2699,-- ,256,--,0.12%
江西,1871,-- ,239,--,0.11%
安徽,1207,-- ,-688,--,-0.33%
黑龙江,2771,-- ,-621,--,-0.29%
吉林,1552,-- ,-257,--,-0.12%
河北,858,-- ,98,--,0.05%
宁夏,912,-- ,135,--,0.06%
陕西,1584,-- ,325,--,0.15%
山西,145,-- ,-281,--,-0.13%
山东,3194,-- ,62,--,0.03%
广西,1933,-- ,423,--,0.2%
广东,21349,-- ,-696,--,-0.33%
四川,8853,-- ,2922,--,1.38%
福建,2593,-- ,-36,--,-0.02%
浙江,3739,-- ,-362,--,-0.17%
辽宁,4102,-- ,-1558,--,-0.74%
湖南,3523,-- ,723,--,0.34%
湖北,16181,-- ,2946,--,1.39%
北京,7744,-- ,-2704,--,-1.28%
重庆,880,-- ,17,--,0.01%
天津,4314,-- ,-168,--,-0.08%
上海,12809,-- ,-3045,--,-1.44%
江苏,84338,-- ,23400,--,11.06%

华泰证券,601688,收入构成,报告日期,2012-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
云南,638,-- ,14,--,0.01%
贵州,176,-- ,-90,--,-0.06%
内蒙古,537,-- ,209,--,0.15%
天津,2425,-- ,-25,--,-0.02%
山东,1853,-- ,160,--,0.11%
陕西,887,-- ,226,--,0.16%
吉林,915,-- ,-32,--,-0.02%
湖北,9365,-- ,2484,--,1.78%
河北,856,-- ,258,--,0.18%
福建,1376,-- ,75,--,0.05%
广东,13940,-- ,1926,--,1.38%
江苏省,47980,-- ,16918,--,12.1%
江西,1042,-- ,227,--,0.16%
河南,1848,-- ,364,--,0.26%
辽宁,2483,-- ,-565,--,-0.4%
北京,4467,-- ,-971,--,-0.69%
山西,72,-- ,-142,--,-0.1%
甘肃,114,-- ,-121,--,-0.09%
浙江,2286,-- ,7,--,0%
黑龙江,1540,-- ,-53,--,-0.04%
新疆,2,-- ,-120,--,-0.09%
宁夏,527,-- ,138,--,0.1%
广西,1533,-- ,466,--,0.33%
上海,8303,-- ,-267,--,-0.19%
公司本部,222564,-- ,115723,--,82.74%
安徽,664,-- ,-193,--,-0.14%
湖南,2058,-- ,555,--,0.4%
四川,4924,-- ,1972,--,1.41%
香港地区,2986,-- ,538,--,0.38%
重庆,494,-- ,66,--,0.05%
海南,604,-- ,112,--,0.08%

华泰证券,601688,收入构成,报告日期,2011-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
总部及子公司,346890,-- ,148745,--,60.99%
新疆,-0,-- ,-61,--,-0.03%
云南,33,-- ,-531,--,-0.22%
贵州,129,-- ,-355,--,-0.15%
甘肃,141,-- ,-326,--,-0.13%
内蒙古,1086,-- ,468,--,0.19%
海南,1559,-- ,204,--,0.08%
河南,4339,-- ,1110,--,0.46%
江西,2560,-- ,548,--,0.22%
安徽,1544,-- ,-65,--,-0.03%
黑龙江,4139,-- ,563,--,0.23%
吉林,2704,-- ,629,--,0.26%
河北,1481,-- ,573,--,0.23%
宁夏,1486,-- ,610,--,0.25%
陕西,2317,-- ,988,--,0.4%
山西,214,-- ,-235,--,-0.1%
山东,4758,-- ,1635,--,0.67%
广西,2710,-- ,1108,--,0.45%
广东,32043,-- ,7816,--,3.2%
四川,11849,-- ,5026,--,2.06%
福建,3093,-- ,331,--,0.14%
浙江,5160,-- ,712,--,0.29%
辽宁,6388,-- ,1189,--,0.49%
湖南,5344,-- ,1515,--,0.62%
湖北,22471,-- ,7929,--,3.25%
北京,11647,-- ,2898,--,1.19%
重庆,1106,-- ,201,--,0.08%
天津,5990,-- ,1619,--,0.66%
上海,18166,-- ,2502,--,1.03%
江苏,121689,-- ,56545,--,23.18%

华泰证券,601688,收入构成,报告日期,2011-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
总部,162602,-- ,68038,--,44.38%
香港地区,2713,-- ,985,--,0.64%
云南,158,-- ,-228,--,-0.15%
贵州,145,-- ,-132,--,-0.09%
山西,119,-- ,-66,--,-0.04%
甘肃,80,-- ,-142,--,-0.09%
内蒙,672,-- ,381,--,0.25%
重庆,689,-- ,350,--,0.23%
宁夏,926,-- ,475,--,0.31%
海南,975,-- ,367,--,0.24%
安徽,927,-- ,220,--,0.14%
陕西,1415,-- ,705,--,0.46%
河北,1142,-- ,540,--,0.35%
吉林,1669,-- ,636,--,0.41%
福建,1815,-- ,629,--,0.41%
广西,1961,-- ,1010,--,0.66%
江西,1551,-- ,688,--,0.45%
湖南,3439,-- ,1506,--,0.98%
河南,2953,-- ,972,--,0.63%
浙江,3191,-- ,842,--,0.55%
天津,3702,-- ,1560,--,1.02%
山东,2972,-- ,1459,--,0.95%
黑龙江,2608,-- ,1048,--,0.68%
辽宁,4160,-- ,1351,--,0.88%
四川,7082,-- ,4070,--,2.65%
北京,7808,-- ,3341,--,2.18%
上海,12071,-- ,3885,--,2.53%
广东,21959,-- ,9469,--,6.18%
湖北,13225,-- ,6658,--,4.34%
江苏,74754,-- ,42675,--,27.84%

华泰证券,601688,收入构成,报告日期,2010-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
总部及子公司,426961,-- ,186783,--,41.4%
云南,0,-- ,0,--,0%
贵州,9,-- ,9,--,0%
甘肃,116,-- ,116,--,0.03%
内蒙古,1769,-- ,1180,--,0.26%
海南,2769,-- ,1412,--,0.31%
河南,7835,-- ,3665,--,0.81%
江西,4546,-- ,2418,--,0.54%
安徽,2593,-- ,885,--,0.2%
黑龙江,8380,-- ,4537,--,1.01%
吉林,4816,-- ,2417,--,0.54%
河北,2985,-- ,1539,--,0.34%
宁夏,2550,-- ,1544,--,0.34%
陕西,3828,-- ,2166,--,0.48%
山西,227,-- ,227,--,0.05%
山东,8409,-- ,4908,--,1.09%
广西,5563,-- ,2425,--,0.54%
广东,53157,-- ,27886,--,6.18%
四川,18403,-- ,11279,--,2.5%
福建,5516,-- ,2371,--,0.53%
浙江,8962,-- ,4171,--,0.92%
辽宁,11139,-- ,4946,--,1.1%
湖南,9495,-- ,4958,--,1.1%
湖北,38216,-- ,22849,--,5.06%
北京,21656,-- ,11289,--,2.5%
重庆,1753,-- ,1057,--,0.23%
天津,10182,-- ,5733,--,1.27%
上海,31636,-- ,13114,--,2.91%
江苏,196525,-- ,125305,--,27.77%

华泰证券,601688,收入构成,报告日期,2010-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
总部,143408,-- ,59689,--,33.54%
香港地区,909,-- ,105,--,0.06%
云南,102,-- ,34,--,0.02%
贵州,83,-- ,26,--,0.01%
山西省,69,-- ,-122,--,-0.07%
甘肃省,20,-- ,-249,--,-0.14%
内蒙,817,-- ,547,--,0.31%
重庆,760,-- ,401,--,0.23%
宁夏,1075,-- ,622,--,0.35%
海南,1274,-- ,632,--,0.36%
安徽,1170,-- ,431,--,0.24%
陕西,1738,-- ,915,--,0.51%
河北,1615,-- ,909,--,0.51%
吉林,2153,-- ,1038,--,0.58%
福建,2631,-- ,1218,--,0.68%
广西,2664,-- ,1095,--,0.62%
江西,2118,-- ,1142,--,0.64%
湖南,4066,-- ,2241,--,1.26%
河南,3865,-- ,1685,--,0.95%
浙江,4126,-- ,1841,--,1.03%
天津,4687,-- ,2618,--,1.47%
山东,3885,-- ,2151,--,1.21%
黑龙江,3901,-- ,2229,--,1.25%
辽宁,5197,-- ,2235,--,1.26%
四川,8293,-- ,4729,--,2.66%
北京市,10413,-- ,5248,--,2.95%
上海市,15655,-- ,6420,--,3.61%
广东,25274,-- ,12977,--,7.29%
湖北,18122,-- ,10237,--,5.75%
江苏省,88780,-- ,54927,--,30.86%

