科林电气,603050,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境外,313,240,73,23.44%,0.19%
西南地区,7975,6122,1853,23.24%,4.69%
华中地区,20645,14959,5686,27.54%,14.37%
其他（补充）,1902,722,1180,62.05%,2.98%
东北地区,10769,7594,3175,29.48%,8.03%
西北地区,14615,10548,4068,27.83%,10.28%
河北省以外的华北地区,26319,19493,6827,25.94%,17.26%
华南地区,6181,4704,1477,23.89%,3.73%
华东地区,22318,16895,5423,24.3%,13.71%
河北省,31726,21931,9795,30.87%,24.76%

科林电气,603050,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,609,524,85,13.91%,0.25%
东北地区,7901,5670,2230,28.23%,6.65%
华东地区,21543,15731,5813,26.98%,17.33%
国外,588,374,213,36.29%,0.64%
华南地区,2341,1476,865,36.94%,2.58%
西北地区,9470,6771,2699,28.5%,8.04%
河北省以外的华北地区,16721,12611,4110,24.58%,12.25%
河北省,37848,25969,11879,31.39%,35.41%
西南地区,6209,4997,1212,19.52%,3.61%
华中地区,18836,14392,4444,23.59%,13.24%

科林电气,603050,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),175,76,99,56.35%,0.34%
华南地区,1109,793,316,28.47%,1.1%
西北地区,5613,3667,1946,34.66%,6.8%
东北地区,2958,2060,898,30.36%,3.14%
华东地区,12427,8479,3948,31.77%,13.79%
河北省,40966,28983,11984,29.25%,41.86%
华中地区,16533,12641,3892,23.54%,13.6%
河北省以外的华北地区,9757,6747,3010,30.85%,10.51%
西南地区,4777,3159,1618,33.87%,5.65%
国外,2631,1714,917,34.86%,3.2%

科林电气,603050,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,133,76,57,42.62%,0.25%
国外,13,11,2,16.79%,0.01%
华南地区,997,664,333,33.37%,1.46%
东北地区,1892,1388,504,26.66%,2.21%
西南地区,3508,2572,936,26.69%,4.1%
西北地区,4974,3476,1498,30.12%,6.56%
华东地区,15798,11362,4435,28.08%,19.41%
华中地区,18433,13504,4929,26.74%,21.57%
河北省以外的华北地区,7521,5544,1976,26.28%,8.65%
河北省,26105,17923,8182,31.34%,35.8%

科林电气,603050,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,140,93,47,33.66%,0.25%
华南地区,197,145,53,26.63%,0.28%
东北地区,5363,3964,1399,26.08%,7.32%
西南地区,2706,2005,702,25.92%,3.67%
西北地区,2769,1876,893,32.25%,4.68%
华东地区,8318,5641,2678,32.19%,14.02%
华中地区,11728,8166,3562,30.37%,18.65%
河北省以外的华北地区,2772,1993,779,28.1%,4.08%
河北省,26553,17563,8990,33.86%,47.06%

科林电气,603050,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,174,81,93,53.49%,0.51%
华南地区,584,396,187,32.12%,1.02%
东北地区,2079,1611,468,22.51%,2.54%
西南地区,2969,2235,733,24.71%,3.99%
西北地区,4254,2651,1603,37.68%,8.71%
华东地区,6636,4320,2317,34.91%,12.59%
华中地区,5950,4113,1838,30.88%,9.99%
河北省以外的华北地区,4235,2948,1287,30.38%,6.99%
河北省,23896,14020,9876,41.33%,53.67%

