西部超导,688122,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他,3584,2961,623,17.39%,1.28%
其他（补充）,5618,4153,1465,26.08%,3.01%
境内,117505,71833,45672,38.87%,93.75%
境外,17904,16949,955,5.33%,1.96%

西部超导,688122,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华东地区,15836,-- ,15836,--,14.55%
华中地区,898,-- ,898,--,0.82%
东北地区,5532,-- ,5532,--,5.08%
其他(补充),2514,-- ,2514,--,2.31%
华南地区,1329,-- ,1329,--,1.22%
海外地区,13686,-- ,13686,--,12.57%
西北地区,39958,-- ,39958,--,36.71%
港澳台地区,972,-- ,972,--,0.89%
华北地区,6562,-- ,6562,--,6.03%
西南地区,21553,-- ,21553,--,19.8%

西部超导,688122,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华南,422,389,33,7.79%,0.17%
华东,5468,3269,2200,40.23%,11.33%
东北,2830,1642,1189,42%,6.12%
西北,20132,11991,8140,40.44%,41.93%
华中,19,14,5,24.16%,0.02%
港澳台,761,443,318,41.83%,1.64%
西南,12477,5671,6806,54.55%,35.06%
国外,6608,6840,-232,-3.5%,-1.19%
其他(补充),1108,847,260,23.51%,1.34%
华北,2600,1907,693,26.64%,3.57%

西部超导,688122,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
东北地区,6322,-- ,6322,--,6.54%
华东地区,6704,-- ,6704,--,6.93%
港澳台地区,684,-- ,684,--,0.71%
华北地区,11734,-- ,11734,--,12.13%
华南地区,558,-- ,558,--,0.58%
海外地区,10808,-- ,10808,--,11.17%
西北地区,39087,-- ,39087,--,40.41%
西南地区,15105,-- ,15105,--,15.61%
其他(补充),2155,-- ,2155,--,2.23%
华中地区,3577,-- ,3577,--,3.7%

西部超导,688122,收入构成,报告日期,2017-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华北,9167,6809,2358,25.72%,10.95%
华南,371,231,140,37.67%,0.65%
其他(补充),1218,1121,97,7.97%,0.45%
西南,9733,4070,5663,58.18%,26.31%
港澳台,234,170,65,27.52%,0.3%
华中,3,1,1,48.22%,0.01%
西北,16585,8522,8063,48.61%,37.45%
华东,4341,2234,2107,48.53%,9.79%
国外,6159,4951,1208,19.61%,5.61%
东北,3779,1952,1828,48.36%,8.49%

西部超导,688122,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),2486,-- ,2486,--,2.54%
华东地区,3346,-- ,3346,--,3.42%
港澳台地区,288,-- ,288,--,0.29%
华北地区,14789,-- ,14789,--,15.13%
西南地区,14868,-- ,14868,--,15.21%
华南地区,135,-- ,135,--,0.14%
海外地区,10164,-- ,10164,--,10.39%
西北地区,38105,-- ,38105,--,38.97%
华中地区,3864,-- ,3864,--,3.95%
东北地区,9730,-- ,9730,--,9.95%

西部超导,688122,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,1236,1142,94,7.59%,0.44%
华中,862,404,459,53.21%,2.17%
西北,19982,8999,10982,54.96%,51.95%
华北,9326,5110,4216,45.21%,19.94%
华东,616,513,104,16.79%,0.49%
西南,4995,2091,2904,58.14%,13.74%
东北,5993,3229,2764,46.12%,13.07%
港澳台,68,60,8,11.71%,0.04%
华南,47,54,-6,-12.92%,-0.03%
国外,4354,4737,-383,-8.8%,-1.81%

西部超导,688122,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),3934,3919,15,0.38%,0.04%
西南,14498,5840,8658,59.72%,23.13%
华中,2957,1941,1016,34.37%,2.71%
港澳台,413,390,22,5.43%,0.06%
华南,58,39,19,32.86%,0.05%
国外,7816,8589,-772,-9.88%,-2.06%
西北,29996,14930,15066,50.23%,40.24%
华东,2117,1289,828,39.1%,2.21%
华北,13757,7594,6163,44.8%,16.46%
东北,13148,6724,6424,48.86%,17.16%

西部超导,688122,收入构成,报告日期,2015-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,987,809,178,17.99%,1%
国外,4011,4552,-541,-13.49%,-3.04%
华南,33,12,20,62.14%,0.11%
港澳台,164,164,-0,-0.21%,-0%
华中,1393,884,508,36.51%,2.85%
西北,12911,5601,7310,56.62%,41.03%
华东,766,503,263,34.28%,1.47%
东北,5805,3151,2654,45.72%,14.89%
华北,8891,4871,4019,45.21%,22.56%
西南,5763,2356,3407,59.13%,19.12%

西部超导,688122,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,3292,3042,250,7.6%,1%
西北,21195,12209,8986,42.4%,35.96%
华南,24,43,-19,-80.88%,-0.08%
华北,18882,10491,8391,44.44%,33.58%
西南,5343,2640,2703,50.58%,10.82%
华东,1817,1112,705,38.79%,2.82%
国外,8444,8979,-535,-6.34%,-2.14%
港澳台,221,237,-16,-7.24%,-0.06%
华中,2478,1704,773,31.22%,3.1%
东北,8880,5131,3749,42.22%,15%

西部超导,688122,收入构成,报告日期,2014-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华南地区,0,0,0,51.58%,0%
华北地区,9620,5480,4140,43.04%,36.71%
其他（补充）,806,592,214,26.6%,1.9%
西南地区,2037,991,1046,51.35%,9.27%
东北地区,3585,2059,1527,42.59%,13.54%
国外,4303,4765,-462,-10.74%,-4.1%
华中地区,1003,784,218,21.78%,1.94%
华东地区,602,500,102,16.91%,0.9%
西北地区,11545,7050,4495,38.93%,39.85%
港澳台地区,49,51,-2,-3.92%,-0.02%

西部超导,688122,收入构成,报告日期,2013-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华中地区,1975,1509,467,23.62%,2.39%
华东地区,1448,1342,106,7.32%,0.54%
西北地区,15735,9980,5755,36.58%,29.47%
港澳台地区,207,218,-11,-5.23%,-0.06%
华南地区,43,56,-13,-29.8%,-0.07%
华北地区,26970,17284,9687,35.92%,49.6%
其他（补充）,1797,1501,296,16.47%,1.52%
西南地区,5204,3053,2151,41.33%,11.01%
东北地区,5376,3823,1553,28.89%,7.95%
国外,7791,8251,-461,-5.91%,-2.36%

西部超导,688122,收入构成,报告日期,2012-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
东北地区,15753,9131,6623,42.04%,25.67%
国外,7475,7248,227,3.04%,0.88%
其他（补充）,3235,1832,1403,43.36%,5.44%
西南地区,3942,2114,1828,46.37%,7.09%
港澳台地区,204,198,6,3.06%,0.02%
华南地区,68,74,-6,-8.85%,-0.02%
华北地区,9953,7957,1996,20.05%,7.74%
华中地区,2696,1984,712,26.41%,2.76%
华东地区,1552,1244,309,19.88%,1.2%
西北地区,26917,14218,12699,47.18%,49.23%

