梦洁股份,002397,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西南,4322,2630,1692,39.15%,4.61%
西北,1375,803,572,41.61%,1.56%
华中,59464,34163,25301,42.55%,68.89%
华南,4673,2830,1843,39.44%,5.02%
华东,11706,7097,4609,39.37%,12.55%
华北,4183,2595,1589,37.98%,4.33%
东北,2647,1630,1017,38.41%,2.77%
出口,264,162,103,38.77%,0.28%

梦洁股份,002397,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华中,126558,67031,59527,47.04%,55.6%
华东,50295,34262,16033,31.88%,14.98%
东北,9006,5047,3959,43.96%,3.7%
华北,19975,11666,8309,41.6%,7.76%
西南,14359,8994,5365,37.36%,5.01%
出口,4890,4020,870,17.8%,0.81%
西北,5377,2828,2549,47.41%,2.38%
华南,29901,19451,10450,34.95%,9.76%

梦洁股份,002397,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华东,19259,11314,7945,41.25%,17.29%
出口,251,184,67,26.77%,0.15%
东北,4726,2666,2060,43.59%,4.48%
华中,57160,33162,23998,41.98%,52.23%
华北,10017,7600,2417,24.13%,5.26%
西南,5897,3365,2532,42.94%,5.51%
西北,2745,1415,1329,48.44%,2.89%
华南,14916,9317,5599,37.54%,12.19%

梦洁股份,002397,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
东北,9530,4964,4565,47.91%,4.63%
华中,107937,57138,50799,47.06%,51.48%
华东,41769,26382,15387,36.84%,15.59%
出口,8638,5654,2985,34.55%,3.02%
西北,5709,2705,3004,52.62%,3.04%
华北,18038,9536,8502,47.13%,8.62%
西南,15467,9901,5567,35.99%,5.64%
华南,23722,15848,7873,33.19%,7.98%

梦洁股份,002397,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
东北,4411,2246,2165,49.09%,4.72%
西南,7213,4445,2768,38.38%,6.03%
华南,10964,6873,4091,37.31%,8.91%
华中,43757,21366,22392,51.17%,48.78%
华东,18762,10791,7971,42.48%,17.37%
华北,7870,4133,3737,47.48%,8.14%
西北,2458,1173,1284,52.25%,2.8%
出口,5243,3752,1491,28.44%,3.25%

梦洁股份,002397,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西南,10845,6657,4188,38.61%,4.9%
出口,13643,9036,4607,33.77%,5.39%
华东,40164,23218,16946,42.19%,19.83%
东北,6843,4210,2633,38.48%,3.08%
华中,84623,43287,41335,48.85%,48.38%
西北,4173,2298,1875,44.93%,2.19%
华南,18885,11179,7706,40.81%,9.02%
华北,14216,8059,6157,43.31%,7.21%

梦洁股份,002397,收入构成,报告日期,2017-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
出口,9686,6989,2697,27.85%,7.36%
东北,2571,1390,1182,45.96%,3.22%
华北,5578,2904,2674,47.94%,7.29%
西北,1404,759,645,45.94%,1.76%
华中,37905,18727,19178,50.59%,52.31%
西南,3954,2076,1878,47.49%,5.12%
华南,7791,4106,3685,47.29%,10.05%
华东,9628,4908,4720,49.03%,12.88%

梦洁股份,002397,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
出口,222,163,59,26.57%,0.08%
东北,9322,4476,4846,51.98%,6.78%
华北,15472,7777,7695,49.74%,10.77%
西北,4072,1961,2112,51.85%,2.95%
华中,71275,36062,35213,49.4%,49.27%
西南,6423,3092,3331,51.86%,4.66%
华南,14809,8114,6695,45.21%,9.37%
华东,23063,11539,11524,49.97%,16.12%

梦洁股份,002397,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,650,368,282,43.43%,0.98%
出口,239,135,104,43.59%,0.36%
东北,2835,1494,1341,47.29%,4.67%
华北,6129,3082,3047,49.72%,10.63%
西北,1496,755,741,49.52%,2.58%
华中,26549,11971,14578,54.91%,50.83%
西南,2563,1289,1274,49.71%,4.44%
华南,5933,3036,2896,48.82%,10.1%
华东,8433,4017,4416,52.37%,15.4%

梦洁股份,002397,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
出口,355,236,119,33.46%,0.16%
东北,10120,5093,5027,49.68%,6.93%
华北,16523,8666,7856,47.55%,10.83%
西北,4409,2182,2227,50.52%,3.07%
华中,73888,38450,35438,47.96%,48.86%
西南,8830,4571,4258,48.23%,5.87%
华南,12515,7026,5489,43.86%,7.57%
华东,25106,12997,12109,48.23%,16.7%

梦洁股份,002397,收入构成,报告日期,2015-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西南,3183,1806,1378,43.28%,4.87%
出口,201,135,66,32.87%,0.23%
