聚合顺,605166,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,3941,3890,51,1.3%,0.23%
境内销售,228789,206662,22127,9.67%,96.83%
境外销售,9918,9244,674,6.8%,2.95%

聚合顺,605166,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境内销售,199528,179417,20111,10.08%,98.2%
境外销售,1872,1531,341,18.21%,1.66%
其他（补充）,1098,1071,28,2.52%,0.14%

聚合顺,605166,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境外销售,5133,4639,493,9.61%,3.56%
境内销售,123011,109526,13485,10.96%,97.2%
其他（补充）,2034,2138,-104,-5.13%,-0.75%

聚合顺,605166,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,5,5,0,0%,0%
外销,477,483,-6,-1.26%,-0.12%
内销,42007,37137,4870,11.59%,100.12%

聚合顺,605166,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,0,0,0,30.46%,0%
外销,256,263,-7,-2.92%,-0.3%
内销,39050,36565,2485,6.36%,100.3%

