西部证券,002673,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西北地区,76371,74912,1459,1.91%,1.66%
其他地区,2326,1843,483,20.77%,0.55%
华东地区,143979,56139,87840,61.01%,100.01%
华北地区,700,1591,-891,-127.39%,-1.01%
抵销,-1353,-291,-1062,78.52%,-1.21%

西部证券,002673,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
抵销,-3670,-720,-2950,80.38%,-3.93%
华东地区,184618,47381,137237,74.34%,182.8%
其他地区,1971,4440,-2468,-125.2%,-3.29%
西北地区,182795,237502,-54707,-29.93%,-72.87%
华北地区,2340,4378,-2038,-87.09%,-2.71%

西部证券,002673,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西北地区,106360,126702,-20341,-19.12%,-32.84%
抵销,-2083,-351,-1732,83.15%,-2.8%
华北地区,643,2117,-1475,-229.5%,-2.38%
其他地区,1122,2252,-1130,-100.67%,-1.82%
华东地区,101601,14985,86616,85.25%,139.84%

西部证券,002673,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西北地区,118498,150378,-31880,-26.9%,-128.65%
其他地区,2101,5136,-3035,-144.48%,-12.25%
华北地区,-4325,5203,-9528,220.29%,-38.45%
抵销,-13862,-736,-13126,94.69%,-52.97%
华东地区,121323,38974,82350,67.88%,332.32%

西部证券,002673,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
抵销,-5046,-324,-4722,93.59%,-15.88%
西北地区,60866,60537,329,0.54%,1.11%
华北地区,690,2384,-1694,-245.49%,-5.7%
华东地区,56796,19486,37310,65.69%,125.44%
其他地区,1017,2497,-1480,-145.62%,-4.98%

西部证券,002673,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
河南省,319,-- ,319,--,0.1%
广东省,719,-- ,719,--,0.23%
陕西省,69319,-- ,69319,--,21.87%
重庆市,10,-- ,10,--,0%
内蒙古,126,-- ,126,--,0.04%
浙江省,128,-- ,128,--,0.04%
天津,61,-- ,61,--,0.02%
湖南省,3,-- ,3,--,0%
河北省,64,-- ,64,--,0.02%
宁夏回族自治区,99,-- ,99,--,0.03%
山东省,2897,-- ,2897,--,0.91%
北京市,1116,-- ,1116,--,0.35%
江苏省,1656,-- ,1656,--,0.52%
广西壮族自治区,217,-- ,217,--,0.07%
湖北省,141,-- ,141,--,0.04%
上海市,4439,-- ,4439,--,1.4%
山西省,22,-- ,22,--,0.01%
青海省,50,-- ,50,--,0.02%
公司本部及子公司、分公司,234853,-- ,234853,--,74.09%
新疆,101,-- ,101,--,0.03%
四川省,115,-- ,115,--,0.04%
甘肃省,541,-- ,541,--,0.17%

西部证券,002673,收入构成,报告日期,2017-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
抵销,-7639,-338,-7301,95.58%,-12.29%
华东地区,57203,14308,42895,74.99%,72.21%
西北地区,91187,64583,26604,29.18%,44.78%
华北地区,904,2474,-1570,-173.64%,-2.64%
其他地区,850,2073,-1223,-143.98%,-2.06%

西部证券,002673,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
