远兴能源,000683,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
内蒙古地区,226258,191948,34310,15.16%,39.74%
河南地区,121814,70038,51776,42.5%,59.98%
海南地区,241,-- ,241,--,0.28%

远兴能源,000683,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
河南地区,321381,150634,170746,53.13%,60.77%
内蒙古地区,447522,337723,109799,24.53%,39.08%
海南地区,419,-- ,419,--,0.15%

远兴能源,000683,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
海南地区,21,10,11,52.36%,0.01%
河南地区,162663,62458,100206,61.6%,65.62%
其他业务,4747,4294,453,9.54%,0.3%
内蒙古地区,197163,145132,52031,26.39%,34.07%

远兴能源,000683,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
内蒙古地区,515431,376085,139346,27.03%,37.79%
河南地区,376927,147540,229388,60.86%,62.21%

远兴能源,000683,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
河南地区,186206,74434,111772,60.03%,57.93%
内蒙古地区,276974,196638,80336,29.01%,41.64%
其他（补充）,4866,4036,830,17.07%,0.43%

远兴能源,000683,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
河南地区,362863,155231,207632,57.22%,65.85%
内蒙古地区,667531,559836,107695,16.13%,34.15%

远兴能源,000683,收入构成,报告日期,2017-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
河南地区,137268,58232,79035,57.58%,57.18%
内蒙古地区,395688,336750,58938,14.9%,42.64%
其他（补充）,1507,1265,242,16.05%,0.17%

远兴能源,000683,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,4123,4635,-513,-12.44%,-0.29%
河南地区,261367,152863,108504,41.51%,61.16%
内蒙古地区,648105,578701,69404,10.71%,39.12%

远兴能源,000683,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充）,2111,1947,164,7.77%,0.19%
河南地区,120226,63025,57200,47.58%,64.53%
内蒙古地区,223691,192418,31272,13.98%,35.28%

远兴能源,000683,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),-- ,5816,-5816,--,-2.69%
河南地区,222634,107812,114822,51.57%,53.12%
内蒙古地区,509175,402041,107134,21.04%,49.57%

远兴能源,000683,收入构成,报告日期,2015-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
河南地区,139284,66629,72656,52.16%,61.27%
内蒙古地区,202510,158658,43852,21.65%,36.98%
其他（补充）,6693,4622,2071,30.94%,1.75%

远兴能源,000683,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
河南地区,259610,123883,135726,52.28%,62.49%
内蒙古地区,448680,369249,79431,17.7%,36.57%
其他（补充）,11683,9650,2033,17.4%,0.94%

远兴能源,000683,收入构成,报告日期,2014-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),2016,-- ,2016,--,5.08%
内蒙古地区,214337,176642,37695,17.59%,94.92%

远兴能源,000683,收入构成,报告日期,2013-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),2817,2573,244,8.66%,0.27%
内蒙地区,337117,248294,88823,26.35%,99.73%

远兴能源,000683,收入构成,报告日期,2013-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),3460,-- ,3460,--,8%
内蒙古地区,147001,107226,39775,27.06%,92%

远兴能源,000683,收入构成,报告日期,2012-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),1048,830,219,20.85%,0.16%
内蒙古地区,365182,224904,140278,38.41%,99.84%

远兴能源,000683,收入构成,报告日期,2012-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),4850,-- ,4850,--,6.48%
内蒙古地区,164542,94579,69963,42.52%,93.52%

远兴能源,000683,收入构成,报告日期,2011-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
内蒙地区,138545,87256,51289,37.02%,100%

远兴能源,000683,收入构成,报告日期,2010-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
内蒙地区,91239,-- ,91239,--,100%

远兴能源,000683,收入构成,报告日期,2009-12-31,
