耀皮玻璃,600819,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国外,47276,31532,15745,33.3%,16.17%
华南地区,55491,42627,12865,23.18%,13.21%
其他（补充）,7633,1489,6144,80.49%,6.31%
西南地区,34287,31004,3283,9.57%,3.37%
华东地区,211250,171845,39404,18.65%,40.46%
华中地区,40178,31826,8353,20.79%,8.58%
华北地区,54986,43398,11588,21.07%,11.9%

耀皮玻璃,600819,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西南地区,33548,30517,3031,9.03%,4.26%
华东地区,162704,130883,31821,19.56%,44.74%
国外,38269,30992,7277,19.01%,10.23%
华南地区,41758,33862,7896,18.91%,11.1%
华北地区,53284,45661,7623,14.31%,10.72%
其他（补充）,7462,3244,4217,56.52%,5.93%
华中地区,48716,39453,9263,19.01%,13.02%

耀皮玻璃,600819,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华北地区,30313,23123,7190,23.72%,12.73%
西北地区,2452,2140,312,12.74%,0.55%
华南地区,30196,25963,4233,14.02%,7.5%
西南地区,8256,7723,533,6.45%,0.94%
其他(补充),7663,4526,3137,40.94%,5.55%
国外地区,39134,32451,6683,17.08%,11.83%
华中地区,49699,41718,7981,16.06%,14.13%
东北地区,12386,11457,929,7.5%,1.64%
华东地区,147244,121773,25472,17.3%,45.11%

耀皮玻璃,600819,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,4401,2681,1720,39.07%,2.88%
国外客户,23733,17213,6520,27.47%,10.9%
西南地区,4254,3734,520,12.22%,0.87%
西北地区,2692,2450,242,8.99%,0.4%
华中地区,19277,15889,3388,17.58%,5.67%
华南地区,33102,29174,3928,11.87%,6.57%
华东地区,73285,59828,13457,18.36%,22.5%
华北地区,13842,10721,3121,22.54%,5.22%
东北地区,28922,25789,3132,10.83%,5.24%
上海地区,77251,55612,21639,28.01%,36.19%
北京地区,13543,11415,2128,15.71%,3.56%

耀皮玻璃,600819,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),2363,-- ,2363,--,1.69%
国外,13445,-- ,13445,--,9.64%
国内,123601,-- ,123601,--,88.66%

耀皮玻璃,600819,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),5362,3213,2149,40.07%,4.47%
国外客户,23263,17754,5510,23.68%,11.47%
西南地区,19658,16327,3330,16.94%,6.93%
西北地区,1914,1902,12,0.63%,0.03%
华中地区,18065,15471,2594,14.36%,5.4%
华南地区,29248,26155,3093,10.58%,6.44%
华东地区,69865,60752,9114,13.04%,18.97%
华北地区,6804,6313,492,7.23%,1.02%
东北地区,24015,21295,2721,11.33%,5.66%
上海地区,63234,46050,17184,27.18%,35.77%
北京地区,13346,11502,1843,13.81%,3.84%

耀皮玻璃,600819,收入构成,报告日期,2015-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),2156,-- ,2156,--,1.73%
国内,112212,-- ,112212,--,90.11%
国外,10154,-- ,10154,--,8.15%

耀皮玻璃,600819,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,5547,4697,850,15.33%,1.42%
西北地区,1267,1185,81,6.43%,0.14%
华东地区,98672,79383,19290,19.55%,32.14%
西南地区,14848,12227,2621,17.65%,4.37%
上海地区,42718,27138,15580,36.47%,25.96%
华南地区,23243,19787,3456,14.87%,5.76%
东北地区,38418,31836,6583,17.13%,10.97%
国外客户,14592,10307,4285,29.36%,7.14%
华中地区,8990,7243,1747,19.43%,2.91%
华北地区,20265,17863,2402,11.85%,4%
北京地区,17931,14804,3127,17.44%,5.21%

