荣盛发展,002146,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),-- ,11108,-11108,--,-0.8%
重庆市,102578,-- ,102578,--,7.42%
浙江省,5220,-- ,5220,--,0.38%
天津市,2290,-- ,2290,--,0.17%
四川省,3199,-- ,3199,--,0.23%
陕西省,161,-- ,161,--,0.01%
山东省,256952,-- ,256952,--,18.58%
内蒙古自治区,755,-- ,755,--,0.05%
辽宁省,102334,-- ,102334,--,7.4%
江西省,1004,-- ,1004,--,0.07%
江苏省,542959,422586,120373,22.17%,8.71%
湖南省,133242,-- ,133242,--,9.64%
湖北省,1826,-- ,1826,--,0.13%
河南省,23410,-- ,23410,--,1.69%
河北省,1313803,799116,514687,39.18%,37.23%
海南省,2929,-- ,2929,--,0.21%
广东省,14142,-- ,14142,--,1.02%
北京市,2539,-- ,2539,--,0.18%
安徽省,106049,-- ,106049,--,7.67%

荣盛发展,002146,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
浙江省,407971,-- ,407971,--,10.08%
重庆市,384490,-- ,384490,--,9.5%
湖北省,18324,-- ,18324,--,0.45%
山西省,1989,-- ,1989,--,0.05%
江西省,250002,-- ,250002,--,6.17%
天津市,135206,-- ,135206,--,3.34%
内蒙古自治区,3906,-- ,3906,--,0.1%
辽宁省,396015,-- ,396015,--,9.78%
海南省,11660,-- ,11660,--,0.29%
北京市,17794,-- ,17794,--,0.44%
广东省,322297,-- ,322297,--,7.96%
江苏省,978362,670476,307886,31.47%,7.6%
安徽省,394892,-- ,394892,--,9.75%
河北省,2528477,1677438,851039,33.66%,21.02%
陕西省,58243,-- ,58243,--,1.44%
河南省,52101,-- ,52101,--,1.29%
四川省,9953,-- ,9953,--,0.25%
湖南省,150900,-- ,150900,--,3.73%
山东省,968608,694350,274258,28.31%,6.77%

荣盛发展,002146,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
四川省,4356,-- ,4356,--,0.36%
湖南省,39798,-- ,39798,--,3.33%
海南省,5505,-- ,5505,--,0.46%
北京市,3777,-- ,3777,--,0.32%
广东省,13585,-- ,13585,--,1.14%
浙江省,3943,-- ,3943,--,0.33%
河南省,18328,-- ,18328,--,1.53%
其他(补充),-- ,10055,-10055,--,-0.84%
河北省,1023291,696989,326302,31.89%,27.32%
江西省,2194,-- ,2194,--,0.18%
重庆市,222569,-- ,222569,--,18.64%
湖北省,2603,-- ,2603,--,0.22%
江苏省,394940,264248,130692,33.09%,10.94%
安徽省,141927,-- ,141927,--,11.88%
山东省,378452,270513,107939,28.52%,9.04%
陕西省,42,-- ,42,--,0%
天津市,877,-- ,877,--,0.07%
内蒙古自治区,1691,-- ,1691,--,0.14%
辽宁省,178263,-- ,178263,--,14.93%

荣盛发展,002146,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
江西省,48755,-- ,48755,--,1.73%
天津市,1413,-- ,1413,--,0.05%
浙江省,108470,-- ,108470,--,3.85%
内蒙古自治区,11819,-- ,11819,--,0.42%
辽宁省,367185,-- ,367185,--,13.04%
安徽省,291675,-- ,291675,--,10.36%
江苏省,1406632,977294,429338,30.52%,15.25%
湖南省,148422,-- ,148422,--,5.27%
山东省,573126,400327,172799,30.15%,6.14%
北京市,11197,-- ,11197,--,0.4%
广东省,114367,-- ,114367,--,4.06%
河北省,2186117,1392146,793971,36.32%,28.2%
重庆市,64909,-- ,64909,--,2.31%
湖北省,18917,-- ,18917,--,0.67%
四川省,133523,-- ,133523,--,4.74%
其他(补充),0,51042,-51042,--,-1.81%
河南省,1072,-- ,1072,--,0.04%
海南省,149163,-- ,149163,--,5.3%

