东华测试,300354,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),-- ,108,-108,--,-0.82%
中原地区,1693,-- ,1693,--,12.86%
华中地区,1864,684,1180,63.32%,8.97%
华北地区,1857,715,1143,61.52%,8.68%
华东地区,4910,1776,3133,63.82%,23.81%
西北地区,1018,-- ,1018,--,7.73%
西南地区,4082,1330,2752,67.41%,20.91%
华南地区,1055,-- ,1055,--,8.01%
东北地区,1296,-- ,1296,--,9.85%

东华测试,300354,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西南地区,2422,958,1464,60.44%,15.04%
中原地区,1304,-- ,1304,--,13.4%
华中地区,2035,823,1212,59.56%,12.46%
华北地区,1900,828,1072,56.43%,11.02%
其他(补充),-- ,70,-70,--,-0.72%
西北地区,936,-- ,936,--,9.62%
华东地区,2748,1008,1740,63.32%,17.88%
华南地区,1120,-- ,1120,--,11.51%
东北地区,954,-- ,954,--,9.8%

东华测试,300354,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西北地区,1089,-- ,1089,--,11.81%
西南地区,2240,924,1316,58.74%,14.27%
华南地区,1046,-- ,1046,--,11.35%
其他(补充),-- ,52,-52,--,-0.56%
华北地区,1897,839,1058,55.78%,11.47%
东北地区,939,-- ,939,--,10.18%
华东地区,2285,929,1356,59.33%,14.7%
中原地区,1216,-- ,1216,--,13.19%
国外销售,19,-- ,19,--,0.21%
华中地区,2217,982,1235,55.69%,13.39%

东华测试,300354,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充),110,77,33,30.2%,0.23%
国外销售,458,193,265,57.8%,1.82%
中原地区,1479,587,892,60.34%,6.14%
西南地区,1736,702,1034,59.54%,7.11%
西北地区,867,387,480,55.39%,3.3%
华中地区,2679,1252,1427,53.27%,9.82%
华南地区,1054,442,612,58.09%,4.21%
华东地区,1963,769,1194,60.82%,8.21%
华北地区,1785,815,970,54.36%,6.67%
东北地区,849,339,510,60.05%,3.51%
国内销售,12412,5292,7120,57.36%,48.97%

东华测试,300354,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),223,70,153,68.71%,1.17%
中原地区,1042,453,589,56.53%,4.51%
西南地区,1230,551,679,55.18%,5.2%
西北地区,1352,587,765,56.59%,5.86%
华中地区,2157,797,1360,63.07%,10.42%
华南地区,833,326,506,60.81%,3.88%
华东地区,1597,652,945,59.18%,7.24%
华北地区,1647,750,896,54.44%,6.87%
东北地区,1339,632,707,52.82%,5.42%
国内销售,11197,4748,6449,57.59%,49.41%

东华测试,300354,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西南地区,743,294,449,60.44%,4.22%
华南地区,559,207,353,63.06%,3.32%
东北地区,1070,469,602,56.22%,5.66%
西北地区,985,406,579,58.79%,5.45%
