明泰铝业,601677,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他业务,26828,24064,2764,10.3%,3.12%
国内销售,494889,422970,71920,14.53%,81.12%
出口销售,193624,179645,13979,7.22%,15.77%

明泰铝业,601677,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国外销售,358181,327219,30962,8.64%,18.48%
国内销售,1015091,887811,127280,12.54%,75.97%
其他（补充）,41490,32196,9293,22.4%,5.55%

明泰铝业,601677,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国内销售,474732,415392,59340,12.5%,74.82%
出口销售,183210,167713,15497,8.46%,19.54%
其他(补充),30492,26022,4469,14.66%,5.64%

明泰铝业,601677,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国内销售,870554,798086,72469,8.32%,61.72%
出口销售,360707,321326,39381,10.92%,33.54%
其他（补充）,100897,95332,5564,5.51%,4.74%

明泰铝业,601677,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
出口销售,171994,154577,17417,10.13%,30.17%
国内销售,407225,367270,39955,9.81%,69.22%
其他（补充）,16481,16133,348,2.11%,0.6%

明泰铝业,601677,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),4276,1095,3181,74.38%,3.43%
出口销售,348604,323545,25059,7.19%,26.99%
国内销售,683452,618853,64599,9.45%,69.58%

明泰铝业,601677,收入构成,报告日期,2017-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
出口销售,160994,146250,14744,9.16%,33.25%
其他（补充）,1609,23,1586,98.55%,3.58%
国内销售,304041,276034,28007,9.21%,63.17%

明泰铝业,601677,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),14296,11431,2864,20.04%,4.54%
出口销售,233152,219730,13422,5.76%,21.3%
国内销售,500463,453728,46735,9.34%,74.16%

明泰铝业,601677,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,7790,6755,1035,13.28%,3.3%
出口销售,100874,94998,5875,5.82%,18.73%
国内销售,222056,197605,24452,11.01%,77.97%

明泰铝业,601677,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,3226,1562,1664,51.57%,3.82%
出口销售,205610,190449,15161,7.37%,34.84%
国内销售,419335,392644,26691,6.37%,61.34%

明泰铝业,601677,收入构成,报告日期,2015-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
出口销售,115932,108127,7806,6.73%,34%
其他（补充）,1458,601,857,58.81%,3.74%
国内销售,206570,192278,14292,6.92%,62.26%

明泰铝业,601677,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,4045,1817,2228,55.07%,4.82%
出口销售,213664,203249,10415,4.87%,22.53%
国内销售,431508,397915,33592,7.78%,72.66%

明泰铝业,601677,收入构成,报告日期,2014-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),1823,646,1177,64.58%,7.41%
出口销售,88244,84680,3565,4.04%,22.43%
国内销售,209147,197999,11149,5.33%,70.16%

明泰铝业,601677,收入构成,报告日期,2013-12-31,
