璞泰来,603659,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华东,262079,183078,79000,30.14%,55.84%
西北,2974,2431,543,18.26%,0.38%
华南,78167,51287,26881,34.39%,19%
境外,72407,52399,20008,27.63%,14.14%
其他（补充）,871,340,531,61.01%,0.38%
西南,8607,6297,2310,26.84%,1.63%
华北,30802,21994,8807,28.59%,6.22%
东北,1937,1265,672,34.68%,0.47%
华中,22009,19277,2733,12.42%,1.93%

璞泰来,603659,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
东北,1660,1180,480,28.93%,0.45%
华东,167187,116511,50676,30.31%,47.96%
境外,30223,20472,9751,32.26%,9.23%
华中,15384,12072,3312,21.53%,3.13%
华北,38255,26290,11965,31.28%,11.32%
西南,2180,1495,685,31.42%,0.65%
华南,73668,45298,28370,38.51%,26.85%
其他（补充）,369,167,203,54.91%,0.19%
西北,2176,1958,219,10.04%,0.21%

璞泰来,603659,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华中,7591,6051,1540,20.29%,1.85%
华东,119064,76367,42696,35.86%,51.36%
华北,24885,14696,10188,40.94%,12.26%
华南,53124,32423,20700,38.97%,24.9%
其他（补充）,716,626,90,12.59%,0.11%
西南,648,393,255,39.35%,0.31%
境外,17923,10598,7325,40.87%,8.81%
西北,986,650,335,34.03%,0.4%
东北,1,1,1,50.8%,0%

璞泰来,603659,收入构成,报告日期,2017-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充),10,1,9,91.78%,0.03%
境外,9342,5203,4139,44.31%,11.7%
东北,1,0,0,34.91%,0%
西南,604,365,239,39.55%,0.68%
西北,221,168,53,23.91%,0.15%
华中,5441,4408,1034,19%,2.92%
华北,10886,6577,4309,39.58%,12.18%
华南,22891,13995,8896,38.86%,25.15%
华东,46054,29364,16689,36.24%,47.19%

璞泰来,603659,收入构成,报告日期,2017-03-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,3,1,2,71.53%,0.01%
境外,5045,2855,2190,43.41%,14.83%
东北,0,0,0,35.52%,0%
西南,26,13,13,49.8%,0.09%
西北,148,107,40,27.43%,0.27%
华中,1867,1424,443,23.73%,3%
华北,6187,3680,2507,40.52%,16.98%
华南,8382,5208,3174,37.87%,21.49%
华东,18760,12362,6398,34.11%,43.33%

璞泰来,603659,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,26,15,11,41.79%,0.02%
境外,17413,11516,5897,33.87%,10.18%
东北,0,0,0,10.68%,0%
西南,510,307,202,39.7%,0.35%
西北,3541,2039,1502,42.42%,2.59%
华中,9932,7827,2105,21.2%,3.63%
华北,11743,6306,5436,46.3%,9.38%
华南,54803,35829,18974,34.62%,32.75%
华东,69765,45960,23805,34.12%,41.09%

璞泰来,603659,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,100,49,51,50.73%,0.16%
境外,6865,5525,1339,19.51%,4.11%
东北,164,131,33,20.17%,0.1%
西南,5,4,1,13.73%,0%
西北,1888,945,943,49.95%,2.89%
华中,5896,4416,1480,25.1%,4.54%
华北,3228,2088,1140,35.33%,3.5%
华南,40282,25788,14494,35.98%,44.48%
华东,33847,20741,13106,38.72%,40.22%

璞泰来,603659,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,153,51,102,66.59%,0.71%
境外,3385,3100,285,8.42%,1.99%
东北,50,32,18,36.04%,0.12%
西南,1163,758,405,34.82%,2.83%
西北,808,508,300,37.18%,2.1%
华中,3710,3028,682,18.39%,4.77%
华北,493,374,119,24.23%,0.84%
华南,20183,14360,5823,28.85%,40.71%
华东,20406,13838,6568,32.19%,45.92%

