联瑞新材,688300,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境内,29089,15640,13450,46.24%,92.11%
境外,2243,1209,1034,46.12%,7.08%
其他（补充）,198,81,117,59.3%,0.8%

联瑞新材,688300,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境外,1080,-- ,1080,--,7.43%
其他（补充）,87,-- ,87,--,0.6%
境内,13370,-- ,13370,--,91.97%

联瑞新材,688300,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),64,-- ,64,--,0.23%
境内,25912,-- ,25912,--,93.17%
境外,1835,-- ,1835,--,6.6%

联瑞新材,688300,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),26,-- ,26,--,0.12%
境外,1203,-- ,1203,--,5.7%
境内,19868,-- ,19868,--,94.18%

联瑞新材,688300,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,101,-- ,101,--,0.66%
境外,758,-- ,758,--,4.93%
境内,14504,-- ,14504,--,94.41%

联瑞新材,688300,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,401,-- ,401,--,5.59%
境内,6517,-- ,6517,--,90.8%
境外,259,-- ,259,--,3.61%

联瑞新材,688300,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充）,253,-- ,253,--,2.07%
境外,416,-- ,416,--,3.4%
境内,11568,-- ,11568,--,94.54%

联瑞新材,688300,收入构成,报告日期,2015-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,255,-- ,255,--,4.11%
境外,227,-- ,227,--,3.65%
境内,5734,-- ,5734,--,92.24%

联瑞新材,688300,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充）,187,-- ,187,--,1.49%
境外,551,-- ,551,--,4.4%
境内,11795,-- ,11795,--,94.11%

联瑞新材,688300,收入构成,报告日期,2014-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境外,263,-- ,263,--,4.24%
境内,5494,-- ,5494,--,88.45%
其他（补充）,455,-- ,455,--,7.32%

联瑞新材,688300,收入构成,报告日期,2013-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
境内,10488,-- ,10488,--,87.04%
境外,711,-- ,711,--,5.9%
其他（补充）,850,-- ,850,--,7.06%

联瑞新材,688300,收入构成,报告日期,2012-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,866,-- ,866,--,7.98%
境外,957,-- ,957,--,8.82%
境内,9031,-- ,9031,--,83.21%

