必创科技,300667,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华北地区,14176,10773,3404,24.01%,19.61%
其他(补充),-- ,2,-2,--,-0.01%
华中地区,2019,-- ,2019,--,11.63%
西北地区,4637,2612,2024,43.66%,11.66%
西南地区,989,-- ,989,--,5.7%
国外,3376,-- ,3376,--,19.45%
华南地区,2401,-- ,2401,--,13.83%
华东地区,8511,5782,2729,32.06%,15.72%
东北地区,417,-- ,417,--,2.4%

必创科技,300667,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国外,1146,-- ,1146,--,9.17%
华东地区,8228,3948,4280,52.02%,34.26%
西南地区,294,-- ,294,--,2.36%
华中地区,1054,-- ,1054,--,8.44%
西北地区,667,-- ,667,--,5.34%
华北地区,6373,3415,2958,46.42%,23.68%
东北地区,934,-- ,934,--,7.47%
华南地区,2344,1185,1159,49.45%,9.28%

必创科技,300667,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西北地区,266,-- ,266,--,2.21%
东北地区,744,-- ,744,--,6.18%
华中地区,1605,-- ,1605,--,13.33%
西南地区,903,-- ,903,--,7.5%
华南地区,857,-- ,857,--,7.12%
华北地区,7102,3307,3795,53.43%,31.53%
华东地区,5158,1984,3175,61.55%,26.38%
国外,692,-- ,692,--,5.75%

必创科技,300667,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国外,184,-- ,184,--,1.41%
华东,4170,-- ,4170,--,31.79%
华北,4348,-- ,4348,--,33.15%
东北,297,-- ,297,--,2.27%
西南,1056,-- ,1056,--,8.05%
华南,366,-- ,366,--,2.79%
华中,2569,-- ,2569,--,19.59%
西北,126,-- ,126,--,0.96%

必创科技,300667,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
国外,200,-- ,200,--,2.12%
华北,3581,-- ,3581,--,38.06%
其他（补充）,54,-- ,54,--,0.58%
华中,548,-- ,548,--,5.83%
西北,91,-- ,91,--,0.97%
东北,204,-- ,204,--,2.16%
西南,768,-- ,768,--,8.16%
华南,226,-- ,226,--,2.4%
华东,3738,-- ,3738,--,39.72%

必创科技,300667,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华北,3476,-- ,3476,--,46.76%
华南,169,-- ,169,--,2.28%
华中,461,-- ,461,--,6.2%
东北,255,-- ,255,--,3.43%
西南,240,-- ,240,--,3.22%
西北,33,-- ,33,--,0.44%
其他（补充）,14,-- ,14,--,0.18%
国外,331,-- ,331,--,4.46%
华东,2454,-- ,2454,--,33.02%

