九州通,600998,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
内部抵消,-1689599,-1643438,-46161,2.73%,-9.36%
其他(补充),18691,11972,6719,35.95%,1.36%
华中区域,1949040,1767418,181622,9.32%,36.83%
西北区域,550432,511365,39067,7.1%,7.92%
西南区域,529308,487488,41820,7.9%,8.48%
东北区域,362705,337076,25629,7.07%,5.2%
华南区域,617324,579783,37541,6.08%,7.61%
华北区域,877017,800988,76030,8.67%,15.42%
华东区域,1835387,1713475,121912,6.64%,24.72%
其他区域,84638,75719,8919,10.54%,1.81%

九州通,600998,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
华南区域,1229837,1159642,70195,5.71%,8.07%
华中区域,3456933,3144969,311964,9.02%,35.85%
其他（补充）,25106,12880,12226,48.7%,1.4%
东北区域,780696,723069,57627,7.38%,6.62%
内部抵消,-2590429,-2510930,-79499,3.07%,-9.14%
西北区域,1117178,1030680,86498,7.74%,9.94%
华北区域,1616792,1491761,125031,7.73%,14.37%
其他区域(美国),12152,10506,1647,13.55%,0.19%
西南区域,951994,883699,68294,7.17%,7.85%
华东区域,3349448,3133189,216260,6.46%,24.85%

九州通,600998,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,11463,8027,3435,29.97%,0.85%
华北区域,771274,710764,60510,7.85%,14.91%
东北区域,391673,363558,28115,7.18%,6.93%
华南区域,597867,563387,34480,5.77%,8.5%
华中区域,1604907,1470775,134133,8.36%,33.05%
其他区域（美国）,6768,5941,827,12.22%,0.2%
西南区域,449940,415606,34334,7.63%,8.46%
华东区域,1612567,1510609,101958,6.32%,25.12%
内部抵消,-1137392,-1105706,-31686,2.79%,-7.81%
西北区域,533838,494132,39705,7.44%,9.78%

九州通,600998,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他区域(美国),7387,6196,1192,16.13%,0.16%
西南区域,732519,680893,51626,7.05%,6.86%
华东区域,2966055,2773781,192274,6.48%,25.56%
华南区域,1108327,1042199,66128,5.97%,8.79%
其他（补充）,17966,11190,6777,37.72%,0.9%
东北区域,666531,620744,45787,6.87%,6.09%
内部抵消,-2234738,-2166965,-67773,3.03%,-9.01%
西北区域,961039,888130,72910,7.59%,9.69%
华北区域,1446841,1326740,120101,8.3%,15.97%
华中区域,3041709,2778520,263188,8.65%,34.99%

九州通,600998,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西北区域,447568,415438,32129,7.18%,9.34%
西南区域,355421,331472,23949,6.74%,6.96%
华东区域,1383004,1295117,87887,6.35%,25.56%
华南区域,526842,498676,28166,5.35%,8.19%
其他区域(美国),2150,1666,484,22.53%,0.14%
其他（补充）,9140,6310,2830,30.96%,0.82%
内部抵消,-924672,-901320,-23352,2.53%,-6.79%
华北区域,692761,634308,58453,8.44%,17%
华中区域,1435647,1322254,113393,7.9%,32.97%
东北区域,317039,297087,19952,6.29%,5.8%

九州通,600998,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
东北区域,460007,430638,29369,6.38%,4.79%
其他区域(美国),6547,5947,600,9.16%,0.1%
华东区域,2369263,2209940,159323,6.72%,25.99%
华中区域,2688477,2471373,217104,8.08%,35.42%
内部抵消,-1804951,-1743181,-61770,3.42%,-10.08%
华北区域,1265529,1156129,109401,8.64%,17.85%
西南区域,648269,605084,43185,6.66%,7.04%
华南区域,963812,902323,61488,6.38%,10.03%
西北区域,775693,721385,54308,7%,8.86%

九州通,600998,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,13855,8165,5689,41.06%,1.18%
内部抵消,-1671538,-1619347,-52191,3.12%,-10.82%
其他区域,8489,8238,251,2.95%,0.05%
东北区域,393325,368269,25055,6.37%,5.19%
西北区域,649476,604150,45327,6.98%,9.4%
西南区域,533391,504515,28876,5.41%,5.99%
华南区域,780127,737588,42540,5.45%,8.82%
华北区域,1067506,979869,87637,8.21%,18.17%
华东区域,2037017,1916684,120333,5.91%,24.94%
华中区域,2344036,2165129,178907,7.63%,37.09%

九州通,600998,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,4022,-- ,4022,--,0.14%
内部抵消,-816652,-- ,-816652,--,-27.42%
其他区域（美国）,1921,-- ,1921,--,0.06%
东北区域,195167,-- ,195167,--,6.55%
西北区域,309810,-- ,309810,--,10.4%
西南区域,262704,-- ,262704,--,8.82%
华南区域,388402,-- ,388402,--,13.04%
华北区域,517148,-- ,517148,--,17.36%
华东区域,979446,-- ,979446,--,32.88%
华中区域,1136624,-- ,1136624,--,38.16%

九州通,600998,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),8470,4238,4231,49.96%,1.13%
内部抵消,-1298972,-1265517,-33455,2.58%,-8.91%
东北区域,307236,287403,19833,6.46%,5.28%
西北区域,513682,477621,36061,7.02%,9.6%
西南区域,418213,395485,22727,5.43%,6.05%
华南区域,627538,597431,30107,4.8%,8.02%
华北区域,864622,798329,66293,7.67%,17.66%
华东区域,1602069,1506230,95839,5.98%,25.52%
华中区域,1916067,1782223,133844,6.99%,35.65%

九州通,600998,收入构成,报告日期,2015-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西北区域,242267,-- ,242267,--,10.14%
华北区域,431480,-- ,431480,--,18.06%
内部抵消,-609445,-- ,-609445,--,-25.51%
