珠江实业,600684,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
湖南地区,183403,139594,43809,23.89%,46.47%
安徽地区,12078,10830,1247,10.33%,1.32%
广东广州地区,74920,37856,37064,49.47%,39.31%
其他（补充）,22921,11301,11621,50.7%,12.33%
广东江门地区,1463,928,535,36.56%,0.57%

珠江实业,600684,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
长沙地区,120583,86735,33848,28.07%,25.84%
广州地区,104103,61497,42606,40.93%,32.53%
海南地区,50338,30708,19630,39%,14.99%
江门地区,6552,4759,1793,27.37%,1.37%
其他（补充）,48547,18328,30219,62.25%,23.07%
合肥地区,10328,7447,2881,27.9%,2.2%

珠江实业,600684,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
三亚地区,177670,100183,77488,43.61%,49.02%
广州地区,146528,90695,55833,38.1%,35.32%
江门地区,31741,28041,3700,11.66%,2.34%
合肥地区,22759,16524,6235,27.4%,3.94%
长沙地区,33309,25818,7490,22.49%,4.74%
其他（补充）,11980,4649,7331,61.19%,4.64%

珠江实业,600684,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,244,37,207,84.81%,0.2%
三亚地区,26248,20108,6140,23.39%,5.79%
合肥地区,19315,11338,7976,41.3%,7.53%
长沙地区,145282,101958,43325,29.82%,40.88%
广州地区,219014,170690,48324,22.06%,45.6%

珠江实业,600684,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,108,-- ,108,--,0.05%
合肥,4638,-- ,4638,--,2.3%
长沙,74552,-- ,74552,--,36.94%
广州,122536,-- ,122536,--,60.71%

珠江实业,600684,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),130,-- ,130,--,0.12%
合肥地区,25007,6511,18496,73.96%,16.69%
长沙地区,83170,62373,20797,25.01%,18.76%
广州地区,224607,153183,71423,31.8%,64.43%

珠江实业,600684,收入构成,报告日期,2015-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
广州地区,59997,-- ,59997,--,59.78%
长沙地区,40321,-- ,40321,--,40.18%
其他（补充）,42,-- ,42,--,0.04%

珠江实业,600684,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
广州地区,139802,67080,72722,52.02%,80.55%
